ionIdx,ionMz,average intensity,mz difference,id,score,formula,ion,name
464,300.0489332,17775.87184,5.45077E-05,HMDB02817,100,C8H16NO9P,-H(+),N-Acetylglucosamine 6-phosphate
464,300.0489332,17775.87184,5.45077E-05,HMDB06480,100,C8H16NO9P,-H(+),N-Acetyl-D-galactosamine 1-phosphate
465,301.0355419,2284.504577,-0.000169219,HMDB05794,100,C15H10O7,-H(+),Quercetin
466,301.1436623,5420.409816,0.00086688,HMDB00530,100,C18H22O4,-H(+),6-Ketoestriol
466,301.1436623,5420.409816,0.00086688,HMDB05056,100,C18H22O4,-H(+),Enterodiol
466,301.1436623,5420.409816,0.00086688,HMDB12270,100,C18H22O4,-H(+),Nordihydroguaiaretate
467,303.0835577,26629.30999,-0.000172209,HMDB01067,100,C11H16N2O8,-H(+),N-Acetylaspartylglutamic acid
468,303.171445,3195.20027,0.001620989,HMDB06353,62,C15H29O4P,-H(+),Dolichol phosphate
469,303.1965688,2942.578453,-4.01761E-06,HMDB00309,100,C19H28O3,-H(+),"3a,16b-Dihydroxyandrostenone"
469,303.1965688,2942.578453,-4.01761E-06,HMDB00322,100,C19H28O3,-H(+),16-Oxoandrostenediol
469,303.1965688,2942.578453,-4.01761E-06,HMDB00324,100,C19H28O3,-H(+),"3a,16a-Dihydroxyandrostenone"
469,303.1965688,2942.578453,-4.01761E-06,HMDB00352,100,C19H28O3,-H(+),16a-Hydroxydehydroisoandrosterone
469,303.1965688,2942.578453,-4.01761E-06,HMDB00388,100,C19H28O3,-H(+),"3a,16-Dihydroxyandrostenone"
469,303.1965688,2942.578453,-4.01761E-06,HMDB03956,100,C19H28O3,-H(+),7a-Hydroxytestosterone
469,303.1965688,2942.578453,-4.01761E-06,HMDB04611,100,C19H28O3,-H(+),7a-Hydroxydehydroepiandrosterone
469,303.1965688,2942.578453,-4.01761E-06,HMDB04624,100,C19H28O3,-H(+),7b-Hydroxydehydroepiandrosterone
469,303.1965688,2942.578453,-4.01761E-06,HMDB06031,100,C19H28O3,-H(+),11-Ketoetiocholanolone
469,303.1965688,2942.578453,-4.01761E-06,HMDB06259,100,C19H28O3,-H(+),6beta-Hydroxytestosterone
469,303.1965688,2942.578453,-4.01761E-06,HMDB06769,100,C19H28O3,-H(+),19-Hydroxytestosterone
469,303.1965688,2942.578453,-4.01761E-06,HMDB12533,100,C19H28O3,-H(+),11beta-Hydroxytestosterone
469,303.1965688,2942.578453,-4.01761E-06,HMDB12654,100,C19H28O3,-H(+),2beta-Hydroxytestosterone
470,304.1916688,1610.350878,0.000144911,HMDB02227,100,C18H27NO3,-H(+),Capsaicin
471,305.0210401,2062.538628,-0.003018175,HMDB11640,46,C9H11N2O8P,-H(+),"Uridine 2',3'-cyclic phosphate"
472,305.0456737,5255.414735,-3.56171E-05,HMDB05800,40,C15H10O6,+F(-),Luteolin
472,305.0456737,5255.414735,-3.56171E-05,HMDB05801,40,C15H10O6,+F(-),Kaempferol
473,305.1549152,7752.264033,-0.000120637,HMDB00313,40,C18H22O3,+F(-),16b-Hydroxyestrone
473,305.1549152,7752.264033,-0.000120637,HMDB00335,40,C18H22O3,+F(-),16a-Hydroxyestrone
473,305.1549152,7752.264033,-0.000120637,HMDB00343,40,C18H22O3,+F(-),2-Hydroxyestrone
473,305.1549152,7752.264033,-0.000120637,HMDB00406,40,C18H22O3,+F(-),16-Ketoestradiol
473,305.1549152,7752.264033,-0.000120637,HMDB05895,40,C18H22O3,+F(-),4-Hydroxyestrone
474,306.0768929,6938505.415,-0.000366662,HMDB00125,100,C10H17N3O6S,-H(+),Glutathione
475,306.9973619,2103.238568,0.001577956,HMDB01090,63,C6H14O10P2,-H(+),5-Diphosphomevalonic acid
475,306.9973619,2103.238568,0.001577956,HMDB01981,63,C6H14O10P2,-H(+),(R)-Mevalonic acid-5-pyrophosphate
476,307.0337783,3398.813504,-0.000106323,HMDB01409,100,C9H13N2O8P,-H(+),dUMP
477,308.0983648,49244.78554,0.000336436,HMDB00230,100,C11H19NO9,-H(+),N-Acetylneuraminic acid
477,308.0983648,49244.78554,0.000336436,HMDB00773,100,C11H19NO9,-H(+),N-Acetyl-a-neuraminic acid
478,308.9805735,4773.933148,-0.002369038,HMDB11688,80,C5H12O11P2,-H(+),"Ribose 1,5-bisphosphate"
479,309.0764115,33374.25552,0.000526651,HMDB01871,40,C15H14O6,+F(-),Epicatechin
479,309.0764115,33374.25552,0.000526651,HMDB02780,40,C15H14O6,+F(-),Catechin
480,309.2064782,8119.244469,0.000651194,HMDB13623,100,C18H30O4,-H(+),12(13)Ep-9-KODE
481,310.0770202,6727.516905,-0.0014619,HMDB02354,27,C11H17NO6S,+F(-),Hawkinsin
482,310.2025282,2895.374624,-0.00014982,HMDB13325,100,C17H29NO4,-H(+),"2-trans,4-cis-Decadienoylcarnitine"
483,311.0133399,2921.809035,0.001821746,HMDB10716,19,C9H16N2O5Se,-H(+),Gamma-Glutamyl-Se-methylselenocysteine
484,311.112266,7936.896603,0.001356997,HMDB04304,90,C15H20O7,-H(+),Nivalenol
485,311.2951177,83882.16603,0.000432821,HMDB00417,100,C20H40O2,-H(+),"3D,7D,11D-Phytanic acid"
485,311.2951177,83882.16603,0.000432821,HMDB00553,100,C20H40O2,-H(+),"3L,7D,11D-Phytanic acid"
485,311.2951177,83882.16603,0.000432821,HMDB00801,100,C20H40O2,-H(+),Phytanic acid
485,311.2951177,83882.16603,0.000432821,HMDB02212,100,C20H40O2,-H(+),Arachidic acid
486,312.0602822,1893.721827,-6.11156E-05,HMDB00999,100,C8H16N3O8P,-H(+),Phosphoribosylformylglycineamidine
486,312.0602822,1893.721827,-6.11156E-05,HMDB02305,100,C8H16N3O8P,-H(+),5'-phosphoribosyl-a-N-formylglycineamidine
487,312.1086416,2637.884091,0.000230397,HMDB10328,100,C14H19NO7,-H(+),Tyramine glucuronide
488,313.0443079,16661.8251,-7.11716E-05,HMDB01308,100,C8H15N2O9P,-H(+),5'-Phosphoribosyl-N-formylglycinamide
489,313.178787,29485.28635,0.002127656,HMDB06285,58,C20H26O3,-H(+),4-oxo-Retinoic acid
490,313.2171745,5373.627221,0.00012566,HMDB01830,100,C21H30O2,-H(+),Progesterone
490,313.2171745,5373.627221,0.00012566,HMDB13121,100,C21H30O2,-H(+),7-Dehydropregnenolone
491,313.238349,37375.21381,8.05275E-05,HMDB00782,100,C18H34O4,-H(+),Octadecanedioic acid
491,313.238349,37375.21381,8.05275E-05,HMDB04704,100,C18H34O4,-H(+),"9,10-DHOME"
491,313.238349,37375.21381,8.05275E-05,HMDB04705,100,C18H34O4,-H(+),"12,13-DHOME"
492,315.047691,4191.619555,0.003331709,HMDB02655,61,C16H12O7,-H(+),Isorhamnetin
493,315.2541241,24396.1193,-4.44451E-05,HMDB11532,100,C18H36O4,-H(+),MG(0:0/15:0/0:0)
493,315.2541241,24396.1193,-4.44451E-05,HMDB11563,100,C18H36O4,-H(+),MG(15:0/0:0/0:0)
494,316.1032628,6083.419533,0.001955842,HMDB01563,31,C11H15N5O5,+F(-),1-Methylguanosine
494,316.1032628,6083.419533,0.001955842,HMDB05862,31,C11H15N5O5,+F(-),2-Methylguanosine
494,316.1032628,6083.419533,0.001955842,HMDB06038,31,C11H15N5O5,+F(-),3'-O-Methylguanosine
495,317.0649936,5046.71886,0.001679164,HMDB02937,100,C16H14O7,-H(+),Tamarixetin
496,317.1753005,3913.097011,0.000528854,HMDB06709,100,C19H26O4,-H(+),Ubiquinone Q2
497,317.2847984,967.3129232,0.000282035,HMDB00772,40,C19H38O2,+F(-),Nonadecanoic acid
497,317.2847984,967.3129232,0.000282035,HMDB00795,40,C19H38O2,+F(-),Pristanic acid
497,317.2847984,967.3129232,0.000282035,HMDB04085,40,C19H38O2,+F(-),Tuberculostearic acid
498,318.1459126,2398.23756,0.004130888,HMDB04995,22,C18H21NO3,+F(-),Codeine
499,319.1380558,15086.5611,0.001781891,HMDB00901,56,C14H24O8,-H(+),Valproic acid glucuronide
499,319.1380558,15086.5611,0.001781891,HMDB10347,56,C14H24O8,-H(+),Octanoylglucuronide
500,319.2307586,7689.098847,-0.002893729,HMDB02190,35,C20H32O3,-H(+),"5,6-Epoxy-8,11,14-eicosatrienoic acid"
500,319.2307586,7689.098847,-0.002893729,HMDB02232,35,C20H32O3,-H(+),"8,9-Epoxyeicosatrienoic acid"
500,319.2307586,7689.098847,-0.002893729,HMDB02283,35,C20H32O3,-H(+),"14R,15S-EpETrE"
500,319.2307586,7689.098847,-0.002893729,HMDB02344,35,C20H32O3,-H(+),Hydroxyeicosatetraenoic acid
500,319.2307586,7689.098847,-0.002893729,HMDB03876,35,C20H32O3,-H(+),15(S)-HETE
500,319.2307586,7689.098847,-0.002893729,HMDB04264,35,C20H32O3,-H(+),"14,15-Epoxy-5,8,11-eicosatrienoic acid"
500,319.2307586,7689.098847,-0.002893729,HMDB04673,35,C20H32O3,-H(+),"11,12-Epoxyeicosatrienoic acid"
500,319.2307586,7689.098847,-0.002893729,HMDB04679,35,C20H32O3,-H(+),8-HETE
500,319.2307586,7689.098847,-0.002893729,HMDB04680,35,C20H32O3,-H(+),16(R)-HETE
500,319.2307586,7689.098847,-0.002893729,HMDB04682,35,C20H32O3,-H(+),11(R)-HETE
500,319.2307586,7689.098847,-0.002893729,HMDB05998,35,C20H32O3,-H(+),20-Hydroxyeicosatetraenoic acid
500,319.2307586,7689.098847,-0.002893729,HMDB06111,35,C20H32O3,-H(+),12-HETE
500,319.2307586,7689.098847,-0.002893729,HMDB06245,35,C20H32O3,-H(+),18-Hydroxyarachidonic acid
500,319.2307586,7689.098847,-0.002893729,HMDB10222,35,C20H32O3,-H(+),9-HETE
500,319.2307586,7689.098847,-0.002893729,HMDB10409,35,C20H32O3,-H(+),"11,12-EpETrE"
500,319.2307586,7689.098847,-0.002893729,HMDB11134,35,C20H32O3,-H(+),5-HETE
500,319.2307586,7689.098847,-0.002893729,HMDB11136,35,C20H32O3,-H(+),19(S)-HETE
501,319.2638323,1428.017704,0.000418137,HMDB02156,100,C21H36O2,-H(+),"3a,20b-Pregnanediol"
501,319.2638323,1428.017704,0.000418137,HMDB04025,100,C21H36O2,-H(+),Pregnanediol
501,319.2638323,1428.017704,0.000418137,HMDB06013,100,C21H36O2,-H(+),"7a,17-dimethyl-5b-Androstane-3a,17b-diol"
502,320.0467583,3000.76525,-0.0021062,HMDB00781,19,C8H15NO9S,+F(-),N-Acetylgalactosamine 4-sulphate
502,320.0467583,3000.76525,-0.0021062,HMDB00814,19,C8H15NO9S,+F(-),N-Acetylglucosamine 6-sulfate
502,320.0467583,3000.76525,-0.0021062,HMDB00841,19,C8H15NO9S,+F(-),N-Acetylgalactosamine 6-sulfate
503,320.0625846,73788.39538,-0.000268889,HMDB13220,100,C11H15NO10,-H(+),Beta-Citryl-L-glutamic acid
504,321.0165784,1744.173141,0.000557729,HMDB02708,25,C15H11ClO6,-H(+),Cyanidin
505,321.0794996,5069.820849,-0.00256142,HMDB05782,25,C16H14O6,+F(-),Hesperetin
506,321.1124645,4953.662797,0.000112886,HMDB06834,100,C12H22N2O6S,-H(+),D-Pantothenoyl-L-cysteine
507,321.2420355,4550.925241,0.001479447,HMDB05045,100,C20H34O3,-H(+),15(S)-Hydroxyeicosatrienoic acid
508,322.0446852,17742.22148,-0.000114118,HMDB00095,100,C9H14N3O8P,-H(+),Cytidine monophosphate
508,322.0446852,17742.22148,-0.000114118,HMDB11692,100,C9H14N3O8P,-H(+),Cytidine 2'-phosphate
509,322.1656632,3475.572627,0.000424333,HMDB13328,40,C14H25NO6,+F(-),Pimelylcarnitine
510,324.0935614,3068.08693,5.44239E-05,HMDB00833,100,C11H19NO10,-H(+),N-Glycolylneuraminic acid
511,324.2178847,4308.882412,0.000143785,HMDB05049,100,C18H31NO4,-H(+),10-Nitrolinoleic acid
512,324.2908322,7158.103897,-3.26774E-05,HMDB02088,100,C20H39NO2,-H(+),N-Oleoylethanolamine
513,325.1121028,7283.854314,0.001914126,HMDB06590,55,C12H22O10,-H(+),2-O-a-L-Fucopyranosyl-galactose
513,325.1121028,7283.854314,0.001914126,HMDB06701,55,C12H22O10,-H(+),3-O-a-L-Fucopyranosyl-D-glucose
514,325.3098763,8944.26921,0.00132431,HMDB02337,76,C21H42O2,-H(+),Homophytanic acid
514,325.3098763,8944.26921,0.00132431,HMDB02345,76,C21H42O2,-H(+),Heneicosanoic acid
515,326.086509,3366.535652,0.001627541,HMDB10316,61,C14H17NO8,-H(+),Acetaminophen glucuronide
516,326.306745,4145.685551,-0.000295429,HMDB13078,100,C20H41NO2,-H(+),Stearoylethanolamide
516,326.306745,4145.685551,-0.000295429,HMDB13645,100,C20H41NO2,-H(+),"N,N-Dimethylsphingosine"
517,327.0505855,2389.408139,0.000437177,HMDB06558,100,C17H12O7,-H(+),"2,3-Epoxyaflatoxin B1"
518,327.2537873,9677.388471,0.000292304,HMDB11534,100,C19H36O4,-H(+),MG(0:0/16:1(9Z)/0:0)
518,327.2537873,9677.388471,0.000292304,HMDB11565,100,C19H36O4,-H(+),MG(16:1(9Z)/0:0/0:0)
519,329.2331692,14627.81729,0.000174944,HMDB04708,100,C18H34O5,-H(+),"9,12,13-TriHOME"
519,329.2331692,14627.81729,0.000174944,HMDB04710,100,C18H34O5,-H(+),"9,10,13-TriHOME"
520,331.1392588,10213.3102,-0.000491097,HMDB05012,40,C17H20N4S,+F(-),Olanzapine
521,331.1912313,6019.71644,0.000248054,HMDB02358,100,C20H28O4,-H(+),Carnosic acid
521,331.1912313,6019.71644,0.000248054,HMDB04031,100,C20H28O4,-H(+),11b-Hydroxyprogesterone
522,331.2105223,3204.908497,-0.003692162,HMDB00995,19,C21H28O2,+F(-),16-Dehydroprogesterone
522,331.2105223,3204.908497,-0.003692162,HMDB04626,19,C21H28O2,+F(-),Tetrahydrogestrinone
523,331.2639553,9094.261824,0.000295068,HMDB02226,100,C22H36O2,-H(+),Adrenic acid
524,333.0594213,43320.38206,-0.000203276,HMDB11649,100,C9H19O11P,-H(+),1-(sn-Glycero-3-phospho)-1D-myo-inositol
525,333.2431062,2038.272257,0.000408726,HMDB00879,100,C21H34O3,-H(+),Tetrahydrodeoxycorticosterone
526,334.1255437,10356.13951,4.09073E-05,HMDB00489,100,C12H21N3O8,-H(+),Aspartylglycosamine
527,334.9056749,509.3475045,-0.000208066,HMDB04122,6,C6H12N2O4Se2,-H(+),Selenocystine
528,336.0357277,1844.131222,0.001928047,HMDB01919,72,C8H15N7O2S3,-H(+),Famotidine
529,336.1676179,1823.313597,0.000106359,HMDB05768,100,C15H23N5O4,-H(+),Kyotorphin
530,337.0554622,6337.59434,7.89807E-06,HMDB01517,100,C9H15N4O8P,-H(+),AICAR
531,338.98891,93605.64981,-0.000140817,HMDB00968,100,C6H14O12P2,-H(+),"1D-Myo-inositol 1,4-bisphosphate"
531,338.98891,93605.64981,-0.000140817,HMDB01047,100,C6H14O12P2,-H(+),"D-Fructose 2,6-bisphosphate"
531,338.98891,93605.64981,-0.000140817,HMDB03514,100,C6H14O12P2,-H(+),"Alpha-D-Glucose 1,6-bisphosphate"
531,338.98891,93605.64981,-0.000140817,HMDB06234,100,C6H14O12P2,-H(+),"1D-Myo-inositol 1,3-bisphosphate"
531,338.98891,93605.64981,-0.000140817,HMDB06235,100,C6H14O12P2,-H(+),"1D-Myo-inositol 3,4-bisphosphate"
531,338.98891,93605.64981,-0.000140817,HMDB06872,100,C6H14O12P2,-H(+),"D-Tagatose 1,6-bisphosphate"
532,339.3269948,21815.98228,-0.000144121,HMDB00944,100,C22H44O2,-H(+),Behenic acid
533,340.2565199,2291.510876,-0.007191324,HMDB13326,38,C19H35NO4,-H(+),trans-2-Dodecenoylcarnitine
534,340.2852958,4298.204359,0.000418354,HMDB13308,100,C20H39NO3,-H(+),Stearoylglycine
535,341.1089773,84850.05876,-4.58176E-05,HMDB00048,100,C12H22O11,-H(+),Melibiose
535,341.1089773,84850.05876,-4.58176E-05,HMDB00055,100,C12H22O11,-H(+),Cellobiose
535,341.1089773,84850.05876,-4.58176E-05,HMDB00163,100,C12H22O11,-H(+),D-Maltose
535,341.1089773,84850.05876,-4.58176E-05,HMDB00186,100,C12H22O11,-H(+),Alpha-Lactose
535,341.1089773,84850.05876,-4.58176E-05,HMDB00258,100,C12H22O11,-H(+),Sucrose
535,341.1089773,84850.05876,-4.58176E-05,HMDB00740,100,C12H22O11,-H(+),Lactulose
535,341.1089773,84850.05876,-4.58176E-05,HMDB00975,100,C12H22O11,-H(+),Trehalose
535,341.1089773,84850.05876,-4.58176E-05,HMDB02923,100,C12H22O11,-H(+),Isomaltose
535,341.1089773,84850.05876,-4.58176E-05,HMDB05826,100,C12H22O11,-H(+),Galactinol
535,341.1089773,84850.05876,-4.58176E-05,HMDB06603,100,C12H22O11,-H(+),3-b-Galactopyranosyl glucose
535,341.1089773,84850.05876,-4.58176E-05,HMDB06792,100,C12H22O11,-H(+),Epimelibiose
535,341.1089773,84850.05876,-4.58176E-05,HMDB11740,100,C12H22O11,-H(+),Turanose
535,341.1089773,84850.05876,-4.58176E-05,HMDB11742,100,C12H22O11,-H(+),Kojibiose
536,341.3057717,3442.606796,0.000343553,HMDB11153,100,C21H42O3,-H(+),MG(P-18:0e/0:0/0:0)
537,343.0004463,2711.45318,-0.00141174,HMDB01058,53,C6H14O11P2,+F(-),"Fructose 1,6-bisphosphate"
538,343.3215939,910.6262061,0.000171389,HMDB11143,100,C21H44O3,-H(+),MG(18:0e/0:0/0:0)
539,345.1344152,4802.760162,-5.6806E-05,HMDB03559,100,C19H22O6,-H(+),Gibberellin A3
540,346.2750847,2556.313588,6.47223E-05,HMDB04080,100,C22H37NO2,-H(+),Anandamide
540,346.2750847,2556.313588,6.47223E-05,HMDB13655,100,C22H37NO2,-H(+),O-Arachidonoyl Ethanolamine
541,347.0399146,12019.41627,-9.45837E-05,HMDB00175,100,C10H13N4O8P,-H(+),Inosinic acid
541,347.0399146,12019.41627,-9.45837E-05,HMDB11681,100,C10H13N4O8P,-H(+),Inosine 2'-phosphate
542,347.1015817,6451.399867,-0.001877464,HMDB01557,100,C15H16N4O6,-H(+),Riboflavin reduced
543,347.2230984,2450.498422,-0.000318871,HMDB00353,100,C21H32O4,-H(+),"3b,15b,17a-Trihydroxy-pregnenone"
543,347.2230984,2450.498422,-0.000318871,HMDB00382,100,C21H32O4,-H(+),"3b,17a,21-Trihydroxypregnenone"
543,347.2230984,2450.498422,-0.000318871,HMDB06755,100,C21H32O4,-H(+),"3a,21-Dihydroxy-5b-pregnane-11,20-dione"
543,347.2230984,2450.498422,-0.000318871,HMDB06757,100,C21H32O4,-H(+),"11b,21-Dihydroxy-5b-pregnane-3,20-dione"
543,347.2230984,2450.498422,-0.000318871,HMDB06762,100,C21H32O4,-H(+),"17a,21-Dihydroxypreg-nenolone"
544,348.2179964,1955.640376,0.000126672,HMDB13202,40,C17H31NO5,+F(-),6-Keto-decanoylcarnitine
545,348.290842,5478.94056,-4.24723E-05,HMDB13625,100,C22H39NO2,-H(+),Dihomo-gamma-Linolenoyl ethanolamide
546,349.1802545,4600.747148,0.000754823,HMDB02121,48,C20H26O4,+F(-),Carnosol
547,349.202235,9534.054013,-0.000190974,HMDB02341,100,C20H30O5,-H(+),8-iso-15-keto-PGE2
547,349.202235,9534.054013,-0.000190974,HMDB02664,100,C20H30O5,-H(+),Prostaglandin E3
547,349.202235,9534.054013,-0.000190974,HMDB03034,100,C20H30O5,-H(+),Prostaglandin D3
547,349.202235,9534.054013,-0.000190974,HMDB03175,100,C20H30O5,-H(+),15-Keto-prostaglandin E2
547,349.202235,9534.054013,-0.000190974,HMDB10410,100,C20H30O5,-H(+),Resolvin E1
548,349.2756888,22280.97494,-0.000779142,HMDB11533,40,C19H38O4,+F(-),MG(0:0/16:0/0:0)
548,349.2756888,22280.97494,-0.000779142,HMDB11564,40,C19H38O4,+F(-),MG(16:0/0:0/0:0)
549,351.0290443,2805.502971,-0.001343419,HMDB03173,41,C16H13ClO7,-H(+),Petunidin
550,351.217658,6197.978298,3.61323E-05,HMDB01220,100,C20H32O5,-H(+),Prostaglandin E2
550,351.217658,6197.978298,3.61323E-05,HMDB01320,100,C20H32O5,-H(+),"(13E)-11a-Hydroxy-9,15-dioxoprost-13-enoic acid"
550,351.217658,6197.978298,3.61323E-05,HMDB01335,100,C20H32O5,-H(+),Prostaglandin I2
550,351.217658,6197.978298,3.61323E-05,HMDB01381,100,C20H32O5,-H(+),Prostaglandin H2
550,351.217658,6197.978298,3.61323E-05,HMDB01403,100,C20H32O5,-H(+),Prostaglandin D2
550,351.217658,6197.978298,3.61323E-05,HMDB01452,100,C20H32O5,-H(+),Thromboxane A2
550,351.217658,6197.978298,3.61323E-05,HMDB01509,100,C20H32O5,-H(+),20-Hydroxy-leukotriene B4
550,351.217658,6197.978298,3.61323E-05,HMDB02122,100,C20H32O5,-H(+),Prostaglandin F3a
550,351.217658,6197.978298,3.61323E-05,HMDB02132,100,C20H32O5,-H(+),8-iso-PGF3a
550,351.217658,6197.978298,3.61323E-05,HMDB02363,100,C20H32O5,-H(+),Levuglandin E2
550,351.217658,6197.978298,3.61323E-05,HMDB02400,100,C20H32O5,-H(+),Levuglandin D2
550,351.217658,6197.978298,3.61323E-05,HMDB02776,100,C20H32O5,-H(+),"13,14-Dihydro-15-keto-PGE2"
550,351.217658,6197.978298,3.61323E-05,HMDB04240,100,C20H32O5,-H(+),15-Keto-prostaglandin F2a
550,351.217658,6197.978298,3.61323E-05,HMDB04385,100,C20H32O5,-H(+),Lipoxin A4
550,351.217658,6197.978298,3.61323E-05,HMDB05077,100,C20H32O5,-H(+),8-iso-15-keto-PGF2a
550,351.217658,6197.978298,3.61323E-05,HMDB05082,100,C20H32O5,-H(+),Lipoxin B4
550,351.217658,6197.978298,3.61323E-05,HMDB05844,100,C20H32O5,-H(+),8-isoprostaglandin E2
550,351.217658,6197.978298,3.61323E-05,HMDB12481,100,C20H32O5,-H(+),"(5Z)-(15S)-11alpha-Hydroxy-9,15-dioxoprostanoate"
551,351.2533921,2311.460102,0.000687568,HMDB11539,100,C21H36O4,-H(+),"MG(0:0/18:3(6Z,9Z,12Z)/0:0)"
551,351.2533921,2311.460102,0.000687568,HMDB11540,100,C21H36O4,-H(+),"MG(0:0/18:3(9Z,12Z,15Z)/0:0)"
551,351.2533921,2311.460102,0.000687568,HMDB11569,100,C21H36O4,-H(+),"MG(18:3(6Z,9Z,12Z)/0:0/0:0)"
551,351.2533921,2311.460102,0.000687568,HMDB11570,100,C21H36O4,-H(+),"MG(18:3(9Z,12Z,15Z)/0:0/0:0)"
552,353.0875648,3138.051921,0.000237313,HMDB02336,100,C16H18O9,-H(+),Biflorin
552,353.0875648,3138.051921,0.000237313,HMDB03164,100,C16H18O9,-H(+),Chlorogenic acid
553,353.2327729,5933.993029,0.000571278,HMDB01139,100,C20H34O5,-H(+),Prostaglandin F2a
553,353.2327729,5933.993029,0.000571278,HMDB01442,100,C20H34O5,-H(+),Prostaglandin E1
553,353.2327729,5933.993029,0.000571278,HMDB01483,100,C20H34O5,-H(+),Prostaglandin F2b
553,353.2327729,5933.993029,0.000571278,HMDB01965,100,C20H34O5,-H(+),Troxilin B3
553,353.2327729,5933.993029,0.000571278,HMDB01977,100,C20H34O5,-H(+),Trioxilin A3
553,353.2327729,5933.993029,0.000571278,HMDB02115,100,C20H34O5,-H(+),8-isoprostaglandin PGF2b
553,353.2327729,5933.993029,0.000571278,HMDB04684,100,C20H34O5,-H(+),"11,12,15-THETA"
553,353.2327729,5933.993029,0.000571278,HMDB04685,100,C20H34O5,-H(+),"13,14-Dihydro-15-keto PGF2a"
553,353.2327729,5933.993029,0.000571278,HMDB04686,100,C20H34O5,-H(+),8-Isoprostaglandin E1
553,353.2327729,5933.993029,0.000571278,HMDB04694,100,C20H34O5,-H(+),"11,14,15-THETA"
553,353.2327729,5933.993029,0.000571278,HMDB05083,100,C20H34O5,-H(+),8-Isoprostaglandin F2a
553,353.2327729,5933.993029,0.000571278,HMDB05102,100,C20H34O5,-H(+),Prostaglandin D1
553,353.2327729,5933.993029,0.000571278,HMDB06562,100,C20H34O5,-H(+),"8-iso-13,14-dihydro-15-keto-PGF2a"
553,353.2327729,5933.993029,0.000571278,HMDB10170,100,C20H34O5,-H(+),"11,12,15-TriHETRE"
553,353.2327729,5933.993029,0.000571278,HMDB10199,100,C20H34O5,-H(+),11b-PGF2a
553,353.2327729,5933.993029,0.000571278,HMDB11137,100,C20H34O5,-H(+),11-Epi-PGF2a
554,353.2695524,2628.041454,0.000177285,HMDB11538,100,C21H38O4,-H(+),"MG(0:0/18:2(9Z,12Z)/0:0)"
554,353.2695524,2628.041454,0.000177285,HMDB11568,100,C21H38O4,-H(+),"MG(18:2(9Z,12Z)/0:0/0:0)"
555,353.3423571,8440.209758,0.00014365,HMDB01160,100,C23H46O2,-H(+),Tricosanoic acid
556,354.0613192,5780.141424,-0.000334729,HMDB06824,40,C9H14N5O7P,+F(-),Dihydroneopterin phosphate
557,354.2180929,4633.66974,0.002041547,HMDB12498,28,C20H31O4,+F(-),"10,11-dihydro-12-oxo-LTB4"
557,354.2180929,4633.66974,0.002041547,HMDB12839,28,C20H31O4,+F(-),"6,7-dihydro-5-oxo-12-epi-LTB4"
558,354.3015518,1765.732642,-0.000187613,HMDB13303,100,C21H41NO3,-H(+),Pristanoylglycine
559,355.2488431,5096.655983,0.000151196,HMDB02685,100,C20H36O5,-H(+),Prostaglandin F1a
559,355.2488431,5096.655983,0.000151196,HMDB02689,100,C20H36O5,-H(+),"13,14-Dihydro PGE1"
559,355.2488431,5096.655983,0.000151196,HMDB04239,100,C20H36O5,-H(+),"13,14-Dihydro PGF2a"
560,355.2641771,3808.122253,7.3262E-05,HMDB02007,100,C24H36O2,-H(+),Tetracosahexaenoic acid
561,355.2854381,5923.337619,-5.83416E-05,HMDB11536,100,C21H40O4,-H(+),MG(0:0/18:1(11Z)/0:0)
561,355.2854381,5923.337619,-5.83416E-05,HMDB11537,100,C21H40O4,-H(+),MG(0:0/18:1(9Z)/0:0)
561,355.2854381,5923.337619,-5.83416E-05,HMDB11566,100,C21H40O4,-H(+),MG(18:1(11Z)/0:0/0:0)
561,355.2854381,5923.337619,-5.83416E-05,HMDB11567,100,C21H40O4,-H(+),MG(18:1(9Z)/0:0/0:0)
562,356.2100148,2418.837764,-0.007935654,HMDB02835,16,C22H27NO2,+F(-),Danazol
563,357.0887919,3196.296711,0.000286779,HMDB01416,100,C11H23N2O7PS,-H(+),Pantetheine 4'-phosphate
564,357.1318699,4474.472107,-0.000196859,HMDB01069,100,C16H18N6O4,-H(+),2-Phenylaminoadenosine
565,357.279729,4386.499984,0.000171503,HMDB06322,100,C24H38O2,-H(+),Tetracosapentaenoic acid (24:5n-6)
565,357.279729,4386.499984,0.000171503,HMDB06323,100,C24H38O2,-H(+),Tetracosapentaenoic acid (24:5n-3)
566,358.0929457,4755.531479,0.00037079,HMDB10362,100,C15H17NO8,+F(-),6-Hydroxy-5-methoxyindole glucuronide
566,358.0929457,4755.531479,0.00037079,HMDB10363,100,C15H17NO8,+F(-),5-Hydroxy-6-methoxyindole glucuronide
566,358.0929457,4755.531479,0.003741918,HMDB05034,100,C12H21NO8S,+F(-),Topiramate
567,358.1772644,3251.315212,0.001304588,HMDB12613,77,C21H27O5,-H(+),19-oic-deoxycorticosterone
568,359.0769504,2957.912968,0.000287081,HMDB03572,100,C18H16O8,-H(+),Rosmarinic acid
569,359.1180722,4485.243266,0.006784143,HMDB06045,35,C18H20N2O6,-H(+),Dityrosine
570,359.2222794,4603.650845,0.000500073,HMDB03689,100,C22H32O4,-H(+),Neuroprotectin D1
