,T_AKAP9,T_AKT3,T_ALDH2,T_APC,T_ARID1A,T_ATM,T_ATP2B3,T_AXIN2,T_BCL9L,T_BCR,T_BIRC3,T_BIRC6,T_BLM,T_BRAF,T_CDH1,T_CDH10,T_CDKN2A,T_CLTCL1,T_CNOT3,T_CREB3L2,T_CREBBP,T_CRNKL1,T_CSMD3,T_CTNNA2,T_CTNND1,T_CTNND2,T_CYP2C8,T_DAXX,T_DNM2,T_EIF3E,T_EP300,T_EZH2,T_EZR,T_FAM131B,T_FAT3,T_FBXW7,T_FES,T_FKBP9,T_HEY1,T_HLA-A,T_HOOK3,T_HOXA13,T_HOXA9,T_IL21R,T_KAT6B,T_KIF5B,T_KLF6,T_KMT2A,T_KMT2C,T_KRAS,T_LARP4B,T_LEF1,T_LMNA,T_LRIG3,T_LRP1B,T_MACC1,T_MAML2,T_MAP3K1,T_MLH1,T_MSH6,T_NAB2,T_NBEA,T_NCOA2,T_NCOR2,T_NF1,T_NKX2-1,T_NOTCH2,T_NTRK1,T_NTRK3,T_PALB2,T_PAX3,T_PBX1,T_PDE4DIP,T_PHOX2B,T_PIK3CA,T_PREX2,T_PRPF40B,T_PTK6,T_PTPRB,T_PTPRC,T_PWWP2A,T_RALGDS,T_RANBP2,T_RECQL4,T_RNF213,T_RNF43,T_RPL5,T_RSPO2,T_RUNX1T1,T_SETDB1,T_SLC45A3,T_SMAD4,T_STIL,T_TBX3,T_TEC,T_TNC,T_TP53,T_TPR,T_TRIP11,T_USP6,T_ZBTB16,T_ZFHX3,T_ZMYM2,T_ZNF384
21,-1.4769999999999999,1.579,1.4769999999999999,-1.319,-2.263,-0.679,-3.2319999999999998,-3.827,-5.234,-3.827,-3.827,-5.234,-3.2319999999999998,2.168,-5.234,-0.055,0.039,-3.827,-3.2319999999999998,0.608,-2.249,-1.319,-4.928,-3.827,-3.2319999999999998,1.579,1.579,1.4769999999999999,1.4769999999999999,-3.827,2.168,-5.234,1.579,5.117,-3.827,5.117,1.4769999999999999,1.579,5.117,1.579,1.579,-5.234,-3.827,-5.234,-3.827,5.117,1.579,5.117,-4.928,-3.4989999999999997,-5.234,-1.319,-3.827,-3.2319999999999998,-2.249,-3.2319999999999998,-2.249,-3.595,-3.827,-1.319,-3.827,-1.319,-1.319,-1.319,-3.827,-2.249,-3.2319999999999998,1.4769999999999999,-1.319,-3.827,-3.2319999999999998,-3.827,-0.745,-5.234,1.579,-0.615,-5.234,1.579,-1.319,-5.234,1.4769999999999999,1.579,1.6869999999999998,-1.807,1.4769999999999999,6.157,1.579,-2.249,-2.249,1.4769999999999999,2.168,2.324,1.4769999999999999,-3.827,-5.234,-3.827,-0.775,1.579,-5.234,2.168,-2.249,2.667,-3.827,1.4769999999999999
22,0.613,-2.103,-0.613,1.8019999999999998,-0.7559999999999999,-2.135,2.799,0.33799999999999997,1.121,0.33799999999999997,0.33799999999999997,1.121,2.799,0.782,1.121,-1.102,-0.013999999999999999,0.33799999999999997,2.799,1.995,-2.294,1.8019999999999998,1.516,0.33799999999999997,2.799,-2.103,-2.103,-0.613,-0.613,0.33799999999999997,0.782,1.121,-2.103,-0.919,0.33799999999999997,-0.919,-0.613,-2.103,-0.919,-2.103,-2.103,1.121,0.33799999999999997,1.121,0.33799999999999997,-0.919,-2.103,-0.919,1.516,-0.6659999999999999,1.121,1.8019999999999998,0.33799999999999997,2.799,-2.294,2.799,-2.294,0.184,0.33799999999999997,1.8019999999999998,0.33799999999999997,1.8019999999999998,1.8019999999999998,1.8019999999999998,0.33799999999999997,-2.294,2.799,-0.613,1.8019999999999998,0.33799999999999997,2.799,0.33799999999999997,1.5959999999999999,1.121,-2.103,-3.2310000000000003,1.121,-2.103,1.8019999999999998,1.121,-0.613,-2.103,-2.494,1.49,-0.613,-0.10300000000000001,-2.103,-2.294,-2.294,-0.613,0.782,-3.37,-0.613,0.33799999999999997,1.121,0.33799999999999997,1.722,-2.103,1.121,0.782,-2.294,0.185,0.33799999999999997,-0.613
23,5.899,4.456,-5.899,-2.151,0.8,-3.484,0.871,-1.425,1.199,-1.425,-1.425,1.199,0.871,0.732,1.199,0.494,1.011,-1.425,0.871,-1.04,-0.083,-2.151,-2.903,-1.425,0.871,4.456,4.456,-5.899,-5.899,-1.425,0.732,1.199,4.456,5.287000000000001,-1.425,5.287000000000001,-5.899,4.456,5.287000000000001,4.456,4.456,1.199,-1.425,1.199,-1.425,5.287000000000001,4.456,5.287000000000001,-2.903,0.16399999999999998,1.199,-2.151,-1.425,0.871,-0.083,0.871,-0.083,-6.0729999999999995,-1.425,-2.151,-1.425,-2.151,-2.151,-2.151,-1.425,-0.083,0.871,-5.899,-2.151,-1.425,0.871,-1.425,2.36,1.199,4.456,2.635,1.199,4.456,-2.151,1.199,-5.899,4.456,3.639,-5.306,-5.899,4.507,4.456,-0.083,-0.083,-5.899,0.732,6.204,-5.899,-1.425,1.199,-1.425,3.612,4.456,1.199,0.732,-0.083,-2.7319999999999998,-1.425,-5.899
24,0.125,-0.242,-0.125,-1.301,1.091,-0.366,0.36700000000000005,1.425,-5.619,1.425,1.425,-5.619,0.36700000000000005,1.295,-5.619,0.6920000000000001,-1.138,1.425,0.36700000000000005,-0.005,-0.377,-1.301,0.51,1.425,0.36700000000000005,-0.242,-0.242,-0.125,-0.125,1.425,1.295,-5.619,-0.242,-1.203,1.425,-1.203,-0.125,-0.242,-1.203,-0.242,-0.242,-5.619,1.425,-5.619,1.425,-1.203,-0.242,-1.203,0.51,-0.611,-5.619,-1.301,1.425,0.36700000000000005,-0.377,0.36700000000000005,-0.377,1.0,1.425,-1.301,1.425,-1.301,-1.301,-1.301,1.425,-0.377,0.36700000000000005,-0.125,-1.301,1.425,0.36700000000000005,1.425,1.469,-5.619,-0.242,-0.44299999999999995,-5.619,-0.242,-1.301,-5.619,-0.125,-0.242,-1.209,1.149,-0.125,0.068,-0.242,-0.377,-0.377,-0.125,1.295,-1.14,-0.125,1.425,-5.619,1.425,0.617,-0.242,-5.619,1.295,-0.377,0.8859999999999999,1.425,-0.125
25,-0.364,-0.1,0.364,0.451,1.25,-0.882,-0.263,1.524,-5.081,1.524,1.524,-5.081,-0.263,0.358,-5.081,-0.863,0.273,1.524,-0.263,0.618,-1.506,0.451,1.79,1.524,-0.263,-0.1,-0.1,0.364,0.364,1.524,0.358,-5.081,-0.1,-1.8559999999999999,1.524,-1.8559999999999999,0.364,-0.1,-1.8559999999999999,-0.1,-0.1,-5.081,1.524,-5.081,1.524,-1.8559999999999999,-0.1,-1.8559999999999999,1.79,-0.495,-5.081,0.451,1.524,-0.263,-1.506,-0.263,-1.506,1.179,1.524,0.451,1.524,0.451,0.451,0.451,1.524,-1.506,-0.263,0.364,0.451,1.524,-0.263,1.524,0.3,-5.081,-0.1,-1.194,-5.081,-0.1,0.451,-5.081,0.364,-0.1,-2.642,2.005,0.364,-1.119,-0.1,-1.506,-1.506,0.364,0.358,-2.225,0.364,1.524,-5.081,1.524,0.557,-0.1,-5.081,0.358,-1.506,0.509,1.524,0.364
26,5.145,3.319,-5.145,1.5130000000000001,1.5019999999999998,-0.314,1.29,-0.11199999999999999,-1.916,-0.11199999999999999,-0.11199999999999999,-1.916,1.29,-0.256,-1.916,2.494,3.406,-0.11199999999999999,1.29,0.9470000000000001,3.714,1.5130000000000001,0.88,-0.11199999999999999,1.29,3.319,3.319,-5.145,-5.145,-0.11199999999999999,-0.256,-1.916,3.319,-5.598,-0.11199999999999999,-5.598,-5.145,3.319,-5.598,3.319,3.319,-1.916,-0.11199999999999999,-1.916,-0.11199999999999999,-5.598,3.319,-5.598,0.88,0.069,-1.916,1.5130000000000001,-0.11199999999999999,1.29,3.714,1.29,3.714,0.414,-0.11199999999999999,1.5130000000000001,-0.11199999999999999,1.5130000000000001,1.5130000000000001,1.5130000000000001,-0.11199999999999999,3.714,1.29,-5.145,1.5130000000000001,-0.11199999999999999,1.29,-0.11199999999999999,-2.397,-1.916,3.319,5.519,-1.916,3.319,1.5130000000000001,-1.916,-5.145,3.319,-0.9470000000000001,-1.632,-5.145,-4.178999999999999,3.319,3.714,3.714,-5.145,-0.256,0.927,-5.145,-0.11199999999999999,-1.916,-0.11199999999999999,0.16,3.319,-1.916,-0.256,3.714,-3.292,-0.11199999999999999,-5.145
27,-0.161,0.76,0.161,-0.06,0.961,-1.162,-0.9229999999999999,0.662,-4.407,0.662,0.662,-4.407,-0.9229999999999999,3.451,-4.407,1.165,0.45299999999999996,0.662,-0.9229999999999999,2.489,-1.703,-0.06,0.601,0.662,-0.9229999999999999,0.76,0.76,0.161,0.161,0.662,3.451,-4.407,0.76,-0.779,0.662,-0.779,0.161,0.76,-0.779,0.76,0.76,-4.407,0.662,-4.407,0.662,-0.779,0.76,-0.779,0.601,-1.186,-4.407,-0.06,0.662,-0.9229999999999999,-1.703,-0.9229999999999999,-1.703,1.6569999999999998,0.662,-0.06,0.662,-0.06,-0.06,-0.06,0.662,-1.703,-0.9229999999999999,0.161,-0.06,0.662,-0.9229999999999999,0.662,1.5319999999999998,-4.407,0.76,-0.762,-4.407,0.76,-0.06,-4.407,0.161,0.76,-1.916,2.6010000000000004,0.161,1.883,0.76,-1.703,-1.703,0.161,3.451,-1.143,0.161,0.662,-4.407,0.662,2.077,0.76,-4.407,3.451,-1.703,2.6260000000000003,0.662,0.161
28,-5.138999999999999,-2.452,5.138999999999999,-0.259,-0.523,2.991,-2.059,0.7959999999999999,-7.622999999999999,0.7959999999999999,0.7959999999999999,-7.622999999999999,-2.059,0.25,-7.622999999999999,0.141,-1.78,0.7959999999999999,-2.059,-0.006999999999999999,-0.066,-0.259,0.597,0.7959999999999999,-2.059,-2.452,-2.452,5.138999999999999,5.138999999999999,0.7959999999999999,0.25,-7.622999999999999,-2.452,-0.777,0.7959999999999999,-0.777,5.138999999999999,-2.452,-0.777,-2.452,-2.452,-7.622999999999999,0.7959999999999999,-7.622999999999999,0.7959999999999999,-0.777,-2.452,-0.777,0.597,0.047,-7.622999999999999,-0.259,0.7959999999999999,-2.059,-0.066,-2.059,-0.066,3.352,0.7959999999999999,-0.259,0.7959999999999999,-0.259,-0.259,-0.259,0.7959999999999999,-0.066,-2.059,5.138999999999999,-0.259,0.7959999999999999,-2.059,0.7959999999999999,-0.6509999999999999,-7.622999999999999,-2.452,-1.625,-7.622999999999999,-2.452,-0.259,-7.622999999999999,5.138999999999999,-2.452,-0.643,3.1039999999999996,5.138999999999999,-0.4,-2.452,-0.066,-0.066,5.138999999999999,0.25,-1.8840000000000001,5.138999999999999,0.7959999999999999,-7.622999999999999,0.7959999999999999,-2.251,-2.452,-7.622999999999999,0.25,-0.066,3.284,0.7959999999999999,5.138999999999999
29,-0.289,0.28,0.289,1.113,0.789,-0.309,-0.5710000000000001,0.75,1.254,0.75,0.75,1.254,-0.5710000000000001,-0.524,1.254,-0.9109999999999999,1.023,0.75,-0.5710000000000001,0.44299999999999995,-0.664,1.113,1.4769999999999999,0.75,-0.5710000000000001,0.28,0.28,0.289,0.289,0.75,-0.524,1.254,0.28,-0.124,0.75,-0.124,0.289,0.28,-0.124,0.28,0.28,1.254,0.75,1.254,0.75,-0.124,0.28,-0.124,1.4769999999999999,1.087,1.254,1.113,0.75,-0.5710000000000001,-0.664,-0.5710000000000001,-0.664,0.807,0.75,1.113,0.75,1.113,1.113,1.113,0.75,-0.664,-0.5710000000000001,0.289,1.113,0.75,-0.5710000000000001,0.75,-0.03,1.254,0.28,-0.315,1.254,0.28,1.113,1.254,0.289,0.28,-0.602,1.141,0.289,-0.495,0.28,-0.664,-0.664,0.289,-0.524,-0.344,0.289,0.75,1.254,0.75,0.828,0.28,1.254,-0.524,-0.664,-0.204,0.75,0.289
30,-0.434,-0.20800000000000002,0.434,-0.40700000000000003,-0.087,0.266,-0.225,0.022000000000000002,5.6610000000000005,0.022000000000000002,0.022000000000000002,5.6610000000000005,-0.225,-0.038,5.6610000000000005,-0.048,-0.444,0.022000000000000002,-0.225,-0.34,-0.025,-0.40700000000000003,-0.247,0.022000000000000002,-0.225,-0.20800000000000002,-0.20800000000000002,0.434,0.434,0.022000000000000002,-0.038,5.6610000000000005,-0.20800000000000002,0.055,0.022000000000000002,0.055,0.434,-0.20800000000000002,0.055,-0.20800000000000002,-0.20800000000000002,5.6610000000000005,0.022000000000000002,5.6610000000000005,0.022000000000000002,0.055,-0.20800000000000002,0.055,-0.247,-0.263,5.6610000000000005,-0.40700000000000003,0.022000000000000002,-0.225,-0.025,-0.225,-0.025,-0.037000000000000005,0.022000000000000002,-0.40700000000000003,0.022000000000000002,-0.40700000000000003,-0.40700000000000003,-0.40700000000000003,0.022000000000000002,-0.025,-0.225,0.434,-0.40700000000000003,0.022000000000000002,-0.225,0.022000000000000002,-0.086,5.6610000000000005,-0.20800000000000002,-0.156,5.6610000000000005,-0.20800000000000002,-0.40700000000000003,5.6610000000000005,0.434,-0.20800000000000002,0.023,-0.019,0.434,0.013000000000000001,-0.20800000000000002,-0.025,-0.025,0.434,-0.038,-0.096,0.434,0.022000000000000002,5.6610000000000005,0.022000000000000002,-0.46799999999999997,-0.20800000000000002,5.6610000000000005,-0.038,-0.025,0.257,0.022000000000000002,0.434
31,0.028999999999999998,0.147,-0.028999999999999998,-0.9520000000000001,-0.35100000000000003,-0.40700000000000003,-0.11800000000000001,-0.49700000000000005,5.167000000000001,-0.49700000000000005,-0.49700000000000005,5.167000000000001,-0.11800000000000001,0.5,5.167000000000001,-0.012,-0.617,-0.49700000000000005,-0.11800000000000001,-0.341,-0.515,-0.9520000000000001,-1.1159999999999999,-0.49700000000000005,-0.11800000000000001,0.147,0.147,-0.028999999999999998,-0.028999999999999998,-0.49700000000000005,0.5,5.167000000000001,0.147,1.8330000000000002,-0.49700000000000005,1.8330000000000002,-0.028999999999999998,0.147,1.8330000000000002,0.147,0.147,5.167000000000001,-0.49700000000000005,5.167000000000001,-0.49700000000000005,1.8330000000000002,0.147,1.8330000000000002,-1.1159999999999999,-0.305,5.167000000000001,-0.9520000000000001,-0.49700000000000005,-0.11800000000000001,-0.515,-0.11800000000000001,-0.515,-1.0979999999999999,-0.49700000000000005,-0.9520000000000001,-0.49700000000000005,-0.9520000000000001,-0.9520000000000001,-0.9520000000000001,-0.49700000000000005,-0.515,-0.11800000000000001,-0.028999999999999998,-0.9520000000000001,-0.49700000000000005,-0.11800000000000001,-0.49700000000000005,0.8590000000000001,5.167000000000001,0.147,-0.29100000000000004,5.167000000000001,0.147,-0.9520000000000001,5.167000000000001,-0.028999999999999998,0.147,0.98,-0.706,-0.028999999999999998,1.788,0.147,-0.515,-0.515,-0.028999999999999998,0.5,0.8959999999999999,-0.028999999999999998,-0.49700000000000005,5.167000000000001,-0.49700000000000005,0.40700000000000003,0.147,5.167000000000001,0.5,-0.515,0.35700000000000004,-0.49700000000000005,-0.028999999999999998
32,0.5479999999999999,-2.29,-0.5479999999999999,0.204,0.135,-2.8280000000000003,2.923,1.496,-4.9,1.496,1.496,-4.9,2.923,-0.168,-4.9,-2.595,-1.3130000000000002,1.496,2.923,0.027000000000000003,-3.313,0.204,1.588,1.496,2.923,-2.29,-2.29,-0.5479999999999999,-0.5479999999999999,1.496,-0.168,-4.9,-2.29,1.382,1.496,1.382,-0.5479999999999999,-2.29,1.382,-2.29,-2.29,-4.9,1.496,-4.9,1.496,1.382,-2.29,1.382,1.588,0.498,-4.9,0.204,1.496,2.923,-3.313,2.923,-3.313,-0.867,1.496,0.204,1.496,0.204,0.204,0.204,1.496,-3.313,2.923,-0.5479999999999999,0.204,1.496,2.923,1.496,3.707,-4.9,-2.29,-4.243,-4.9,-2.29,0.204,-4.9,-0.5479999999999999,-2.29,-1.32,1.012,-0.5479999999999999,0.9179999999999999,-2.29,-3.313,-3.313,-0.5479999999999999,-0.168,-2.405,-0.5479999999999999,1.496,-4.9,1.496,2.697,-2.29,-4.9,-0.168,-3.313,-0.48700000000000004,1.496,-0.5479999999999999
33,4.09,10.287,-4.09,0.643,2.81,-1.828,-2.89,-0.7120000000000001,-3.411,-0.7120000000000001,-0.7120000000000001,-3.411,-2.89,-0.26,-3.411,0.43,5.7170000000000005,-0.7120000000000001,-2.89,0.292,0.826,0.643,-0.263,-0.7120000000000001,-2.89,10.287,10.287,-4.09,-4.09,-0.7120000000000001,-0.26,-3.411,10.287,-1.166,-0.7120000000000001,-1.166,-4.09,10.287,-1.166,10.287,10.287,-3.411,-0.7120000000000001,-3.411,-0.7120000000000001,-1.166,10.287,-1.166,-0.263,-0.5589999999999999,-3.411,0.643,-0.7120000000000001,-2.89,0.826,-2.89,0.826,-1.9780000000000002,-0.7120000000000001,0.643,-0.7120000000000001,0.643,0.643,0.643,-0.7120000000000001,0.826,-2.89,-4.09,0.643,-0.7120000000000001,-2.89,-0.7120000000000001,-3.023,-3.411,10.287,5.972,-3.411,10.287,0.643,-3.411,-4.09,10.287,-0.254,-2.349,-4.09,-1.089,10.287,0.826,0.826,-4.09,-0.26,3.645,-4.09,-0.7120000000000001,-3.411,-0.7120000000000001,0.8809999999999999,10.287,-3.411,-0.26,0.826,-2.742,-0.7120000000000001,-4.09
34,-2.365,-3.483,2.365,-0.03,-0.021,0.08199999999999999,0.937,1.9369999999999998,-5.1610000000000005,1.9369999999999998,1.9369999999999998,-5.1610000000000005,0.937,-2.0140000000000002,-5.1610000000000005,-3.134,-2.205,1.9369999999999998,0.937,-1.5430000000000001,-1.925,-0.03,1.851,1.9369999999999998,0.937,-3.483,-3.483,2.365,2.365,1.9369999999999998,-2.0140000000000002,-5.1610000000000005,-3.483,1.085,1.9369999999999998,1.085,2.365,-3.483,1.085,-3.483,-3.483,-5.1610000000000005,1.9369999999999998,-5.1610000000000005,1.9369999999999998,1.085,-3.483,1.085,1.851,1.5,-5.1610000000000005,-0.03,1.9369999999999998,0.937,-1.925,0.937,-1.925,0.562,1.9369999999999998,-0.03,1.9369999999999998,-0.03,-0.03,-0.03,1.9369999999999998,-1.925,0.937,2.365,-0.03,1.9369999999999998,0.937,1.9369999999999998,1.61,-5.1610000000000005,-3.483,-3.9,-5.1610000000000005,-3.483,-0.03,-5.1610000000000005,2.365,-3.483,-0.611,1.65,2.365,-0.674,-3.483,-1.925,-1.925,2.365,-2.0140000000000002,-2.378,2.365,1.9369999999999998,-5.1610000000000005,1.9369999999999998,-0.085,-3.483,-5.1610000000000005,-2.0140000000000002,-1.925,0.02,1.9369999999999998,2.365
35,-0.449,-4.175,0.449,1.165,-0.884,0.534,3.5660000000000003,1.204,6.499,1.204,1.204,6.499,3.5660000000000003,-1.197,6.499,-0.665,-1.6030000000000002,1.204,3.5660000000000003,-0.024,0.317,1.165,1.972,1.204,3.5660000000000003,-4.175,-4.175,0.449,0.449,1.204,-1.197,6.499,-4.175,-0.6559999999999999,1.204,-0.6559999999999999,0.449,-4.175,-0.6559999999999999,-4.175,-4.175,6.499,1.204,6.499,1.204,-0.6559999999999999,-4.175,-0.6559999999999999,1.972,2.0140000000000002,6.499,1.165,1.204,3.5660000000000003,0.317,3.5660000000000003,0.317,1.5659999999999998,1.204,1.165,1.204,1.165,1.165,1.165,1.204,0.317,3.5660000000000003,0.449,1.165,1.204,3.5660000000000003,1.204,1.65,6.499,-4.175,-2.289,6.499,-4.175,1.165,6.499,0.449,-4.175,-0.258,1.249,0.449,-1.425,-4.175,0.317,0.317,0.449,-1.197,-2.369,0.449,1.204,6.499,1.204,0.425,-4.175,6.499,-1.197,0.317,-0.599,1.204,0.449
36,1.295,-1.475,-1.295,0.47700000000000004,1.155,-3.095,2.8989999999999996,2.282,-4.334,2.282,2.282,-4.334,2.8989999999999996,-0.9,-4.334,-2.937,-0.598,2.282,2.8989999999999996,-0.32,-2.89,0.47700000000000004,2.56,2.282,2.8989999999999996,-1.475,-1.475,-1.295,-1.295,2.282,-0.9,-4.334,-1.475,0.34,2.282,0.34,-1.295,-1.475,0.34,-1.475,-1.475,-4.334,2.282,-4.334,2.282,0.34,-1.475,0.34,2.56,1.0070000000000001,-4.334,0.47700000000000004,2.282,2.8989999999999996,-2.89,2.8989999999999996,-2.89,-0.664,2.282,0.47700000000000004,2.282,0.47700000000000004,0.47700000000000004,0.47700000000000004,2.282,-2.89,2.8989999999999996,-1.295,0.47700000000000004,2.282,2.8989999999999996,2.282,3.178,-4.334,-1.475,-3.235,-4.334,-1.475,0.47700000000000004,-4.334,-1.295,-1.475,-1.868,0.9940000000000001,-1.295,-0.424,-1.475,-2.89,-2.89,-1.295,-0.9,-2.42,-1.295,2.282,-4.334,2.282,2.866,-1.475,-4.334,-0.9,-2.89,-1.5419999999999998,2.282,-1.295
37,2.812,5.58,-2.812,0.56,1.3969999999999998,-1.062,-2.001,-1.151,-6.697,-1.151,-1.151,-6.697,-2.001,-2.63,-6.697,-1.22,3.805,-1.151,-2.001,-1.5090000000000001,0.9279999999999999,0.56,-0.737,-1.151,-2.001,5.58,5.58,-2.812,-2.812,-1.151,-2.63,-6.697,5.58,-0.5329999999999999,-1.151,-0.5329999999999999,-2.812,5.58,-0.5329999999999999,5.58,5.58,-6.697,-1.151,-6.697,-1.151,-0.5329999999999999,5.58,-0.5329999999999999,-0.737,-0.551,-6.697,0.56,-1.151,-2.001,0.9279999999999999,-2.001,0.9279999999999999,-3.46,-1.151,0.56,-1.151,0.56,0.56,0.56,-1.151,0.9279999999999999,-2.001,-2.812,0.56,-1.151,-2.001,-1.151,-4.2330000000000005,-6.697,5.58,4.183,-6.697,5.58,0.56,-6.697,-2.812,5.58,0.298,-3.8510000000000004,-2.812,-2.417,5.58,0.9279999999999999,0.9279999999999999,-2.812,-2.63,2.9819999999999998,-2.812,-1.151,-6.697,-1.151,-1.171,5.58,-6.697,-2.63,0.9279999999999999,-4.06,-1.151,-2.812
38,1.121,-1.649,-1.121,1.5959999999999999,0.253,-2.658,2.895,1.274,7.507999999999999,1.274,1.274,7.507999999999999,2.895,-0.294,7.507999999999999,-2.114,0.11699999999999999,1.274,2.895,0.9790000000000001,-2.494,1.5959999999999999,2.346,1.274,2.895,-1.649,-1.649,-1.121,-1.121,1.274,-0.294,7.507999999999999,-1.649,-1.084,1.274,-1.084,-1.121,-1.649,-1.084,-1.649,-1.649,7.507999999999999,1.274,7.507999999999999,1.274,-1.084,-1.649,-1.084,2.346,-0.039,7.507999999999999,1.5959999999999999,1.274,2.895,-2.494,2.895,-2.494,-0.152,1.274,1.5959999999999999,1.274,1.5959999999999999,1.5959999999999999,1.5959999999999999,1.274,-2.494,2.895,-1.121,1.5959999999999999,1.274,2.895,1.274,1.7109999999999999,7.507999999999999,-1.649,-3.054,7.507999999999999,-1.649,1.5959999999999999,7.507999999999999,-1.121,-1.649,-2.7939999999999996,1.274,-1.121,-1.054,-1.649,-2.494,-2.494,-1.121,-0.294,-3.347,-1.121,1.274,7.507999999999999,1.274,1.9669999999999999,-1.649,7.507999999999999,-0.294,-2.494,-0.958,1.274,-1.121
39,5.966,8.294,-5.966,-0.601,1.439,-1.112,-1.003,-1.858,5.631,-1.858,-1.858,5.631,-1.003,-0.44799999999999995,5.631,1.7890000000000001,3.697,-1.858,-1.003,-0.8029999999999999,2.904,-0.601,-2.229,-1.858,-1.003,8.294,8.294,-5.966,-5.966,-1.858,-0.44799999999999995,5.631,8.294,-1.168,-1.858,-1.168,-5.966,8.294,-1.168,8.294,8.294,5.631,-1.858,5.631,-1.858,-1.168,8.294,-1.168,-2.229,-1.2930000000000001,5.631,-0.601,-1.858,-1.003,2.904,-1.003,2.904,-3.5839999999999996,-1.858,-0.601,-1.858,-0.601,-0.601,-0.601,-1.858,2.904,-1.003,-5.966,-0.601,-1.858,-1.003,-1.858,-3.235,5.631,8.294,8.51,5.631,8.294,-0.601,5.631,-5.966,8.294,1.219,-5.638999999999999,-5.966,-1.238,8.294,2.904,2.904,-5.966,-0.44799999999999995,4.9430000000000005,-5.966,-1.858,5.631,-1.858,-0.41700000000000004,8.294,5.631,-0.44799999999999995,2.904,-3.877,-1.858,-5.966
40,-1.986,-3.295,1.986,0.9940000000000001,-3.053,2.225,1.135,-1.534,4.57,-1.534,-1.534,4.57,1.135,0.601,4.57,1.3659999999999999,-1.28,-1.534,1.135,1.225,1.177,0.9940000000000001,-0.8109999999999999,-1.534,1.135,-3.295,-3.295,1.986,1.986,-1.534,0.601,4.57,-3.295,-2.355,-1.534,-2.355,1.986,-3.295,-2.355,-3.295,-3.295,4.57,-1.534,4.57,-1.534,-2.355,-3.295,-2.355,-0.8109999999999999,-1.8130000000000002,4.57,0.9940000000000001,-1.534,1.135,1.177,1.135,1.177,1.4380000000000002,-1.534,0.9940000000000001,-1.534,0.9940000000000001,0.9940000000000001,0.9940000000000001,-1.534,1.177,1.135,1.986,0.9940000000000001,-1.534,1.135,-1.534,-1.732,4.57,-3.295,-1.141,4.57,-3.295,0.9940000000000001,4.57,1.986,-3.295,-0.8420000000000001,0.626,1.986,-1.285,-3.295,1.177,1.177,1.986,0.601,-2.502,1.986,-1.534,4.57,-1.534,-3.1060000000000003,-3.295,4.57,0.601,1.177,1.76,-1.534,1.986
41,3.265,4.533,-3.265,-0.321,1.305,0.257,-0.935,-0.865,3.5810000000000004,-0.865,-0.865,3.5810000000000004,-0.935,5.297000000000001,3.5810000000000004,7.914,2.468,-0.865,-0.935,3.41,3.2089999999999996,-0.321,-1.054,-0.865,-0.935,4.533,4.533,-3.265,-3.265,-0.865,5.297000000000001,3.5810000000000004,4.533,-3.3310000000000004,-0.865,-3.3310000000000004,-3.265,4.533,-3.3310000000000004,4.533,4.533,3.5810000000000004,-0.865,3.5810000000000004,-0.865,-3.3310000000000004,4.533,-3.3310000000000004,-1.054,-1.297,3.5810000000000004,-0.321,-0.865,-0.935,3.2089999999999996,-0.935,3.2089999999999996,2.099,-0.865,-0.321,-0.865,-0.321,-0.321,-0.321,-0.865,3.2089999999999996,-0.935,-3.265,-0.321,-0.865,-0.935,-0.865,-0.42,3.5810000000000004,4.533,6.0489999999999995,3.5810000000000004,4.533,-0.321,3.5810000000000004,-3.265,4.533,-0.07400000000000001,0.125,-3.265,1.043,4.533,3.2089999999999996,3.2089999999999996,-3.265,5.297000000000001,2.2119999999999997,-3.265,-0.865,3.5810000000000004,-0.865,1.5659999999999998,4.533,3.5810000000000004,5.297000000000001,3.2089999999999996,1.37,-0.865,-3.265
42,1.604,-0.968,-1.604,-1.676,4.203,-2.145,2.668,6.182,-6.317,6.182,6.182,-6.317,2.668,-0.9440000000000001,-6.317,-1.814,-1.92,6.182,2.668,-2.031,-1.401,-1.676,4.124,6.182,2.668,-0.968,-0.968,-1.604,-1.604,6.182,-0.9440000000000001,-6.317,-0.968,-0.894,6.182,-0.894,-1.604,-0.968,-0.894,-0.968,-0.968,-6.317,6.182,-6.317,6.182,-0.894,-0.968,-0.894,4.124,2.6430000000000002,-6.317,-1.676,6.182,2.668,-1.401,2.668,-1.401,1.2,6.182,-1.676,6.182,-1.676,-1.676,-1.676,6.182,-1.401,2.668,-1.604,-1.676,6.182,2.668,6.182,5.322,-6.317,-0.968,-1.709,-6.317,-0.968,-1.676,-6.317,-1.604,-0.968,-1.774,1.9609999999999999,-1.604,-1.416,-0.968,-1.401,-1.401,-1.604,-0.9440000000000001,-2.037,-1.604,6.182,-6.317,6.182,3.5389999999999997,-0.968,-6.317,-0.9440000000000001,-1.401,-1.7819999999999998,6.182,-1.604
