,T_ABL1,T_ACVR1,T_ACVR2A,T_AKAP9,T_AMER1,T_APC,T_AR,T_ARHGEF12,T_ARID1A,T_ARNT,T_ASXL1,T_ATM,T_BCL3,T_BCL6,T_BCL9,T_BCORL1,T_BIRC6,T_BRCA1,T_BRCA2,T_BRD3,T_CACNA1D,T_CAMTA1,T_CASP8,T_CBL,T_CCNB1IP1,T_CDH11,T_CDKN2A,T_CDKN2C,T_CDX2,T_CHEK2,T_CHIC2,T_CIC,T_CLIP1,T_CLTCL1,T_CREB3L2,T_CREBBP,T_CRNKL1,T_CTCF,T_CTNNB1,T_CUL3,T_CUX1,T_DCC,T_DCTN1,T_DICER1,T_DNM2,T_EIF3E,T_EIF4A2,T_EP300,T_EPAS1,T_ERBB2,T_ERBB3,T_FAM47C,T_FAT1,T_FAT3,T_FAT4,T_FGFR1OP,T_FH,T_FHIT,T_FKBP9,T_FLNA,T_FLT4,T_GATA3,T_GOPC,T_HERPUD1,T_HLF,T_HSP90AA1,T_ITK,T_JAK1,T_JAK3,T_KAT6B,T_KDR,T_KIAA1549,T_KLF4,T_KMT2A,T_KMT2C,T_KMT2D,T_KRAS,T_LATS2,T_LIFR,T_LRP1B,T_MAP3K1,T_MECOM,T_MED12,T_MLH1,T_MNX1,T_MSH6,T_MSN,T_MUC16,T_MYB,T_NBEA,T_NCOA2,T_NCOR1,T_NCOR2,T_NF2,T_NFATC2,T_NKX2-1,T_NOTCH1,T_NOTCH2,T_NUP214,T_NUP98,T_PALB2,T_PAX5,T_PBRM1,T_PCM1,T_PDE4DIP,T_PICALM,T_PIK3CA,T_PIK3CB,T_PML,T_PMS1,T_POLE,T_POLQ,T_PPP2R1A,T_PRDM1,T_PREX2,T_PTEN,T_PTPN11,T_PTPN13,T_PTPRB,T_PTPRD,T_QKI,T_RB1,T_RECQL4,T_RET,T_RGS7,T_RHOA,T_RNF213,T_RNF43,T_RPL22,T_RUNX1T1,T_SEPT6,T_SEPT9,T_SETDB1,T_SF3B1,T_SIRPA,T_SMAD2,T_SMAD4,T_SMARCA4,T_SOX21,T_SPEN,T_SPOP,T_STAG1,T_STAG2,T_TBX3,T_TCF3,T_TGFBR2,T_TP53,T_TSC2,T_UBR5,T_USP6,T_VAV1,T_WNK2,T_XPC,T_ZMYM3,T_ZNF429,T_ZNF521
11,-3.699,-3.699,-3.699,-3.699,1.516,1.516,-3.699,-3.699,-3.699,-0.195,-0.195,1.271,-3.699,-3.699,-3.699,-3.699,-3.699,-3.699,-0.195,-3.699,-1.7169999999999999,-0.195,-3.699,-3.699,-3.699,0.467,-0.195,-3.699,-3.699,-0.195,-3.699,-3.699,-3.699,-3.699,-0.467,1.804,-0.195,-3.699,1.516,-3.699,-3.699,-1.7169999999999999,-0.195,-3.699,-3.699,1.516,-0.195,1.7169999999999999,-3.699,1.516,-3.699,-3.699,-3.699,-3.699,1.516,-0.195,-3.699,-3.699,-3.699,1.516,-0.195,-3.699,-3.699,-3.699,-3.699,-3.699,-3.699,-3.699,-3.699,-3.699,-3.699,-3.699,-3.699,-3.699,-0.195,-3.699,1.804,-3.699,-3.699,0.467,-0.467,-0.195,-3.699,-3.699,1.516,1.516,-3.699,1.516,-3.699,-3.699,1.516,-3.699,-3.699,-3.699,-3.699,-3.699,1.516,-3.699,1.516,-3.699,-3.699,-3.699,0.467,-3.699,1.516,1.516,-3.699,-0.195,-3.699,-3.699,-0.195,-3.699,-1.7169999999999999,-3.699,-3.699,-3.699,-3.699,-0.253,-3.699,0.467,-3.699,-3.699,-1.804,0.467,-1.7169999999999999,-3.699,-3.699,0.467,-3.699,-1.7169999999999999,-3.699,-3.699,0.467,-3.699,0.467,-3.699,-3.699,-3.699,-3.699,-3.699,-0.195,-3.699,-3.699,1.516,-3.699,0.467,-1.804,-3.699,1.516,-3.699,-0.195,-3.699,1.516,-3.699,-0.195,-0.195
12,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-0.7979999999999999,-0.7979999999999999,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,0.078,0.078,-0.691,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,0.078,-3.2560000000000002,1.213,0.078,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-0.605,0.078,-3.2560000000000002,-3.2560000000000002,0.078,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,0.605,-1.228,0.078,-3.2560000000000002,-0.7979999999999999,-3.2560000000000002,-3.2560000000000002,1.213,0.078,-3.2560000000000002,-3.2560000000000002,-0.7979999999999999,0.078,-1.213,-3.2560000000000002,-0.7979999999999999,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-0.7979999999999999,0.078,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-0.7979999999999999,0.078,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,0.078,-3.2560000000000002,-1.228,-3.2560000000000002,-3.2560000000000002,-0.605,0.605,0.078,-3.2560000000000002,-3.2560000000000002,-0.7979999999999999,-0.7979999999999999,-3.2560000000000002,-0.7979999999999999,-3.2560000000000002,-3.2560000000000002,-0.7979999999999999,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-0.7979999999999999,-3.2560000000000002,-0.7979999999999999,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-0.605,-3.2560000000000002,-0.7979999999999999,-0.7979999999999999,-3.2560000000000002,0.078,-3.2560000000000002,-3.2560000000000002,0.078,-3.2560000000000002,1.213,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,0.452,-3.2560000000000002,-0.605,-3.2560000000000002,-3.2560000000000002,1.228,-0.605,1.213,-3.2560000000000002,-3.2560000000000002,-0.605,-3.2560000000000002,1.213,-3.2560000000000002,-3.2560000000000002,-0.605,-3.2560000000000002,-0.605,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,-3.2560000000000002,0.078,-3.2560000000000002,-3.2560000000000002,-0.7979999999999999,-3.2560000000000002,-0.605,1.228,-3.2560000000000002,-0.7979999999999999,-3.2560000000000002,0.078,-3.2560000000000002,-0.7979999999999999,-3.2560000000000002,0.078,0.078
13,0.1,0.1,0.1,0.1,0.6559999999999999,0.6559999999999999,0.1,0.1,0.1,-0.638,-0.638,0.187,0.1,0.1,0.1,0.1,0.1,0.1,-0.638,0.1,0.038,-0.638,0.1,0.1,0.1,-0.284,-0.638,0.1,0.1,-0.638,0.1,0.1,0.1,0.1,0.284,0.38299999999999995,-0.638,0.1,0.6559999999999999,0.1,0.1,0.038,-0.638,0.1,0.1,0.6559999999999999,-0.638,-0.038,0.1,0.6559999999999999,0.1,0.1,0.1,0.1,0.6559999999999999,-0.638,0.1,0.1,0.1,0.6559999999999999,-0.638,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-0.638,0.1,0.38299999999999995,0.1,0.1,-0.284,0.284,-0.638,0.1,0.1,0.6559999999999999,0.6559999999999999,0.1,0.6559999999999999,0.1,0.1,0.6559999999999999,0.1,0.1,0.1,0.1,0.1,0.6559999999999999,0.1,0.6559999999999999,0.1,0.1,0.1,-0.284,0.1,0.6559999999999999,0.6559999999999999,0.1,-0.638,0.1,0.1,-0.638,0.1,0.038,0.1,0.1,0.1,0.1,0.696,0.1,-0.284,0.1,0.1,-0.38299999999999995,-0.284,0.038,0.1,0.1,-0.284,0.1,0.038,0.1,0.1,-0.284,0.1,-0.284,0.1,0.1,0.1,0.1,0.1,-0.638,0.1,0.1,0.6559999999999999,0.1,-0.284,-0.38299999999999995,0.1,0.6559999999999999,0.1,-0.638,0.1,0.6559999999999999,0.1,-0.638,-0.638
14,1.032,1.032,1.032,1.032,-1.6909999999999998,-1.6909999999999998,1.032,1.032,1.032,0.774,0.774,-1.022,1.032,1.032,1.032,1.032,1.032,1.032,0.774,1.032,1.733,0.774,1.032,1.032,1.032,-0.79,0.774,1.032,1.032,0.774,1.032,1.032,1.032,1.032,0.79,-2.269,0.774,1.032,-1.6909999999999998,1.032,1.032,1.733,0.774,1.032,1.032,-1.6909999999999998,0.774,-1.733,1.032,-1.6909999999999998,1.032,1.032,1.032,1.032,-1.6909999999999998,0.774,1.032,1.032,1.032,-1.6909999999999998,0.774,1.032,1.032,1.032,1.032,1.032,1.032,1.032,1.032,1.032,1.032,1.032,1.032,1.032,0.774,1.032,-2.269,1.032,1.032,-0.79,0.79,0.774,1.032,1.032,-1.6909999999999998,-1.6909999999999998,1.032,-1.6909999999999998,1.032,1.032,-1.6909999999999998,1.032,1.032,1.032,1.032,1.032,-1.6909999999999998,1.032,-1.6909999999999998,1.032,1.032,1.032,-0.79,1.032,-1.6909999999999998,-1.6909999999999998,1.032,0.774,1.032,1.032,0.774,1.032,1.733,1.032,1.032,1.032,1.032,0.111,1.032,-0.79,1.032,1.032,2.269,-0.79,1.733,1.032,1.032,-0.79,1.032,1.733,1.032,1.032,-0.79,1.032,-0.79,1.032,1.032,1.032,1.032,1.032,0.774,1.032,1.032,-1.6909999999999998,1.032,-0.79,2.269,1.032,-1.6909999999999998,1.032,0.774,1.032,-1.6909999999999998,1.032,0.774,0.774
15,-0.895,-0.895,-0.895,-0.895,-0.299,-0.299,-0.895,-0.895,-0.895,-2.124,-2.124,-1.675,-0.895,-0.895,-0.895,-0.895,-0.895,-0.895,-2.124,-0.895,3.089,-2.124,-0.895,-0.895,-0.895,-1.3840000000000001,-2.124,-0.895,-0.895,-2.124,-0.895,-0.895,-0.895,-0.895,1.3840000000000001,-1.3630000000000002,-2.124,-0.895,-0.299,-0.895,-0.895,3.089,-2.124,-0.895,-0.895,-0.299,-2.124,-3.089,-0.895,-0.299,-0.895,-0.895,-0.895,-0.895,-0.299,-2.124,-0.895,-0.895,-0.895,-0.299,-2.124,-0.895,-0.895,-0.895,-0.895,-0.895,-0.895,-0.895,-0.895,-0.895,-0.895,-0.895,-0.895,-0.895,-2.124,-0.895,-1.3630000000000002,-0.895,-0.895,-1.3840000000000001,1.3840000000000001,-2.124,-0.895,-0.895,-0.299,-0.299,-0.895,-0.299,-0.895,-0.895,-0.299,-0.895,-0.895,-0.895,-0.895,-0.895,-0.299,-0.895,-0.299,-0.895,-0.895,-0.895,-1.3840000000000001,-0.895,-0.299,-0.299,-0.895,-2.124,-0.895,-0.895,-2.124,-0.895,3.089,-0.895,-0.895,-0.895,-0.895,2.841,-0.895,-1.3840000000000001,-0.895,-0.895,1.3630000000000002,-1.3840000000000001,3.089,-0.895,-0.895,-1.3840000000000001,-0.895,3.089,-0.895,-0.895,-1.3840000000000001,-0.895,-1.3840000000000001,-0.895,-0.895,-0.895,-0.895,-0.895,-2.124,-0.895,-0.895,-0.299,-0.895,-1.3840000000000001,1.3630000000000002,-0.895,-0.299,-0.895,-2.124,-0.895,-0.299,-0.895,-2.124,-2.124
16,0.535,0.535,0.535,0.535,1.1440000000000001,1.1440000000000001,0.535,0.535,0.535,0.054000000000000006,0.054000000000000006,1.104,0.535,0.535,0.535,0.535,0.535,0.535,0.054000000000000006,0.535,-0.8109999999999999,0.054000000000000006,0.535,0.535,0.535,-0.384,0.054000000000000006,0.535,0.535,0.054000000000000006,0.535,0.535,0.535,0.535,0.384,0.748,0.054000000000000006,0.535,1.1440000000000001,0.535,0.535,-0.8109999999999999,0.054000000000000006,0.535,0.535,1.1440000000000001,0.054000000000000006,0.8109999999999999,0.535,1.1440000000000001,0.535,0.535,0.535,0.535,1.1440000000000001,0.054000000000000006,0.535,0.535,0.535,1.1440000000000001,0.054000000000000006,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.054000000000000006,0.535,0.748,0.535,0.535,-0.384,0.384,0.054000000000000006,0.535,0.535,1.1440000000000001,1.1440000000000001,0.535,1.1440000000000001,0.535,0.535,1.1440000000000001,0.535,0.535,0.535,0.535,0.535,1.1440000000000001,0.535,1.1440000000000001,0.535,0.535,0.535,-0.384,0.535,1.1440000000000001,1.1440000000000001,0.535,0.054000000000000006,0.535,0.535,0.054000000000000006,0.535,-0.8109999999999999,0.535,0.535,0.535,0.535,0.284,0.535,-0.384,0.535,0.535,-0.748,-0.384,-0.8109999999999999,0.535,0.535,-0.384,0.535,-0.8109999999999999,0.535,0.535,-0.384,0.535,-0.384,0.535,0.535,0.535,0.535,0.535,0.054000000000000006,0.535,0.535,1.1440000000000001,0.535,-0.384,-0.748,0.535,1.1440000000000001,0.535,0.054000000000000006,0.535,1.1440000000000001,0.535,0.054000000000000006,0.054000000000000006
17,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.885,1.885,1.6740000000000002,1.6740000000000002,1.6740000000000002,0.163,0.163,1.874,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,0.163,1.6740000000000002,0.251,0.163,1.6740000000000002,1.6740000000000002,1.6740000000000002,-2.87,0.163,1.6740000000000002,1.6740000000000002,0.163,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,2.87,-0.35100000000000003,0.163,1.6740000000000002,1.885,1.6740000000000002,1.6740000000000002,0.251,0.163,1.6740000000000002,1.6740000000000002,1.885,0.163,-0.251,1.6740000000000002,1.885,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.885,0.163,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.885,0.163,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,0.163,1.6740000000000002,-0.35100000000000003,1.6740000000000002,1.6740000000000002,-2.87,2.87,0.163,1.6740000000000002,1.6740000000000002,1.885,1.885,1.6740000000000002,1.885,1.6740000000000002,1.6740000000000002,1.885,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.885,1.6740000000000002,1.885,1.6740000000000002,1.6740000000000002,1.6740000000000002,-2.87,1.6740000000000002,1.885,1.885,1.6740000000000002,0.163,1.6740000000000002,1.6740000000000002,0.163,1.6740000000000002,0.251,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,2.195,1.6740000000000002,-2.87,1.6740000000000002,1.6740000000000002,0.35100000000000003,-2.87,0.251,1.6740000000000002,1.6740000000000002,-2.87,1.6740000000000002,0.251,1.6740000000000002,1.6740000000000002,-2.87,1.6740000000000002,-2.87,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,1.6740000000000002,0.163,1.6740000000000002,1.6740000000000002,1.885,1.6740000000000002,-2.87,0.35100000000000003,1.6740000000000002,1.885,1.6740000000000002,0.163,1.6740000000000002,1.885,1.6740000000000002,0.163,0.163
18,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-0.318,-0.318,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-0.941,-0.941,-0.9279999999999999,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-0.941,-3.3810000000000002,4.609,-0.941,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-4.055,-0.941,-3.3810000000000002,-3.3810000000000002,-0.941,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,4.055,-3.3360000000000003,-0.941,-3.3810000000000002,-0.318,-3.3810000000000002,-3.3810000000000002,4.609,-0.941,-3.3810000000000002,-3.3810000000000002,-0.318,-0.941,-4.609,-3.3810000000000002,-0.318,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-0.318,-0.941,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-0.318,-0.941,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-0.941,-3.3810000000000002,-3.3360000000000003,-3.3810000000000002,-3.3810000000000002,-4.055,4.055,-0.941,-3.3810000000000002,-3.3810000000000002,-0.318,-0.318,-3.3810000000000002,-0.318,-3.3810000000000002,-3.3810000000000002,-0.318,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-0.318,-3.3810000000000002,-0.318,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-4.055,-3.3810000000000002,-0.318,-0.318,-3.3810000000000002,-0.941,-3.3810000000000002,-3.3810000000000002,-0.941,-3.3810000000000002,4.609,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,4.303,-3.3810000000000002,-4.055,-3.3810000000000002,-3.3810000000000002,3.3360000000000003,-4.055,4.609,-3.3810000000000002,-3.3810000000000002,-4.055,-3.3810000000000002,4.609,-3.3810000000000002,-3.3810000000000002,-4.055,-3.3810000000000002,-4.055,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-3.3810000000000002,-0.941,-3.3810000000000002,-3.3810000000000002,-0.318,-3.3810000000000002,-4.055,3.3360000000000003,-3.3810000000000002,-0.318,-3.3810000000000002,-0.941,-3.3810000000000002,-0.318,-3.3810000000000002,-0.941,-0.941
19,-5.234,-5.234,-5.234,-5.234,-3.96,-3.96,-5.234,-5.234,-5.234,-0.04,-0.04,-3.641,-5.234,-5.234,-5.234,-5.234,-5.234,-5.234,-0.04,-5.234,11.283,-0.04,-5.234,-5.234,-5.234,-2.8360000000000003,-0.04,-5.234,-5.234,-0.04,-5.234,-5.234,-5.234,-5.234,2.8360000000000003,-9.673,-0.04,-5.234,-3.96,-5.234,-5.234,11.283,-0.04,-5.234,-5.234,-3.96,-0.04,-11.283,-5.234,-3.96,-5.234,-5.234,-5.234,-5.234,-3.96,-0.04,-5.234,-5.234,-5.234,-3.96,-0.04,-5.234,-5.234,-5.234,-5.234,-5.234,-5.234,-5.234,-5.234,-5.234,-5.234,-5.234,-5.234,-5.234,-0.04,-5.234,-9.673,-5.234,-5.234,-2.8360000000000003,2.8360000000000003,-0.04,-5.234,-5.234,-3.96,-3.96,-5.234,-3.96,-5.234,-5.234,-3.96,-5.234,-5.234,-5.234,-5.234,-5.234,-3.96,-5.234,-3.96,-5.234,-5.234,-5.234,-2.8360000000000003,-5.234,-3.96,-3.96,-5.234,-0.04,-5.234,-5.234,-0.04,-5.234,11.283,-5.234,-5.234,-5.234,-5.234,2.347,-5.234,-2.8360000000000003,-5.234,-5.234,9.673,-2.8360000000000003,11.283,-5.234,-5.234,-2.8360000000000003,-5.234,11.283,-5.234,-5.234,-2.8360000000000003,-5.234,-2.8360000000000003,-5.234,-5.234,-5.234,-5.234,-5.234,-0.04,-5.234,-5.234,-3.96,-5.234,-2.8360000000000003,9.673,-5.234,-3.96,-5.234,-0.04,-5.234,-3.96,-5.234,-0.04,-0.04
20,-1.465,-1.465,-1.465,-1.465,1.069,1.069,-1.465,-1.465,-1.465,-0.278,-0.278,0.805,-1.465,-1.465,-1.465,-1.465,-1.465,-1.465,-0.278,-1.465,-0.055999999999999994,-0.278,-1.465,-1.465,-1.465,-0.9570000000000001,-0.278,-1.465,-1.465,-0.278,-1.465,-1.465,-1.465,-1.465,0.9570000000000001,0.23800000000000002,-0.278,-1.465,1.069,-1.465,-1.465,-0.055999999999999994,-0.278,-1.465,-1.465,1.069,-0.278,0.055999999999999994,-1.465,1.069,-1.465,-1.465,-1.465,-1.465,1.069,-0.278,-1.465,-1.465,-1.465,1.069,-0.278,-1.465,-1.465,-1.465,-1.465,-1.465,-1.465,-1.465,-1.465,-1.465,-1.465,-1.465,-1.465,-1.465,-0.278,-1.465,0.23800000000000002,-1.465,-1.465,-0.9570000000000001,0.9570000000000001,-0.278,-1.465,-1.465,1.069,1.069,-1.465,1.069,-1.465,-1.465,1.069,-1.465,-1.465,-1.465,-1.465,-1.465,1.069,-1.465,1.069,-1.465,-1.465,-1.465,-0.9570000000000001,-1.465,1.069,1.069,-1.465,-0.278,-1.465,-1.465,-0.278,-1.465,-0.055999999999999994,-1.465,-1.465,-1.465,-1.465,1.008,-1.465,-0.9570000000000001,-1.465,-1.465,-0.23800000000000002,-0.9570000000000001,-0.055999999999999994,-1.465,-1.465,-0.9570000000000001,-1.465,-0.055999999999999994,-1.465,-1.465,-0.9570000000000001,-1.465,-0.9570000000000001,-1.465,-1.465,-1.465,-1.465,-1.465,-0.278,-1.465,-1.465,1.069,-1.465,-0.9570000000000001,-0.23800000000000002,-1.465,1.069,-1.465,-0.278,-1.465,1.069,-1.465,-0.278,-0.278
21,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.668,-3.668,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-0.649,-0.649,-4.051,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-0.649,-3.1210000000000004,12.186,-0.649,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-2.5639999999999996,-0.649,-3.1210000000000004,-3.1210000000000004,-0.649,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,2.5639999999999996,-7.858,-0.649,-3.1210000000000004,-3.668,-3.1210000000000004,-3.1210000000000004,12.186,-0.649,-3.1210000000000004,-3.1210000000000004,-3.668,-0.649,-12.186,-3.1210000000000004,-3.668,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.668,-0.649,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.668,-0.649,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-0.649,-3.1210000000000004,-7.858,-3.1210000000000004,-3.1210000000000004,-2.5639999999999996,2.5639999999999996,-0.649,-3.1210000000000004,-3.1210000000000004,-3.668,-3.668,-3.1210000000000004,-3.668,-3.1210000000000004,-3.1210000000000004,-3.668,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.668,-3.1210000000000004,-3.668,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-2.5639999999999996,-3.1210000000000004,-3.668,-3.668,-3.1210000000000004,-0.649,-3.1210000000000004,-3.1210000000000004,-0.649,-3.1210000000000004,12.186,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,2.68,-3.1210000000000004,-2.5639999999999996,-3.1210000000000004,-3.1210000000000004,7.858,-2.5639999999999996,12.186,-3.1210000000000004,-3.1210000000000004,-2.5639999999999996,-3.1210000000000004,12.186,-3.1210000000000004,-3.1210000000000004,-2.5639999999999996,-3.1210000000000004,-2.5639999999999996,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-3.1210000000000004,-0.649,-3.1210000000000004,-3.1210000000000004,-3.668,-3.1210000000000004,-2.5639999999999996,7.858,-3.1210000000000004,-3.668,-3.1210000000000004,-0.649,-3.1210000000000004,-3.668,-3.1210000000000004,-0.649,-0.649
22,3.227,3.227,3.227,3.227,-1.2830000000000001,-1.2830000000000001,3.227,3.227,3.227,3.4739999999999998,3.4739999999999998,0.8340000000000001,3.227,3.227,3.227,3.227,3.227,3.227,3.4739999999999998,3.227,-2.372,3.4739999999999998,3.227,3.227,3.227,1.7530000000000001,3.4739999999999998,3.227,3.227,3.4739999999999998,3.227,3.227,3.227,3.227,-1.7530000000000001,0.15,3.4739999999999998,3.227,-1.2830000000000001,3.227,3.227,-2.372,3.4739999999999998,3.227,3.227,-1.2830000000000001,3.4739999999999998,2.372,3.227,-1.2830000000000001,3.227,3.227,3.227,3.227,-1.2830000000000001,3.4739999999999998,3.227,3.227,3.227,-1.2830000000000001,3.4739999999999998,3.227,3.227,3.227,3.227,3.227,3.227,3.227,3.227,3.227,3.227,3.227,3.227,3.227,3.4739999999999998,3.227,0.15,3.227,3.227,1.7530000000000001,-1.7530000000000001,3.4739999999999998,3.227,3.227,-1.2830000000000001,-1.2830000000000001,3.227,-1.2830000000000001,3.227,3.227,-1.2830000000000001,3.227,3.227,3.227,3.227,3.227,-1.2830000000000001,3.227,-1.2830000000000001,3.227,3.227,3.227,1.7530000000000001,3.227,-1.2830000000000001,-1.2830000000000001,3.227,3.4739999999999998,3.227,3.227,3.4739999999999998,3.227,-2.372,3.227,3.227,3.227,3.227,-4.4430000000000005,3.227,1.7530000000000001,3.227,3.227,-0.15,1.7530000000000001,-2.372,3.227,3.227,1.7530000000000001,3.227,-2.372,3.227,3.227,1.7530000000000001,3.227,1.7530000000000001,3.227,3.227,3.227,3.227,3.227,3.4739999999999998,3.227,3.227,-1.2830000000000001,3.227,1.7530000000000001,-0.15,3.227,-1.2830000000000001,3.227,3.4739999999999998,3.227,-1.2830000000000001,3.227,3.4739999999999998,3.4739999999999998
