,T_ABI1,T_ABL1,T_AFF3,T_AKAP9,T_AKT1,T_ALDH2,T_ANK1,T_APC,T_AR,T_ARID1A,T_ASXL1,T_ASXL2,T_ATM,T_ATP2B3,T_ATRX,T_BAP1,T_BAX,T_BCL10,T_BCL6,T_BCR,T_BIRC6,T_BLM,T_BRCA1,T_BRD4,T_CACNA1D,T_CARS,T_CCDC6,T_CCNE1,T_CDH1,T_CDH10,T_CDH17,T_CDKN1A,T_CDKN2A,T_CDKN2C,T_CIITA,T_CNTNAP2,T_COL1A1,T_CREB3L2,T_CREBBP,T_CRTC3,T_CSF1R,T_CSMD3,T_CTNND2,T_CUL3,T_CUX1,T_CYP2C8,T_DCC,T_DDX3X,T_DNMT3A,T_ELF3,T_ELF4,T_ELK4,T_EP300,T_EPS15,T_ERBB2,T_ERBB3,T_ERBB4,T_ETV6,T_EZR,T_FAM135B,T_FAM47C,T_FAT1,T_FAT3,T_FAT4,T_FCRL4,T_FEN1,T_FGFR3,T_FHIT,T_FLT4,T_FNBP1,T_FOXP1,T_GLI1,T_GRIN2A,T_HIF1A,T_HOXA13,T_HRAS,T_HSP90AA1,T_IKBKB,T_IL6ST,T_IL7R,T_KAT6B,T_KDM5A,T_KDM6A,T_KEAP1,T_KIAA1549,T_KMT2C,T_KMT2D,T_KRAS,T_KTN1,T_LATS1,T_LCK,T_LCP1,T_LRP1B,T_MALT1,T_MAML2,T_MAP3K1,T_MAPK1,T_MB21D2,T_MDM4,T_MECOM,T_MED12,T_MITF,T_MLH1,T_MTOR,T_MUC16,T_MUTYH,T_NACA,T_NBEA,T_NCOR1,T_NCOR2,T_NF2,T_NFATC2,T_NIN,T_NOTCH2,T_NRAS,T_NRG1,T_NSD1,T_NUP214,T_OMD,T_PALB2,T_PAX7,T_PBRM1,T_PCM1,T_PDE4DIP,T_PIK3CA,T_PLCG1,T_PML,T_PMS2,T_POLE,T_POT1,T_POU5F1,T_PPARG,T_PPP2R1A,T_PRDM16,T_PRDM2,T_PRKCB,T_PTPN11,T_PTPN13,T_PTPN6,T_PTPRT,T_RANBP2,T_RARA,T_RB1,T_RECQL4,T_REL,T_RET,T_RHOA,T_RHOH,T_RNF213,T_ROBO2,T_ROS1,T_RPN1,T_RUNX1,T_RUNX1T1,T_SDHC,T_SEPT5,T_SETD2,T_SETDB1,T_SOX2,T_SPEN,T_SPOP,T_STAG2,T_STIL,T_STRN,T_TET2,T_TFEB,T_TGFBR2,T_THRAP3,T_TNC,T_TNFAIP3,T_TNFRSF17,T_TP53,T_TP63,T_TPR,T_TRIP11,T_TRRAP,T_TSC1,T_TSC2,T_UBR5,T_USP8,T_WIF1,T_WRN,T_ZCCHC8,T_ZFHX3,T_ZNF479
411,0.991,-0.835,-0.688,-0.736,-0.39399999999999996,0.48100000000000004,1.464,-0.146,-1.044,-0.596,-0.41200000000000003,1.464,0.919,1.464,-1.28,-1.072,-0.835,7.855,-0.39399999999999996,-0.146,-1.436,-0.902,-0.6859999999999999,-1.044,-1.044,-0.902,-0.39399999999999996,1.464,1.004,7.855,7.855,-0.563,-0.835,0.48100000000000004,-0.39399999999999996,-0.149,-0.149,-0.33799999999999997,-0.647,-0.409,-0.902,-0.297,7.855,-0.902,-0.835,-0.902,0.48100000000000004,-3.3289999999999997,-1.072,-1.072,0.48100000000000004,0.272,-1.9909999999999999,0.48100000000000004,0.17600000000000002,1.464,0.634,-0.835,0.272,0.634,-1.205,-0.68,-3.3289999999999997,-0.725,-0.902,-3.3289999999999997,0.26899999999999996,-0.835,0.48100000000000004,-1.044,-0.39399999999999996,-0.195,-0.39399999999999996,-1.044,0.043,-1.205,0.48100000000000004,0.634,-0.37200000000000005,-1.205,-0.902,0.48100000000000004,-0.42700000000000005,-0.835,-3.3289999999999997,0.634,-0.168,1.464,-0.39399999999999996,-1.044,-1.044,1.464,-0.7709999999999999,-0.149,-0.7929999999999999,-0.134,-0.258,-3.3289999999999997,-1.044,-1.436,0.634,0.48100000000000004,0.272,-0.146,0.802,1.464,-0.912,-3.3289999999999997,-0.835,-1.436,0.48100000000000004,-0.902,-0.8079999999999999,-3.3289999999999997,-0.9520000000000001,-0.149,1.464,-3.3289999999999997,1.464,-0.902,-0.39399999999999996,-1.044,0.48100000000000004,-0.14300000000000002,-0.146,-0.409,0.48100000000000004,0.272,-0.39399999999999996,0.48100000000000004,-1.056,-1.072,7.855,-0.39399999999999996,-1.072,-0.902,-0.835,0.82,-1.044,-0.7929999999999999,0.48100000000000004,7.855,-0.17800000000000002,-0.541,0.272,0.17600000000000002,-1.072,1.004,-0.835,-0.596,7.855,-1.386,-0.149,0.48100000000000004,0.48100000000000004,-0.835,0.272,-1.175,-0.902,-1.021,-0.835,1.464,-1.044,-0.149,-0.258,-0.39399999999999996,-3.3289999999999997,7.855,-0.39399999999999996,0.48100000000000004,-1.044,0.146,-3.3289999999999997,-0.317,0.049,-1.28,-1.072,1.464,-1.044,0.272,-1.205,-1.072,0.585,-0.902,-1.072
412,3.8789999999999996,-1.339,-1.3519999999999999,-3.967,-0.44,0.568,5.155,-2.151,-1.004,-2.628,-2.7689999999999997,5.155,3.248,5.155,-0.9470000000000001,-1.361,-1.339,-1.6030000000000002,-0.44,-2.151,-0.703,0.043,-1.788,-1.004,-1.004,0.043,-0.44,5.155,2.342,-1.6030000000000002,-1.6030000000000002,-2.502,-1.339,0.568,-0.44,-1.629,-1.629,-0.223,-2.25,-0.317,0.043,-1.895,-1.6030000000000002,0.043,-1.339,0.043,0.568,-3.8960000000000004,-1.361,-1.361,0.568,-2.372,-2.883,0.568,-1.4469999999999998,5.155,-1.556,-1.339,-2.372,-1.556,-2.1919999999999997,-3.457,-3.8960000000000004,-2.404,0.043,-3.8960000000000004,-2.391,-1.339,0.568,-1.004,-0.44,-1.103,-0.44,-1.004,-2.924,-2.1919999999999997,0.568,-1.556,-1.663,-2.1919999999999997,0.043,0.568,-0.106,-1.339,-3.8960000000000004,-1.556,1.672,5.155,-0.44,-1.004,-1.004,5.155,-1.557,-1.629,-2.2640000000000002,-1.124,-0.5579999999999999,-3.8960000000000004,-1.004,-0.703,-1.556,0.568,-2.372,-2.151,3.466,5.155,-0.243,-3.8960000000000004,-1.339,-0.703,0.568,0.043,-2.291,-3.8960000000000004,-0.29100000000000004,-1.629,5.155,-3.8960000000000004,5.155,0.043,-0.44,-1.004,0.568,0.16899999999999998,-2.151,-0.317,0.568,-2.372,-0.44,0.568,-1.062,-1.361,-1.6030000000000002,-0.44,-1.361,0.043,-1.339,-0.713,-1.004,-2.2640000000000002,0.568,-1.6030000000000002,-1.734,-4.526,-2.372,-1.466,-1.361,2.342,-1.339,-2.628,-1.6030000000000002,-1.733,-1.629,0.568,0.568,-1.339,-2.372,-1.929,0.043,-3.304,-1.339,5.155,-1.004,-1.629,-0.5579999999999999,-0.44,-3.8960000000000004,-1.6030000000000002,-0.44,0.568,-1.004,-0.758,-3.8960000000000004,-2.167,5.944,-0.9470000000000001,-1.361,5.155,-1.004,-2.372,-2.1919999999999997,-1.361,3.4560000000000004,0.043,-1.361
413,2.008,1.827,-2.35,-0.591,0.613,2.9789999999999996,1.901,2.5380000000000003,-1.996,1.264,1.032,1.901,4.448,1.901,-1.328,-5.311,1.827,7.945,0.613,2.5380000000000003,-4.466,-3.853,-0.15,-1.996,-1.996,-3.853,0.613,1.901,1.406,7.945,7.945,-1.754,1.827,2.9789999999999996,0.613,-0.055,-0.055,0.9490000000000001,1.08,0.659,-3.853,-0.295,7.945,-3.853,1.827,-3.853,2.9789999999999996,8.568999999999999,-5.311,-5.311,2.9789999999999996,-0.39799999999999996,-0.53,2.9789999999999996,4.203,1.901,1.574,1.827,-0.39799999999999996,1.574,-1.4040000000000001,-1.3230000000000002,8.568999999999999,-1.093,-3.853,8.568999999999999,0.9259999999999999,1.827,2.9789999999999996,-1.996,0.613,-1.5119999999999998,0.613,-1.996,-0.295,-1.4040000000000001,2.9789999999999996,1.574,0.335,-1.4040000000000001,-3.853,2.9789999999999996,1.601,1.827,8.568999999999999,1.574,0.14400000000000002,1.901,0.613,-1.996,-1.996,1.901,0.521,-0.055,-3.108,-1.7990000000000002,3.634,8.568999999999999,-1.996,-4.466,1.574,2.9789999999999996,-0.39799999999999996,2.5380000000000003,1.979,1.901,-1.705,8.568999999999999,1.827,-4.466,2.9789999999999996,-3.853,1.328,8.568999999999999,-2.241,-0.055,1.901,8.568999999999999,1.901,-3.853,0.613,-1.996,2.9789999999999996,-1.4469999999999998,2.5380000000000003,0.659,2.9789999999999996,-0.39799999999999996,0.613,2.9789999999999996,-0.991,-5.311,7.945,0.613,-5.311,-3.853,1.827,3.4219999999999997,-1.996,-3.108,2.9789999999999996,7.945,0.311,2.249,-0.39799999999999996,1.61,-5.311,1.406,1.827,1.264,7.945,-0.11699999999999999,-0.055,2.9789999999999996,2.9789999999999996,1.827,-0.39799999999999996,-0.5720000000000001,-3.853,-2.937,1.827,1.901,-1.996,-0.055,3.634,0.613,8.568999999999999,7.945,0.613,2.9789999999999996,-1.996,2.5860000000000003,8.568999999999999,-2.358,4.757,-1.328,-5.311,1.901,-1.996,-0.39799999999999996,-1.4040000000000001,-5.311,0.36700000000000005,-3.853,-5.311
414,-1.416,0.49700000000000005,-0.215,6.278,-0.11,-1.421,-1.588,-0.018000000000000002,-1.619,1.311,1.631,-1.588,-1.746,-1.588,-0.657,16.262,0.49700000000000005,-5.376,-0.11,-0.018000000000000002,-2.249,-1.4040000000000001,-0.8859999999999999,-1.619,-1.619,-1.4040000000000001,-0.11,-1.588,-0.617,-5.376,-5.376,0.073,0.49700000000000005,-1.421,-0.11,0.77,0.77,-1.831,0.966,-2.262,-1.4040000000000001,-1.574,-5.376,-1.4040000000000001,0.49700000000000005,-1.4040000000000001,-1.421,-3.5189999999999997,16.262,16.262,-1.421,1.723,-1.8319999999999999,-1.421,-0.8959999999999999,-1.588,-0.521,0.49700000000000005,1.723,-0.521,-2.023,-0.209,-3.5189999999999997,-0.006,-1.4040000000000001,-3.5189999999999997,0.32799999999999996,0.49700000000000005,-1.421,-1.619,-0.11,-1.4169999999999998,-0.11,-1.619,1.7369999999999999,-2.023,-1.421,-0.521,0.585,-2.023,-1.4040000000000001,-1.421,-3.063,0.49700000000000005,-3.5189999999999997,-0.521,3.801,-1.588,-0.11,-1.619,-1.619,-1.588,-0.6659999999999999,0.77,7.396,2.339,-0.669,-3.5189999999999997,-1.619,-2.249,-0.521,-1.421,1.723,-0.018000000000000002,-3.034,-1.588,-2.852,-3.5189999999999997,0.49700000000000005,-2.249,-1.421,-1.4040000000000001,0.8109999999999999,-3.5189999999999997,-1.1079999999999999,0.77,-1.588,-3.5189999999999997,-1.588,-1.4040000000000001,-0.11,-1.619,-1.421,-1.256,-0.018000000000000002,-2.262,-1.421,1.723,-0.11,-1.421,-1.263,16.262,-5.376,-0.11,16.262,-1.4040000000000001,0.49700000000000005,-1.429,-1.619,7.396,-1.421,-5.376,-0.818,-0.198,1.723,-0.46299999999999997,16.262,-0.617,0.49700000000000005,1.311,-5.376,-0.8109999999999999,0.77,-1.421,-1.421,0.49700000000000005,1.723,-1.554,-1.4040000000000001,4.004,0.49700000000000005,-1.588,-1.619,0.77,-0.669,-0.11,-3.5189999999999997,-5.376,-0.11,-1.421,-1.619,-2.835,-3.5189999999999997,7.2,-6.4270000000000005,-0.657,16.262,-1.588,-1.619,1.723,-2.023,16.262,-2.397,-1.4040000000000001,16.262
415,-0.42700000000000005,-0.153,1.001,2.5660000000000003,0.506,-0.253,-0.8759999999999999,-1.7519999999999998,-4.453,1.237,1.08,-0.8759999999999999,-0.903,-0.8759999999999999,0.19,5.676,-0.153,8.791,0.506,-1.7519999999999998,-2.781,0.41200000000000003,-1.219,-4.453,-4.453,0.41200000000000003,0.506,-0.8759999999999999,-0.002,8.791,8.791,-1.825,-0.153,-0.253,0.506,0.873,0.873,-1.031,0.645,-3.341,0.41200000000000003,-5.185,8.791,0.41200000000000003,-0.153,0.41200000000000003,-0.253,8.822000000000001,5.676,5.676,-0.253,1.6380000000000001,-3.721,-0.253,-1.646,-0.8759999999999999,-2.255,-0.153,1.6380000000000001,-2.255,-2.546,-0.625,8.822000000000001,-1.219,0.41200000000000003,8.822000000000001,-0.634,-0.153,-0.253,-4.453,0.506,-1.3230000000000002,0.506,-4.453,1.774,-2.546,-0.253,-2.255,1.06,-2.546,0.41200000000000003,-0.253,-5.46,-0.153,8.822000000000001,-2.255,2.217,-0.8759999999999999,0.506,-4.453,-4.453,-0.8759999999999999,0.631,0.873,4.127,0.531,-0.298,8.822000000000001,-4.453,-2.781,-2.255,-0.253,1.6380000000000001,-1.7519999999999998,-3.2689999999999997,-0.8759999999999999,-2.51,8.822000000000001,-0.153,-2.781,-0.253,0.41200000000000003,0.87,8.822000000000001,0.675,0.873,-0.8759999999999999,8.822000000000001,-0.8759999999999999,0.41200000000000003,0.506,-4.453,-0.253,-0.768,-1.7519999999999998,-3.341,-0.253,1.6380000000000001,0.506,-0.253,-2.705,5.676,8.791,0.506,5.676,0.41200000000000003,-0.153,-1.829,-4.453,4.127,-0.253,8.791,-1.7080000000000002,-1.705,1.6380000000000001,-1.252,5.676,-0.002,-0.153,1.237,8.791,-3.255,0.873,-0.253,-0.253,-0.153,1.6380000000000001,-1.454,0.41200000000000003,0.162,-0.153,-0.8759999999999999,-4.453,0.873,-0.298,0.506,8.822000000000001,8.791,0.506,-0.253,-4.453,-4.846,8.822000000000001,2.042,8.728,0.19,5.676,-0.8759999999999999,-4.453,1.6380000000000001,-2.546,5.676,-3.469,0.41200000000000003,5.676
416,1.885,-1.8259999999999998,0.265,-1.284,0.473,2.384,1.865,-1.706,-2.824,-1.55,-2.2,1.865,1.729,1.865,-1.315,0.545,-1.8259999999999998,7.865,0.473,-1.706,-2.019,0.02,-1.431,-2.824,-2.824,0.02,0.473,1.865,1.66,7.865,7.865,-2.945,-1.8259999999999998,2.384,0.473,0.297,0.297,0.036000000000000004,-0.871,-0.292,0.02,-2.426,7.865,0.02,-1.8259999999999998,0.02,2.384,4.024,0.545,0.545,2.384,-1.138,-3.1010000000000004,2.384,0.016,1.865,-0.496,-1.8259999999999998,-1.138,-0.496,-1.216,-1.742,4.024,-2.154,0.02,4.024,-0.057,-1.8259999999999998,2.384,-2.824,0.473,-0.349,0.473,-2.824,-0.45399999999999996,-1.216,2.384,-0.496,0.547,-1.216,0.02,2.384,-1.6440000000000001,-1.8259999999999998,4.024,-0.496,0.9129999999999999,1.865,0.473,-2.824,-2.824,1.865,0.501,0.297,0.593,1.0859999999999999,0.38299999999999995,4.024,-2.824,-2.019,-0.496,2.384,-1.138,-1.706,1.193,1.865,-0.23600000000000002,4.024,-1.8259999999999998,-2.019,2.384,0.02,-0.52,4.024,0.361,0.297,1.865,4.024,1.865,0.02,0.473,-2.824,2.384,-0.226,-1.706,-0.292,2.384,-1.138,0.473,2.384,-1.669,0.545,7.865,0.473,0.545,0.02,-1.8259999999999998,1.349,-2.824,0.593,2.384,7.865,-0.958,-1.489,-1.138,-0.017,0.545,1.66,-1.8259999999999998,-1.55,7.865,-3.513,0.297,2.384,2.384,-1.8259999999999998,-1.138,-0.54,0.02,-0.7240000000000001,-1.8259999999999998,1.865,-2.824,0.297,0.38299999999999995,0.473,4.024,7.865,0.473,2.384,-2.824,-1.275,4.024,0.036000000000000004,-5.013999999999999,-1.315,0.545,1.865,-2.824,-1.138,-1.216,0.545,-0.136,0.02,0.545
417,0.815,1.127,-1.915,-0.935,1.2990000000000002,1.514,0.011000000000000001,-1.5730000000000002,-1.589,2.955,2.46,0.011000000000000001,1.5019999999999998,0.011000000000000001,0.467,-3.221,1.127,-6.394,1.2990000000000002,-1.5730000000000002,-1.525,-0.485,-1.645,-1.589,-1.589,-0.485,1.2990000000000002,0.011000000000000001,-1.4340000000000002,-6.394,-6.394,0.414,1.127,1.514,1.2990000000000002,-1.891,-1.891,0.779,-0.883,-0.053,-0.485,-3.775,-6.394,-0.485,1.127,-0.485,1.514,-2.458,-3.221,-3.221,1.514,2.185,0.203,1.514,-0.38799999999999996,0.011000000000000001,-3.426,1.127,2.185,-3.426,-0.479,1.224,-2.458,1.163,-0.485,-2.458,-3.861,1.127,1.514,-1.589,1.2990000000000002,-2.841,1.2990000000000002,-1.589,-0.248,-0.479,1.514,-3.426,-0.778,-0.479,-0.485,1.514,-1.446,1.127,-2.458,-3.426,-0.33899999999999997,0.011000000000000001,1.2990000000000002,-1.589,-1.589,0.011000000000000001,-0.21100000000000002,-1.891,-3.728,-3.569,1.9569999999999999,-2.458,-1.589,-1.525,-3.426,1.514,2.185,-1.5730000000000002,-0.032,0.011000000000000001,-0.348,-2.458,1.127,-1.525,1.514,-0.485,-0.069,-2.458,0.59,-1.891,0.011000000000000001,-2.458,0.011000000000000001,-0.485,1.2990000000000002,-1.589,1.514,-0.575,-1.5730000000000002,-0.053,1.514,2.185,1.2990000000000002,1.514,-0.207,-3.221,-6.394,1.2990000000000002,-3.221,-0.485,1.127,-1.288,-1.589,-3.728,1.514,-6.394,1.296,-0.6509999999999999,2.185,-1.446,-3.221,-1.4340000000000002,1.127,2.955,-6.394,-0.33,-1.891,1.514,1.514,1.127,2.185,0.595,-0.485,-4.675,1.127,0.011000000000000001,-1.589,-1.891,1.9569999999999999,1.2990000000000002,-2.458,-6.394,1.2990000000000002,1.514,-1.589,-0.26,-2.458,-5.229,3.147,0.467,-3.221,0.011000000000000001,-1.589,2.185,-0.479,-3.221,-0.9740000000000001,-0.485,-3.221
418,1.226,-1.494,-2.995,3.594,-2.4930000000000003,-0.777,3.388,-1.6369999999999998,-1.355,0.447,2.364,3.388,1.202,3.388,-1.075,8.37,-1.494,-4.004,-2.4930000000000003,-1.6369999999999998,-0.975,0.021,-1.3719999999999999,-1.355,-1.355,0.021,-2.4930000000000003,3.388,-0.14,-4.004,-4.004,2.472,-1.494,-0.777,-2.4930000000000003,-3.6060000000000003,-3.6060000000000003,-0.866,-4.1160000000000005,-1.5730000000000002,0.021,-1.534,-4.004,0.021,-1.494,0.021,-0.777,-6.216,8.37,8.37,-0.777,5.211,-3.5260000000000002,-0.777,-1.889,3.388,-0.725,-1.494,5.211,-0.725,-0.652,3.04,-6.216,0.531,0.021,-6.216,-3.536,-1.494,-0.777,-1.355,-2.4930000000000003,-0.516,-2.4930000000000003,-1.355,-0.004,-0.652,-0.777,-0.725,-4.894,-0.652,0.021,-0.777,-1.129,-1.494,-6.216,-0.725,3.905,3.388,-2.4930000000000003,-1.355,-1.355,3.388,-3.8939999999999997,-3.6060000000000003,1.114,3.278,-1.676,-6.216,-1.355,-0.975,-0.725,-0.777,5.211,-1.6369999999999998,1.28,3.388,-1.319,-6.216,-1.494,-0.975,-0.777,0.021,-5.4910000000000005,-6.216,-1.787,-3.6060000000000003,3.388,-6.216,3.388,0.021,-2.4930000000000003,-1.355,-0.777,0.311,-1.6369999999999998,-1.5730000000000002,-0.777,5.211,-2.4930000000000003,-0.777,-2.873,8.37,-4.004,-2.4930000000000003,8.37,0.021,-1.494,-1.1059999999999999,-1.355,1.114,-0.777,-4.004,1.574,-3.585,5.211,-2.37,8.37,-0.14,-1.494,0.447,-4.004,-2.116,-3.6060000000000003,-0.777,-0.777,-1.494,5.211,-2.312,0.021,3.299,-1.494,3.388,-1.355,-3.6060000000000003,-1.676,-2.4930000000000003,-6.216,-4.004,-2.4930000000000003,-0.777,-1.355,2.048,-6.216,4.584,6.792000000000001,-1.075,8.37,3.388,-1.355,5.211,-0.652,8.37,1.922,0.021,8.37
419,2.887,1.86,-4.516,1.821,1.5319999999999998,2.637,2.2030000000000003,0.42200000000000004,-5.138,4.453,3.948,2.2030000000000003,4.533,2.2030000000000003,-1.073,-1.9080000000000001,1.86,6.154,1.5319999999999998,0.42200000000000004,-7.071000000000001,-3.478,-1.713,-5.138,-5.138,-3.478,1.5319999999999998,2.2030000000000003,-0.213,6.154,6.154,-1.026,1.86,2.637,1.5319999999999998,-2.504,-2.504,0.446,-0.927,-1.493,-3.478,-4.728,6.154,-3.478,1.86,-3.478,2.637,8.762,-1.9080000000000001,-1.9080000000000001,2.637,3.347,-0.077,2.637,1.986,2.2030000000000003,-1.264,1.86,3.347,-1.264,1.088,3.287,8.762,0.077,-3.478,8.762,-2.97,1.86,2.637,-5.138,1.5319999999999998,-3.533,1.5319999999999998,-5.138,-0.086,1.088,2.637,-1.264,-1.126,1.088,-3.478,2.637,0.772,1.86,8.762,-1.264,2.395,2.2030000000000003,1.5319999999999998,-5.138,-5.138,2.2030000000000003,-1.179,-2.504,-3.418,-2.387,3.3939999999999997,8.762,-5.138,-7.071000000000001,-1.264,2.637,3.347,0.42200000000000004,0.519,2.2030000000000003,-3.5010000000000003,8.762,1.86,-7.071000000000001,2.637,-3.478,0.019,8.762,-1.308,-2.504,2.2030000000000003,8.762,2.2030000000000003,-3.478,1.5319999999999998,-5.138,2.637,-1.796,0.42200000000000004,-1.493,2.637,3.347,1.5319999999999998,2.637,-2.295,-1.9080000000000001,6.154,1.5319999999999998,-1.9080000000000001,-3.478,1.86,0.9540000000000001,-5.138,-3.418,2.637,6.154,0.7240000000000001,-0.031,3.347,0.191,-1.9080000000000001,-0.213,1.86,4.453,6.154,-2.048,-2.504,2.637,2.637,1.86,3.347,1.9409999999999998,-3.478,-1.286,1.86,2.2030000000000003,-5.138,-2.504,3.3939999999999997,1.5319999999999998,8.762,6.154,1.5319999999999998,2.637,-5.138,3.0010000000000003,8.762,-2.359,0.7120000000000001,-1.073,-1.9080000000000001,2.2030000000000003,-5.138,3.347,1.088,-1.9080000000000001,-1.022,-3.478,-1.9080000000000001
420,-0.506,-0.376,2.555,-0.21,-0.49200000000000005,-1.067,-0.233,-2.9539999999999997,-2.476,0.29,0.7040000000000001,-0.233,-0.995,-0.233,-1.848,2.716,-0.376,6.894,-0.49200000000000005,-2.9539999999999997,-3.5039999999999996,-2.149,-4.008,-2.476,-2.476,-2.149,-0.49200000000000005,-0.233,3.4330000000000003,6.894,6.894,-0.7879999999999999,-0.376,-1.067,-0.49200000000000005,4.985,4.985,0.345,3.802,-2.6289999999999996,-2.149,-4.798,6.894,-2.149,-0.376,-2.149,-1.067,-3.1919999999999997,2.716,2.716,-1.067,1.344,-1.3,-1.067,-3.2260000000000004,-0.233,-3.719,-0.376,1.344,-3.719,0.99,1.726,-3.1919999999999997,-0.9790000000000001,-2.149,-3.1919999999999997,1.6340000000000001,-0.376,-1.067,-2.476,-0.49200000000000005,-4.499,-0.49200000000000005,-2.476,5.216,0.99,-1.067,-3.719,3.714,0.99,-2.149,-1.067,-3.197,-0.376,-3.1919999999999997,-3.719,0.7609999999999999,-0.233,-0.49200000000000005,-2.476,-2.476,-0.233,1.3519999999999999,4.985,6.472,0.09300000000000001,-1.06,-3.1919999999999997,-2.476,-3.5039999999999996,-3.719,-1.067,1.344,-2.9539999999999997,-2.184,-0.233,-3.7039999999999997,-3.1919999999999997,-0.376,-3.5039999999999996,-1.067,-2.149,3.071,-3.1919999999999997,-1.9380000000000002,4.985,-0.233,-3.1919999999999997,-0.233,-2.149,-0.49200000000000005,-2.476,-1.067,1.05,-2.9539999999999997,-2.6289999999999996,-1.067,1.344,-0.49200000000000005,-1.067,-2.174,2.716,6.894,-0.49200000000000005,2.716,-2.149,-0.376,-3.54,-2.476,6.472,-1.067,6.894,-1.341,-0.20600000000000002,1.344,-3.051,2.716,3.4330000000000003,-0.376,0.29,6.894,-2.083,4.985,-1.067,-1.067,-0.376,1.344,0.36200000000000004,-2.149,0.076,-0.376,-0.233,-2.476,4.985,-1.06,-0.49200000000000005,-3.1919999999999997,6.894,-0.49200000000000005,-1.067,-2.476,-2.762,-3.1919999999999997,-0.634,4.498,-1.848,2.716,-0.233,-2.476,1.344,0.99,2.716,-1.722,-2.149,2.716
421,-0.831,-0.569,-0.614,-1.676,-0.45799999999999996,10.687000000000001,-0.64,-0.966,-1.511,-0.017,0.315,-0.64,3.4819999999999998,-0.64,-1.745,-2.423,-0.569,1.4140000000000001,-0.45799999999999996,-0.966,-2.471,-1.8019999999999998,-1.96,-1.511,-1.511,-1.8019999999999998,-0.45799999999999996,-0.64,-0.046,1.4140000000000001,1.4140000000000001,-0.365,-0.569,10.687000000000001,-0.45799999999999996,0.581,0.581,2.102,0.138,4.683,-1.8019999999999998,-1.6640000000000001,1.4140000000000001,-1.8019999999999998,-0.569,-1.8019999999999998,10.687000000000001,-7.153,-2.423,-2.423,10.687000000000001,1.003,-1.713,10.687000000000001,4.004,-0.64,-0.7440000000000001,-0.569,1.003,-0.7440000000000001,-0.473,0.386,-7.153,-0.596,-1.8019999999999998,-7.153,0.03,-0.569,10.687000000000001,-1.511,-0.45799999999999996,-1.8780000000000001,-0.45799999999999996,-1.511,1.122,-0.473,10.687000000000001,-0.7440000000000001,0.20800000000000002,-0.473,-1.8019999999999998,10.687000000000001,-2.367,-0.569,-7.153,-0.7440000000000001,-2.309,-0.64,-0.45799999999999996,-1.511,-1.511,-0.64,3.173,0.581,-0.98,0.769,5.6579999999999995,-7.153,-1.511,-2.471,-0.7440000000000001,10.687000000000001,1.003,-0.966,2.877,-0.64,2.574,-7.153,-0.569,-2.471,10.687000000000001,-1.8019999999999998,-0.133,-7.153,-1.66,0.581,-0.64,-7.153,-0.64,-1.8019999999999998,-0.45799999999999996,-1.511,10.687000000000001,-1.4180000000000001,-0.966,4.683,10.687000000000001,1.003,-0.45799999999999996,10.687000000000001,-1.4469999999999998,-2.423,1.4140000000000001,-0.45799999999999996,-2.423,-1.8019999999999998,-0.569,5.466,-1.511,-0.98,10.687000000000001,1.4140000000000001,4.664,3.0269999999999997,1.003,-0.883,-2.423,-0.046,-0.569,-0.017,1.4140000000000001,-1.531,0.581,10.687000000000001,10.687000000000001,-0.569,1.003,-0.684,-1.8019999999999998,-2.283,-0.569,-0.64,-1.511,0.581,5.6579999999999995,-0.45799999999999996,-7.153,1.4140000000000001,-0.45799999999999996,10.687000000000001,-1.511,2.102,-7.153,-2.333,-inf,-1.745,-2.423,-0.64,-1.511,1.003,-0.473,-2.423,-1.492,-1.8019999999999998,-2.423
