Pathway,Score_AR,Score_ARNTL,Score_ATF1,Score_ATF2,Score_ATF4,Score_BACH1,Score_CDX2,Score_CEBPA,Score_CEBPB,Score_CEBPD,Score_CREB1,Score_CTCF,Score_E2F1,Score_E2F2,Score_E2F3,Score_E2F4,Score_EGR1,Score_ELK1,Score_EPAS1,Score_ERG,Score_ESR1,Score_ESR2,Score_ETS1,Score_ETS2,Score_ETV4,Score_FLI1,Score_FOS,Score_FOSL1,Score_FOSL2,Score_FOXA1,Score_FOXL2,Score_FOXM1,Score_FOXO1,Score_FOXO3,Score_FOXO4,Score_FOXP1,Score_GATA1,Score_GATA2,Score_GATA3,Score_GLI2,Score_HIF1A,Score_HNF1A,Score_HNF4A,Score_IRF1,Score_IRF9,Score_JUN,Score_JUND,Score_KLF4,Score_KMT2A,Score_LEF1,Score_MITF,Score_MYB,Score_MYC,Score_MYCN,Score_NFATC2,Score_NFE2L2,Score_NFIC,Score_NFKB1,Score_NFKB2,Score_NR2F2,Score_NR5A1,Score_PAX6,Score_PAX8,Score_PGR,Score_POU2F1,Score_PPARA,Score_PPARG,Score_PRDM14,Score_RARA,Score_REL,Score_RELA,Score_RELB,Score_REST,Score_RFX5,Score_RUNX1,Score_RXRA,Score_SMAD3,Score_SMAD4,Score_SOX10,Score_SOX2,Score_SOX9,Score_SP1,Score_SP3,Score_SPI1,Score_SREBF1,Score_SREBF2,Score_SRF,Score_STAT1,Score_STAT2,Score_STAT3,Score_STAT5A,Score_STAT5B,Score_STAT6,Score_TAL1,Score_TCF7L2,Score_TFAP2A,Score_TFAP2C,Score_TP53,Score_TP63,Score_TWIST1,Score_USF1,Score_USF2,Score_VDR,Score_WT1,Score_YY1,Score_ZNF263
Riboflavin Metabolism,-0.1952850485443019,-0.396566999966053,-0.48707393895892276,-0.18089936043008886,-0.28929715641508275,-0.8029816592082527,-0.9931964740415544,-0.4594012617260155,-0.292912743860327,-0.30681681656682236,-0.32805646326629406,-1.1220115736182836,-1.4293146249276525,-1.3490824654764688,-1.2730182419292912,-1.5024425643324852,-0.6881789705602641,-0.4859333866689869,-0.4081874549164204,-0.35676815374100884,-0.3811154729381376,-0.16074992702497254,-0.676566482382573,-0.7381277364403748,-0.5170717877605294,-0.5921429339104394,-0.7235297328974574,-0.12830074236489883,-0.10942625221876809,-0.8704947164201051,-0.4981072461358838,-0.8237053015311562,-0.3035766541329474,-0.4188891599020667,-0.1919670452250151,-0.2117019039974265,-0.7611574928160976,-0.6260669687721234,-0.15901448223004883,-0.8275792383624072,-0.7164411487989033,-0.5551979555311205,-0.35214621585866107,-0.7235297328974574,-0.32950926982871365,-0.419131592401597,-0.702660705996734,-0.3369606879734005,-0.7809321155172346,-0.4834792513265139,-0.07934446267086179,-1.1306990286899152,-0.9553125991654171,-1.059507786192626,-0.29049084134994324,-0.25126822938748766,-0.7691598747835785,-0.6893798925393352,-0.8079713011869194,-0.5320253123800563,-1.0902916750959475,-0.8953636707083739,-2.1379077054316507,-0.31308862965614015,-0.3686755993727697,-0.3134507474816684,-0.1715478360764489,-0.9688903110212348,-0.38710280246583484,-0.33873672716232867,-0.5947472421852911,-0.8027505932259432,-0.2562584020637692,-0.06778523824563878,-0.03840996132329297,-0.5642835200137507,-0.3686755993727697,-0.5216057232288279,-0.2830231009494406,-0.6463794104130762,-0.8499694048829969,-0.3995013832652591,-0.706899079023424,-0.6132656404607734,-0.5015120710709766,-0.7068104099176842,-0.8369458075050318,-1.1286092340262388,-0.3941270419606629,-0.359108797786612,-0.20828347925142443,-0.1477058467603154,-0.44373406653515807,-0.8927401910446411,-0.6730166674369347,-0.3836707193430411,-1.0230387206760143,-0.5103450885600103,-0.7164411487989033,-0.5010751926922768,-0.3785830799701607,-0.6899933939654825,-1.5400055166421973,-0.8401010594640665,-0.46882250683761084,-0.35214621585866107
Selenoamino Acid Metabolism,-0.5892711995032341,-0.8617299147563539,-0.5914992592188674,-0.34945463173674607,-0.5573269978148806,-0.9046139730037579,-0.1891159857876209,-1.4350659295421406,-1.1066321130435266,-1.096672186879762,-0.6926647307473026,-0.9274433377286926,-0.9091875925464437,-0.960952612014783,-1.3339726321874037,-0.9159841003968486,-0.8493336282332555,-1.241226167213365,-0.9707204586253961,-1.1047641275026108,-0.7951439569688161,-0.48120005054231396,-1.5856928581806422,-0.2616796131363184,-0.9707204586253961,-0.23646631524271994,-1.4359628554038903,-0.47148287173158154,-0.9575068901027896,-0.051543855781515116,-0.8953908044038484,-0.6500944770472697,-0.09629162081071914,-0.9074535150668704,-0.08818527029686893,-0.9707204586253961,-2.009942481272242,-0.20723462255384692,-0.9951410212354542,-0.2856057261004694,-2.300952125092078,-0.07798108186254199,-0.08668909764901091,-0.7532315250806171,-0.7163482685640784,-1.2664121775745405,-1.5695074792435717,-0.12070185609674097,-0.7941342150397885,-1.1533517025585458,-0.7896585673031017,-0.5723160659529847,-0.5830927413302511,-0.4600039828657818,-0.7283993884537708,-2.0828720256244324,-0.055910336895930536,-1.048123662904656,-0.1960306727970124,-3.4683424014850814,-0.21973840610113252,-0.9707204586253961,-1.739967696759614,-0.5788524046298374,-1.2113935062038854,-0.4729374556671286,-0.23646631524271994,-0.6025257303346827,-0.6414996422421386,-0.7921836293787045,-0.9055503200483992,-0.7217399019278578,-1.2841293601265318,-0.17840768323516948,-0.6048055945722159,-0.10847958813449453,-0.9707204586253961,-1.2664121775745405,-0.6770853137805971,-1.1071763927206646,-0.1044131306916758,-1.1432542486110762,-0.9707204586253961,-2.03954763608487,-0.04787894218591437,-0.028427536069551024,-0.9284238477384407,-0.6685745766511837,-0.5378883248543893,-0.7358058711147376,-0.6057324123433001,-0.7657417295786606,-0.5887196241369013,-2.075944154608292,-1.1292927643059019,-0.9055503200483992,-0.13705190480106164,-1.2664121775745405,-1.040868956918174,-0.41109010049420774,-0.6807119830238942,-0.41683871711249854,-0.24485449406350854,-1.195324475711848,-1.6109759537380495,-0.5082398311024082
Spermidine and Spermine Biosynthesis,-1.944596710772776,-0.5762139682999876,-0.5735492875742906,-0.009527531828230086,-0.042207250885129194,-0.37244545254540623,-0.004755056989360282,-0.5001026427332939,-0.12441547228803435,-0.04466089420125276,-0.09090720436901502,-1.8356474267321685,-2.6387159835318648,-2.078103211764994,-1.534540451770027,-2.7326632660119174,-0.4488685866495858,-0.5785426306187965,-0.45784394443214904,-0.397961758847379,-0.37244545254540623,-0.12050486110222798,-0.29860248172615755,-0.0832953953617899,-0.599690031652703,-0.47180019280605195,-0.20381037586832507,-0.12833785654621352,-0.333550484069499,-0.03000787142673505,-0.05823915682148294,-1.3260753706625055,-0.04807393100902262,-0.49285488959096585,-0.08415482578910323,-0.005028471061944654,-2.782305928682962,-0.08709574108062625,-0.11920392808196625,-0.3017527675536341,-0.9666348959890099,-0.02153576598969241,-0.020805140424438203,-0.2010382802925517,-0.09728452634324589,-0.31075891815220746,-0.16283579148719474,-0.007139109206244242,-0.3048198466401551,-0.11660595252718554,-0.4657237363310401,-0.5108488837664062,-1.9622121589158774,-1.6011628020831326,-0.2177600213465734,-0.4421871111174185,-0.08169042270261681,-0.14033828619767225,-0.3302675957938438,-0.5293163153912348,-0.09728452634324589,-0.5625389248476074,-2.262846442039951,-0.15613024726731534,-0.2707126428110256,-0.038535428222857895,-0.32605108144690625,-1.008101192603152,-0.09838273370500765,-0.15880832501048905,-0.13621822933027317,-0.4421871111174185,-0.07652065661890826,-0.050815294973982364,-0.028794192532107913,-0.08456094598572778,-0.19551172090405758,-0.14812888523686848,-0.21216222778278648,-1.2464984402477943,-0.031222681957971583,-0.2729081013111646,-0.25042259617081275,-0.49941856037480176,-0.37086715469011056,-0.3551884491975819,-0.4371983946435558,-1.3341480848108491,-0.15746859803965327,-0.2403948485164436,-0.41416700245647337,-0.17668184133792994,-0.19373186705026146,-3.213160821205732,-0.29132367576691426,-0.49662364201763765,-0.04835004499889366,-0.12018574268967533,-0.03365570638697759,-0.1736369673669202,-0.6294744926117212,-0.8268527724851593,-0.07321500265455602,-1.24176267915072,-0.5293163153912348,-0.12572162208968596
Sphingolipid Metabolism,-0.3628356880076867,-1.8823693740335137,-1.4964026558373245,-0.2782070881899114,-2.35792674476932,-1.3647648269057444,-0.5335615109327195,-1.7533853834494475,-0.9169686665909553,-0.4953281358647744,-1.7355867961870328,-1.283485644071902,-1.7183414062629643,-1.3133758923752539,-1.929464010819674,-2.308165248170775,-1.2942201235698292,-0.7875844441948214,-1.1242468108760157,-1.130361741006083,-1.4288398348054365,-0.48717194755361204,-1.2942201235698292,-0.6783781321804289,-1.653994923346858,-0.1482359734632435,-1.3147521954372976,-3.020675883066445,-1.6330817777955613,-0.18838804919835075,-1.8506591726747925,-1.94340478681627,-0.42656232350546,-0.963606701974315,-0.22788292867223595,-0.42951292667327623,-1.1117040215458245,-0.6534413843772359,-0.7430323896948484,-0.3358930495852865,-1.4606715366908232,-0.8389183205183673,-1.339773325464608,-1.8169794554261989,-0.7006755437910369,-1.5255890405350272,-1.0860279810742655,-1.8105487710453194,-0.1573127047813757,-0.7612758084392344,-0.06115857035381901,-1.039283913607154,-1.2005436563899425,-0.6847404342760168,-0.36179332684321935,-1.8881899750151745,-0.327838741555804,-1.275998921383934,-0.6726268836025754,-1.2116646218911855,-0.24811620587388009,-1.8170040532554022,-1.5095187753813382,-0.568837936852344,-0.9286350061407911,-1.2931547770671699,-0.06115857035381901,-0.7327764546203164,-0.327838741555804,-1.7894412487269875,-1.9968215366164688,-1.9045078329114231,-1.4058833110269902,-0.28984354056939565,-0.9295656627634437,-0.31098866534009534,-0.8835296027551344,-0.7196879211689206,-0.04449361858233998,-1.7563614043375568,-0.10221423719481726,-0.4534367610818322,-0.6958253508028355,-1.036579041776672,-1.5349217447186136,-0.7338261235959974,-1.3996475972430522,-2.6655939674671383,-0.7332646286499844,-0.8877774610547792,-0.7720700571684274,-0.8389183205183673,-0.8299610586957049,-3.2913010904788504,-1.6822000590212673,-1.0848498430195832,-0.17115181255668424,-0.48994906487870615,-0.8706238050471793,-0.2037955524440822,-0.6009589534455939,-1.730561047221121,-0.1172396330743219,-0.9195929251093312,-3.080033165761073,-0.2337508414659145
Starch and Sucrose Metabolism,-0.6577378978664886,-2.088263286458816,-0.7544860990224571,-0.24073916659289055,-0.2627658923490549,-0.7856822313376101,-0.028087904129846308,-0.7846652635133936,-0.19801208390941633,-0.14349948979860583,-0.48717194755361204,-2.0222076960408675,-4.339265955571185,-3.4963296258037917,-3.3815780381628033,-5.093115735399059,-1.5332361485862693,-2.069643978183222,-0.2376699038451261,-1.1874296122922812,-0.685249855151717,-0.5113195922222562,-1.6455643476045148,-0.7471299036145889,-2.8085677758870027,-0.11466993355172887,-0.8040282863923619,-0.4731687037099037,-1.0746202819198258,-0.013547077814811367,-0.6800434437422683,-6.515608329553025,-0.0953557517021504,-0.5525683215824346,-0.03607108326191241,-0.13105752244603916,-1.3965694631808536,-0.33927670289859063,-0.1366025618607929,-0.9509243435051721,-1.4298517641531252,-0.0030600490960490685,-0.027119059367326587,-0.848157571064259,-0.55496412244159,-1.2426248908519992,-0.4514011360696945,-0.20586350255899352,-1.64240486719539,-0.20726451385355138,-0.2270991780984641,-0.5435563279900011,-4.003690972660954,-3.235607918369663,-0.207531093652831,-0.6860528278942146,-0.047523927011525524,-0.6874674618211623,-0.9829861532730385,-4.265679410836347,-0.10907909997243015,-0.6477721156704562,-4.998729336258924,-0.35346147135111944,-0.665217766433598,-0.1573127047813757,-0.5507098656215195,-4.837283497026442,-0.06115857035381901,-0.9213949817163233,-0.7771429091843983,-0.9496070662075728,-0.0067704316531093205,-0.04071603639244679,-0.0067704316531093205,-0.1780811066126529,-0.9213949817163233,-0.8451216245551872,-0.29608787348554577,-3.748446006632925,-0.07481844072718857,-1.0373031754035253,-1.1392502858277003,-1.0545643670285,-0.3677873814742984,-0.837537450111548,-2.1198764590898045,-1.5095187753813382,-0.837537450111548,-0.31805051982749655,-0.7009767476044447,-0.42381063047461964,-0.7246999484174194,-4.640264368496094,-1.481362990231925,-1.2933733807447374,-0.013547077814811367,-0.24773411287310107,-0.22302604099848225,-0.5622633611833785,-1.0216571343705982,-1.488653779061168,-0.4176323659948367,-1.9678153571467574,-2.255052569531268,-0.08165786525716376
Steroid Biosynthesis,-0.9839996201116517,-0.3595708360130402,-2.3668216425266104,-0.2626365870122307,-0.5650356950918943,-2.049900039286121,-0.07511598540621126,-2.050564956540066,-0.9779510723117365,-0.6121049803804658,-0.1523079288158288,-2.667061269447374,-1.7604222079539342,-0.8993906317506126,-1.1673599440228435,-1.6627007565392533,-1.6976924327506493,-1.2235976429108089,-1.6255813686623861,-1.3005672263301302,-1.621937295791795,-0.6296005882442648,-1.7442027467682046,-0.48203579718330425,-1.4164689847759333,-0.24182593606416572,-2.0815783350138144,-0.5588881037731821,-1.2254162856076514,-0.0836981469334665,-0.4531408229137422,-2.1058574661122567,-0.39549414133655675,-2.9493023307404496,-0.43756079195824266,-0.5218669205931015,-0.5770679895707307,-0.42012733317510376,-0.8841530056345963,-0.48252378540739504,-2.484957432642633,-0.11950176234974974,-0.09933484751118608,-1.5853301104335902,-1.000440427728389,-0.9781373770171534,-0.5421063021899224,-0.32036191773251227,-0.2187887958138399,-1.1231880438772062,-1.3898275364869628,-0.37346129493656105,-0.9101891345057972,-0.9335432476902678,-0.6742373928207056,-1.8476981907215222,-0.2189132626033971,-1.2204085339199373,-0.2430284381912851,-2.7588528985936716,-0.0970487306284505,-1.0702696311516278,-1.6985750116013874,-0.7451635125552212,-1.007522727910474,-0.2885751040505298,-1.5994698750518472,-1.9130116146534517,-1.109942840308505,-0.6581170197691598,-1.1708102093906012,-1.327404484859443,-0.7222769463319831,-0.2554362373739648,-0.42655529795139246,-0.2506214227109407,-1.1673599440228435,-1.1821321252510784,-0.8475459833579183,-2.554669943027286,-0.16909075966163192,-1.38606720375238,-1.1035307361780125,-1.682212430557478,-0.5074899306367109,-0.15074636912408296,-2.020027620122452,-2.558542767760357,-1.2649810882434558,-1.232083348401458,-0.9862334401331625,-0.7057412914640055,-1.391039828671603,-2.210844190008552,-2.779729798640527,-1.5925917786276658,-0.1543655134706614,-0.9623265421731036,-2.3203316748471217,-0.27581225229573336,-1.8690504760876165,-1.5693335313842014,-0.2694669990572158,-2.8219794373069984,-0.8044553153319198,-0.07272060033298229
Steroidogenesis,-0.25532806682532694,-0.7166745743129078,-0.5240077628281913,-0.640059973929804,-0.5703500128942118,-0.11264289877109938,-1.6623670509947075,-0.25532806682532694,-0.08650479082147651,-0.10908582742108686,-1.4054231861158266,-0.23821705881535346,-0.7698393007099261,-2.2156401293209704,-1.7576222318295067,-1.070401297832668,-0.596470469397645,-0.08279925942110693,-0.29726892569964314,-0.3153005256453143,-0.16166783634427304,-0.12386235260030079,-0.3762682001689623,-1.5433381704748326,-0.2524473093415019,-2.3910037628595506,-0.4064503487859736,-0.13732581325499213,-0.30910534614015167,-2.3441335550866915,-0.18701902940107437,-1.0432289395749914,-0.5311515098323591,-0.3192074419151557,-0.6286949515156766,-0.5354681545243882,-0.5792011377874298,-3.1779824871278217,-0.22348701411658628,-6.554085333199732,-0.17794536592079896,-1.7053490041922785,-1.675588065061888,-0.13283377574527694,-0.40536755403839514,-0.24672037198594035,-0.4166930467042189,-0.6687518523471759,-1.4971242945312266,-1.1821321252510784,-0.7165448187678719,-0.7819415060821516,-1.012563916747503,-3.126113840676696,-0.2694669990572158,-0.06595520922233733,-2.587763589452064,-0.19610995992818828,-4.082969866450165,-0.6192391842030964,-1.572584109906946,-0.12386235260030079,-0.9158194305697744,-0.6043489148928674,-0.2617964274044772,-0.0846312151517176,-3.4514839967768136,-2.1341115641046255,-0.2006619208950426,-0.15533632182197332,-0.16436710330056878,-0.16436710330056878,-0.38203721522888273,-0.7451635125552212,-0.2097466824687815,-1.200514720183866,-0.17159153935734286,-0.19610995992818828,-1.621963850005862,-0.595897850201809,-1.8617995215199432,-0.40305623164375093,-0.20349187215574432,-0.13732581325499213,-2.2154708306556468,-3.77600550485555,-0.32991033499278327,-0.17663239933236569,-0.23723460132608928,-0.14956526991043462,-0.11105414469651056,-0.2052182233451487,-0.2052182233451487,-1.0907800715542681,-0.1842909575988632,-0.2594239420969959,-3.3869206219694146,-0.6391653496789516,-1.8726200845676768,-1.5647065683149495,-0.45856059134506194,-0.4550172481777571,-1.9438314660387155,-0.3769312419855382,-0.34704841227430894,-0.825022814127557
Sulfate_Sulfite Metabolism,-0.09600656225756088,-0.7057544759918651,-0.5524454236532377,-0.13866347964308215,-0.8405135214963273,-0.8090347908310417,-0.09140404085095176,-0.562800330447423,-0.4207059612918537,-0.2294813780384202,-0.5108757285856752,-0.6075909389223512,-0.8870681857136591,-0.655919802049094,-0.8418102243472334,-0.8775273418606994,-0.6974751722764418,-0.3124504045438245,-0.45559982258779513,-0.4323538735389645,-0.4793252689953424,-0.12050486110222798,-0.6409294725664774,-0.052049671404658215,-0.40414619591849765,-1.3625289644025023,-0.8376308292690933,-0.19373186705026146,-0.09335544299449854,-0.04906726974874651,-0.603633577723333,-1.088807804160611,-0.2229104791291298,-0.5300553419762744,-0.40199967517587454,-0.21429937277713543,-0.6461012699026693,-0.401186722811429,-0.11920392808196625,-0.34747002314993286,-0.5293163153912348,-0.050224513715476045,-0.03430637076777087,-0.8376308292690933,-0.3094101955474979,-0.5200261794385925,-0.8161741351671832,-0.11955329708696283,-0.11136487943795279,-0.5882312044992902,-0.2468051979764295,-0.5078802446426943,-0.4096556228313844,-0.24816001683745645,-0.2177600213465734,-0.33702109920449647,-0.059480590201373695,-0.8025017706962687,-0.94856421103627,-1.9573830141482667,-0.09728452634324589,-0.5049113869058387,-2.9846741841040876,-0.2346991695740631,-0.4659298091088502,-0.12833785654621352,-0.276251666370915,-1.0016352299823559,-0.15111777265139448,-0.4335148777405757,-0.6542694324371137,-0.7581455682399251,-0.06582346978988349,-0.11955329708696283,-0.06911724810710346,-0.4382907523266151,-0.4659298091088502,-0.4659298091088502,-0.21216222778278648,-0.4690671014676848,-0.3601716874941768,-0.49905192174321805,-0.45559982258779513,-0.4228170365321892,-0.37086715469011056,-0.2578602119441966,-0.5078802446427685,-0.42719278590481385,-0.49329416889094196,-0.45559982258779513,-0.14149841624244539,-0.3505213945918333,-0.3474700231498588,-1.0703664636490815,-0.6634417425276629,-0.48207184334003367,-0.13621822933027317,-0.20531290042766384,-0.830346311055216,-0.46440750213956544,-0.14314332001600133,-0.41701863281622875,-0.47390056296211225,-0.6929684382264463,-0.6453219828322388,-0.12895087603388178
Taurine and Hypotaurine Metabolism,-1.048123662904656,-0.8335225410175751,-0.11026882370796581,-0.5616173086167503,-0.6991991259016426,-0.019079826825708156,-0.31936051918924463,-1.707106670702581,-0.7220605046214611,-0.8831117720057117,-0.4467767620241302,-1.7407594827253585,-0.5733862787680496,-0.6889286538471014,-1.1751752257967993,-0.35787793552766106,-1.384382688335842,-0.9705259098610886,-0.8672061790924972,-1.0356431010481382,-0.729643042534505,-0.25378452468722307,-0.729643042534505,-0.923439779035603,-1.3941193923144841,-0.35404969164827893,-1.1770210703413855,-0.37973574242863223,-0.15528446894490802,-0.3032918458503146,-1.699750960393617,-0.5856862856570103,-2.040997692423595,-2.0888260058108346,-0.45349644060686994,-0.4968247583091263,-0.6898241254158466,-1.7972601809163633,-1.0560407537193899,-1.4413130543763322,-0.4622338603858323,-0.13690985911471518,-0.4370718170141243,-0.9900543521200276,-1.158492769909586,-1.2014606301718005,-0.348744872862925,-0.5893485384624975,-0.9508693769962769,-0.23164899231002678,-0.44629644738513885,-0.6319653009620824,-1.1002149118315951,-0.44629644738513885,-0.5893485384624975,-0.041971852343150616,-0.19773614287701602,-1.3085527235747825,-0.9468470539953558,-0.7708402083357587,-0.44192349030428213,-1.1706960777722077,-3.1008653353299866,-0.2744179265767258,-0.32101581153557496,-0.861419442748342,-0.3632939738441337,-3.039402115667178,-0.748321915503837,-1.3611067396809706,-1.4444801519675328,-1.6462248170573885,-0.5952042021792237,-0.22240410836827307,-0.21519163591079085,-2.3090442818711616,-0.4302666815293174,-0.9162071213626116,-2.8592448856357935,-0.9312481890409212,-0.781452753591163,-0.5727176914398935,-2.196245257323943,-0.8915671562131595,-0.43103351102223275,-0.8055556237686738,-1.9640344655555704,-0.8926727939742861,-1.1536573152607148,-0.835017479175993,-0.4206811814155154,-0.5864307081153532,-1.3023889619665092,-0.4399689351918338,-0.6155401216328354,-0.45817033809095353,-0.226271454048635,-1.0683445745855251,-0.5305620495315068,-1.6466854832185165,-1.5097961576644547,-0.4902705016740623,-0.618764781105321,-0.8696660821082265,-1.6876900041024854,-0.3997212939536896
Thiamine Metabolism,-0.2879968118390563,-0.4153779222612964,-0.4467561348259977,-0.08514527770422463,-0.5194309298957966,-0.7851717948050789,-0.015014726313849895,-0.41593275399703983,-0.3215758349656481,-0.34918214591358265,-0.16590689695702654,-0.7770836546719104,-1.3171250051035621,-0.9726157990781579,-1.2580475591584765,-1.306995486837661,-0.5570169898119435,-0.28497020198167805,-0.41621043589998247,-0.298766363078266,-0.35987018547902616,-0.10519869333790662,-0.6520350723320593,-0.08726439964497913,-0.2990557485279859,-0.4129886394865427,-0.7017653425735298,-0.306382921056705,-0.22225154673904432,-0.01999602920881805,-0.6849822899547042,-1.529613597542166,-0.019187286923313295,-0.36152345976997124,-0.054661669963503114,-0.0867789155714141,-0.813855882332115,-0.2673151370413645,-0.10059643517018527,-0.17166870401689016,-0.6942814078522509,-0.018697803728289636,-0.009849805752115047,-0.7017653425735298,-0.4414208186008408,-0.4194638755279311,-0.6797103243589395,-0.1523364587499922,-0.01837929695587265,-0.7437974649005606,-0.04046326169673803,-0.6586295722246659,-0.7964479540128483,-0.37829833467286905,-0.14510136999026124,-0.2582940761683096,-0.03963524527441675,-0.7683615182626472,-0.43622492895160664,-1.2027336955812007,-0.06482567676969597,-0.6085220026937612,-2.438937701095632,-0.1563880156671367,-0.4667766106713013,-0.21264423612497424,-0.11384338303353579,-0.8847056856266862,-0.253538508388019,-0.4801919720029336,-0.7206848983138278,-0.6198854627295932,-0.13707294617782323,-0.04663004920191041,-0.06328158149573426,-0.045448005148054554,-0.5838109450685665,-0.6136635558119958,-0.1413715125618318,-0.6476958520412858,-0.02080552521499125,-0.5684890208816769,-0.4941450063345514,-0.5843883229771113,-0.24711447566528205,-0.128441716196241,-0.5215833523225369,-0.8162538247628934,-0.6430386986153998,-0.508675017723282,-0.33321661697403604,-0.2683914560107769,-0.48412204815813503,-1.5103105613473842,-0.5215833523225369,-0.3299822493485775,-0.0907685463428298,-0.32037906112557424,-0.6942814078522509,-0.30019941674692974,-0.2868959380379484,-0.45034707029980686,-0.048787131468766454,-0.7266008586126667,-0.7689150261492103,-0.08377433293855788
Threonine and 2-Oxobutanoate Degradation,-0.6418194266703527,-1.504567586883841,-1.1993896471455174,-0.2944680894400874,-0.40963554335146757,-1.0953377550767118,-0.04176467073630013,-1.113534754554928,-0.37610168149058754,-0.5534649136245345,-0.19450444915532922,-2.683486831452282,-1.8085959201309767,-0.6271256260620418,-1.5268409368470608,-1.6472726481946012,-1.5116376089575358,-1.6851676696414317,-0.8268760257667525,-0.8953125171472854,-1.2389755209782174,-0.5534649136245345,-1.786162230989564,-0.6183117031251166,-1.6239185998680774,-0.5620918936117534,-1.3699466802492366,-0.5862452614058912,-1.3625289644025032,-0.08020604122436396,-0.6689824266125908,-2.090562738057521,-0.07696199639731015,-0.7395304330003052,-0.07372097775908171,-0.1923454935158615,-2.2632108049583075,-0.27374009708404345,-0.6518325141972444,-0.6199756554835862,-3.2574040492924428,-0.057561080536061314,-0.03186057351292474,-0.9310082123320642,-0.5958877205101889,-0.9884507851270719,-0.46430042350829664,-0.16025992454810137,-0.10585383559499588,-1.1882411318307524,-0.3546420507672501,-0.20072105058942347,-0.8056299232736618,-0.9850554606044277,-0.5821386911752224,-1.362323694639903,-0.1424254883003684,-1.0831860897775685,-0.23338151824158626,-2.0849493591556967,-0.07048297966963733,-1.8020966736699555,-1.8368777097676703,-0.21588925315885815,-1.161103321340472,-0.6308634170325075,-0.2806098446176623,-2.0333552666317365,-0.5831172353977608,-0.738057633854077,-0.870173480067516,-1.0684446778832684,-0.20072105058942347,-0.13582335363634637,-0.15189124415358204,-0.17009415167174655,-1.0000894711607844,-0.9434802205966625,-0.6423875507492202,-2.2790074905670044,-0.08345311789687385,-1.020776271202984,-1.3484256257126015,-1.5902467772328615,-0.627432682578817,-0.08145263634259266,-1.4183463626459296,-1.7930209092586127,-0.4883908645938447,-1.1434501563032247,-0.7087244640281802,-0.6050880851644077,-0.7045999401181521,-2.406809050657403,-1.7005659092348848,-1.3625289644025032,-0.23959364557964585,-0.619199369183274,-1.1400886591760453,-0.7081464249886246,-0.8502863882133765,-1.3227564795482274,-0.1956991355236561,-2.3263279761227644,-1.834763017261439,-0.3360623774521287
Thyroid Hormone Synthesis,-1.1126580908851362,-0.4455235658727724,-0.5247192864709351,-0.10259330052853775,-0.03000787142673505,-0.09634594566957526,-0.08191371512034083,-0.557733003449893,-0.16418105167105174,-0.251861452755837,-0.05823915682148294,-0.6752762032205765,-1.9708847594898824,-2.2121458138190153,-1.4866749551107914,-2.0477541964912827,-1.2811279507417792,-0.6068161369264762,-0.39412010952974125,-0.6777890037611192,-0.5846534900020411,-0.1494590378291106,-0.9919960585566207,-0.7463640531225415,-0.43228952813393984,-0.6409294725664774,-0.27803635261573695,-0.04466089420125276,-0.4522222175479329,-0.028794192532107913,-0.1062655466576539,-1.037601825227398,-0.356747856552226,-1.3217197658230917,-0.2802406310099766,-0.0922457223592708,-1.014317379661731,-0.3185816057464177,-0.31377485609421213,-0.35512589134505307,-0.3118052401901675,-0.13753627125858045,-0.20381037586832507,-0.31982775718964535,-0.24325205249045456,-0.31377485609421213,-0.24611553604820854,-0.16176455197398826,-0.32860484704504844,-0.6358279265225155,-0.22004874074322572,-0.22491249538244631,-1.3778636010477667,-2.106652866129919,-0.5790895589595949,-0.2721060631926561,-0.6020610720201631,-0.5194049960934313,-0.397961758847379,-0.2544676705372474,-0.24325205249045456,-0.6092001931341268,-1.5075307607574069,-1.1536595650323,-0.4388591786251146,-0.24298166403435487,-0.35465841540966336,-1.2187020593574915,-0.21635831658364735,-0.2446830075961525,-0.4246305400018451,-0.37080358253005236,-0.02153576598969241,-0.1062655466576539,-0.10240895491890273,-0.4854995360843047,-0.4239877887783725,-0.41416700245647337,-0.3167977915906115,-1.261296647091056,-0.10755361823558196,-0.6381544163724886,-0.5855536945704987,-0.7488423719709438,-1.3260753706625055,-0.31377485609421213,-0.5832124787556464,-0.7608696953698341,-0.21916323575566227,-0.5425917900500206,-0.5717077534431801,-0.25535836055464806,-0.4712117699348454,-1.0780047292447497,-0.4562727030140142,-0.7238683886221906,-0.02395075128066994,-0.26052812227274663,-0.05649451510423329,-0.5023090809488648,-1.234030365096661,-1.067785936604341,-0.11660595252718554,-1.642692923259621,-0.23612075670874372,-0.050815294973982364
