Pathway,Score_AR,Score_ARNTL,Score_ATF1,Score_ATF2,Score_ATF4,Score_BACH1,Score_CDX2,Score_CEBPA,Score_CEBPB,Score_CEBPD,Score_CREB1,Score_CTCF,Score_E2F1,Score_E2F2,Score_E2F3,Score_E2F4,Score_EGR1,Score_ELK1,Score_EPAS1,Score_ERG,Score_ESR1,Score_ESR2,Score_ETS1,Score_ETS2,Score_ETV4,Score_FLI1,Score_FOS,Score_FOSL1,Score_FOSL2,Score_FOXA1,Score_FOXL2,Score_FOXM1,Score_FOXO1,Score_FOXO3,Score_FOXO4,Score_FOXP1,Score_GATA1,Score_GATA2,Score_GATA3,Score_GLI2,Score_HIF1A,Score_HNF1A,Score_HNF4A,Score_IRF1,Score_IRF9,Score_JUN,Score_JUND,Score_KLF4,Score_KMT2A,Score_LEF1,Score_MITF,Score_MYB,Score_MYC,Score_MYCN,Score_NFATC2,Score_NFE2L2,Score_NFIC,Score_NFKB1,Score_NFKB2,Score_NR2F2,Score_NR5A1,Score_PAX6,Score_PAX8,Score_PGR,Score_POU2F1,Score_PPARA,Score_PPARG,Score_PRDM14,Score_RARA,Score_REL,Score_RELA,Score_RELB,Score_REST,Score_RFX5,Score_RUNX1,Score_RXRA,Score_SMAD3,Score_SMAD4,Score_SOX10,Score_SOX2,Score_SOX9,Score_SP1,Score_SP3,Score_SPI1,Score_SREBF1,Score_SREBF2,Score_SRF,Score_STAT1,Score_STAT2,Score_STAT3,Score_STAT5A,Score_STAT5B,Score_STAT6,Score_TAL1,Score_TCF7L2,Score_TFAP2A,Score_TFAP2C,Score_TP53,Score_TP63,Score_TWIST1,Score_USF1,Score_USF2,Score_VDR,Score_WT1,Score_YY1,Score_ZNF263
Retinol Metabolism,-0.3853939842565149,-0.17879798461288446,-0.49551611933479706,-0.463784094841196,-1.256141531591899,-2.3883218462822895,-1.8524789537504125,-0.3494671210972764,-0.865342494697607,-1.6151568717465317,-1.0981106227366721,-0.1469215018024774,-0.12898883991083637,-0.3992474765629964,-0.4338829768755998,-0.09763570983581005,-0.34537679522033976,-0.28468767327128547,-0.8261562583620683,-1.011031022253151,-1.1697609970178129,-1.3172156188682533,-0.2528144181195363,-0.41865188294188965,-0.7400215579474467,-0.6970835997051797,-0.9948312565524211,-1.2744427412055064,-0.5740718090498493,-0.6425065698526556,-1.2877463590987095,-0.09294134652529748,-0.7722140004613895,-0.14527711615884775,-0.6322928414864892,-1.899349720212514,-0.7530811210769864,-0.7143766788793989,-0.763165258192487,-0.4527421668198853,-0.7783579610956665,-1.4266258690199305,-0.8324861196019182,-1.5198994221116549,-0.8261562583620683,-1.5448964561371068,-0.6369924013802757,-0.41503471113191437,-1.0248174995803518,-0.7398134458266951,-0.602714438086756,-2.0966787988530906,-0.36814065677789454,-0.3688140380606255,-0.8429214907904888,-2.4208601025774037,-1.1876095903372617,-1.3343452822776214,-0.9099801572919269,-0.7729015907032654,-2.2543626163354222,-0.7729015907032654,-1.0078075360862195,-0.868477954813594,-1.118283133705882,-0.8455084349330314,-1.2686087988937604,-0.5546857586849875,-1.2134423464823907,-1.1082683331670815,-1.2403692704867681,-1.3285845713770144,-0.91125633898577,-0.7333868912500553,-1.4266258690199305,-0.559195181838078,-1.4113776193801788,-1.4087114795251816,-0.3769758510405684,-0.05881482896749191,-0.5826687618275085,-0.829938235513802,-0.9130564478042065,-0.9449797881852383,-0.3246214706384171,-0.5700772396650826,-0.240582099048658,-0.20064306784601854,-0.8607564605094047,-1.4614235841014882,-0.8387498996582662,-0.4318261722248817,-1.0628991380327704,-0.9844172911007182,-0.30478492896453113,-0.7819466133267885,-0.8930278868934972,-0.7676777484398303,-1.1297684058567388,-0.7152175926648993,-0.9735048528844804,-0.48716287614264187,-1.3330878232936296,-0.5945966025944883,-0.06731061072091024,-0.7641594150675717
Riboflavin Metabolism,-0.41564680115405556,-0.396566999966053,-0.5736859713779485,-1.0083099850894137,-0.9393453217708635,-0.8927401910446411,-1.4413130543763306,-0.5200620911912267,-0.8628478607873028,-0.5801488818262365,-1.0397205102905829,-1.1220115736181342,-0.22816809589307116,-0.11270378169559819,-0.06055815807343962,-0.1469146715779349,-0.9427025829700685,-0.8927401910446411,-0.4081874549163217,-1.2963732297241537,-0.4370977407763936,-2.028348781842572,-0.6765664823824233,-0.7381277364402251,-0.8698542889502344,-1.1372714542803732,-0.7235297328973076,-1.0397205102905829,-0.648127687439432,-1.7707320899137913,-0.5320253123800563,-0.35676815374100884,-0.8061055599720198,-0.7068104099176842,-1.4293146249276525,-0.3747618388524194,-0.7611574928162472,-0.33843677822100765,-1.06644960001084,-0.26059989386655463,-0.737803272307093,-1.2286624365981762,-1.6176438762865517,-0.7235297328973076,-1.1106079643400666,-0.49320911813264523,-0.7026607059965843,-0.6643951001792393,-0.8177906240981062,-0.48347925132636427,-1.6220943784715878,-1.1306990286900138,-0.4821697704033921,-0.21542711572760162,-0.47153300531369896,-1.6619739485586773,-0.769159874783728,-1.0764430937805958,-0.3836707193430411,-0.5037059451681452,-1.207210196280649,-0.8953636707082242,-0.13098761596731973,-0.46660132761476597,-0.48709159474227576,-0.9749809742867844,-1.1743240149254404,-0.31688367325868466,-1.143254248611073,-0.5129175620775729,-0.9823174787093137,-0.8027505932258444,-0.9701363703229859,-1.1743240149254404,-1.4329197505533688,-1.355040364142947,-0.7138586851399431,-0.9187586047555872,-1.2114502979845487,-0.5134316499756979,-0.9393453217708635,-0.6840013012962282,-0.7068990790233253,-0.7542408261772932,-0.5015120710708779,-0.5216057232288279,-0.8369458075049332,-1.1286092340263885,-0.8540295216269828,-0.6512030978727137,-0.8023915532347904,-1.2808699570706181,-0.9533951240352333,-0.292912743860327,-0.6730166674368361,-0.7068104099176842,-1.6717906717819895,-0.7721557611272764,-0.7164411487987536,-0.5010751926922768,-0.5294490659580927,-0.6899933939653329,-1.5400055166420474,-0.8401010594642162,-0.35444738164253237,-0.8003337769154241
Selenoamino Acid Metabolism,-0.8769015118217286,-0.8617299147566903,-0.5774138831980296,-1.1579156599641676,-0.5573269978144764,-0.3887369173632423,-1.6541115786929426,-0.39521042444886734,-0.31153465270506636,-1.0966721868799718,-0.6926647307477067,-0.32005550296815716,-0.41600162971686594,-0.23244081213734447,-0.11940991145762855,-0.36833967428234277,-0.5788524046298374,-0.3454157846623509,-0.6822431607743841,-0.1989187221462436,-0.5567711102217183,-0.5928525355431017,-0.25271455201886645,-2.337188860696759,-0.13226383064130798,-0.9920412186433999,-0.37401016931409736,-0.3703444920510641,-0.8681019188947777,-1.7093185325912406,-0.28165474952632047,-0.2743413674634493,-3.0324975780967423,-0.6403347890030237,-2.3716831837854215,-0.476135069847373,-0.35701139911589663,-1.4728165812281035,-0.9669293587308402,-2.284844158173461,-0.3204112153899648,-1.6061785209271202,-2.2130146358642437,-0.28165474952632047,-0.37090151036005214,-0.3738365021599866,-0.33847533396548957,-1.0044022417636087,-1.9654808161835087,-1.1533517025588822,-0.7896585673029567,-0.5723160659532006,-0.583092741330396,-0.6897651332331403,-0.7283993884537708,-0.09949168503866855,-5.1803919394373565,-0.36386735528398684,-1.1714835601252362,-0.051892782973963575,-3.16712422021423,-0.12398520434173896,-0.4011248769358611,-2.301098339190621,-0.5027469772933522,-0.7689788731342478,-1.2687450414335517,-0.6025257303348279,-0.7559699172129711,-0.14711869880524636,-0.48047847889214634,-0.2838111093860946,-1.2841293601267507,-1.3905099685751927,-0.604805594572071,-2.5868728199079096,-0.7695386210930382,-1.0656568086184939,-0.6770853137805971,-1.4407212538360497,-1.7308306623568015,-0.49572723573850846,-0.20519856163529823,-0.08413776213886978,-3.000196535524176,-2.2698430042327917,-0.3838406485618806,-0.4380030158580984,-0.4097165864671815,-0.7358058711149567,-0.4273185847623418,-0.7657417295788798,-0.35585048308130524,-0.14344223640683504,-0.2741891622461033,-0.7725128673955627,-1.657557733754952,-0.6120787892893785,-1.0408689569181802,-0.7163482685640784,-0.6807119830236752,-0.41683871711271764,-2.3230954730229696,-0.2731329664967122,-0.17168982494482915,-1.10550124837131
Spermidine and Spermine Biosynthesis,-0.19943964138671239,-0.43388316422479833,-0.5735492875742906,-2.373141171732179,-2.6387159835318648,-0.4827375849354603,-2.4637605212866505,-0.5001026427332939,-1.3764535093805514,-2.3366933143341404,-1.977688467544802,-0.09472985046523671,-0.008332773215599717,-0.028794192532107913,-0.031222681957971583,-0.02032994990264462,-0.4488685866495858,-0.333550484069499,-0.45784394443207493,-0.397961758847379,-0.37244545254540623,-0.807260110724009,-0.2262020668134992,-1.285307975387264,-0.4759424940477478,-0.3167977915906115,-0.695515627240442,-2.02633602330589,-0.333550484069499,-2.46898808528035,-1.3678818150117729,-0.09090720436901502,-1.1161746646076527,-0.43388316422479833,-1.133901330949057,-2.2330953267307794,-0.010723387054626879,-1.4291028261156413,-0.47998675093587523,-0.4520356724757118,-0.14414655606300822,-2.6387159835318648,-2.144864206961758,-0.5080047951670853,-1.1603542979694466,-0.662784385191778,-0.8541838097059224,-2.3824147158610955,-0.89176696534845,-0.46052355754239716,-0.4657237363310401,-0.5440239804062817,-0.03149358827237284,-0.078245450041884,-0.6702650945123759,-0.4421871111174185,-1.4331671833769875,-0.5676854579392734,-0.3302675957937698,-0.5054971824298538,-0.7186672363804876,-0.5625389248476074,-0.005028471061944654,-0.8360108831560228,-0.5492405649380382,-2.6966345025633554,-0.3260510814468322,-0.23754389664484896,-1.266412177574538,-0.7592450243114229,-0.34834046524074685,-0.6677667492797842,-2.018283440332551,-1.5758630450585982,-1.4924791565432522,-1.0986859495931278,-0.5492405649380382,-0.6126891226017758,-1.4933430174011662,-0.01431755258887538,-1.596063395371832,-0.27290810131123866,-0.25042259617081275,-0.37560779566339897,-0.7934435724122197,-1.105653290557863,-0.4371983946435558,-0.15746859803965327,-1.1205321925829266,-0.731709256465657,-0.41416700245647337,-0.45571718761350094,-0.2514154279891825,-0.02032994990264462,-0.29132367576691426,-0.49662364201763765,-2.616250806169665,-0.7089660017540484,-1.4246332036603315,-1.3012657820282103,-0.20040685636810993,-0.13646290118087276,-1.0118404784913997,-0.059480590201373695,-0.3639071007354852,-1.2811279507417792
Sphingolipid Metabolism,-1.152790525424195,-0.6139121196444703,-0.6948989528539561,-2.743607762678953,-1.021986949217437,-0.30521474131116183,-1.8770911622746755,-0.6062109944720628,-0.8363355160385705,-1.2116646218911855,-2.4996819588835866,-1.04002142125121,-0.22676912496866664,-0.327838741555804,-0.6830387452050216,-0.7052432782414612,-0.5476720931635677,-0.7471299036145889,-1.1242468108756454,-0.9907213039961797,-0.3321945256288036,-1.576871796926185,-0.4319686291785426,-0.6783864312332836,-0.8299610586957049,-1.6722132247343615,-0.2687588043986733,-0.40104046970753443,-0.4618678829292099,-2.3512017418896636,-0.4598021123572648,-0.36194484261566445,-3.272894304519629,-0.4176323659948367,-2.951097354494103,-0.8744435576268972,-0.4280955161937191,-1.8477200291045501,-0.7353700927241834,-1.2639952111511548,-0.38904308631516243,-1.5968893992529698,-2.6454181447600997,-0.1989080960593395,-0.7006755437906668,-0.33927670289859063,-0.4044259936758123,-1.8105487710456896,-3.223886396302532,-1.9226771158074785,-4.45316042318397,-1.0392839136074257,-1.2005436563898746,-1.1974505069995025,-2.575802176437334,-0.5880469226659909,-2.0897421192157752,-0.7343237992038862,-1.4188838429598571,-0.6301983036779033,-2.5659803026999537,-0.48959370108080397,-1.0673164976571716,-2.676796524749161,-0.9286350061408096,-1.322321450081412,-2.0504141711157393,-0.6209185331669641,-1.7245517450393306,-0.2825991218722486,-0.40104046970753443,-0.467931556407923,-1.5757083597601578,-0.7395173026672069,-3.089051625337159,-1.838844719822982,-0.28280860238066247,-0.5185757867607198,-4.756043509088245,-0.31900124409152764,-2.902247051526975,-0.3417024651297957,-0.6504218013546471,-0.5113195922222562,-1.5349217447186876,-2.336053058360979,-0.5988681977863024,-0.5307560921521883,-0.39949981572001825,-0.4929918345488856,-0.7720700571686434,-0.9969556591676765,-0.8299610586957049,-0.18838804919835075,-0.5988681977863024,-0.7997330048646143,-2.667291018102363,-0.9169686665909553,-1.5661413915674312,-1.2894336461385427,-1.0262246868863925,-1.6882285923623734,-3.2021989357514467,-0.5403872591214296,-0.1734924869539289,-1.5541958945120071
Starch and Sucrose Metabolism,-0.3815585504472552,-0.2020072667254893,-0.7544860990223831,-5.043486524147465,-3.19881990582979,-0.7856822313376287,-4.415001165013548,-0.7846652635133936,-1.7183414062629643,-6.48169951081711,-3.2613600341643854,-0.6655476023160541,-0.022857401933166425,-0.02635446107150748,-0.0067704316531093205,-0.007560696913394005,-0.563574406249148,-0.5768835241803103,-0.8744435576268972,-1.1874296122923242,-0.9853578560678836,-5.127711544920171,-0.685249855151717,-1.986872893114648,-1.155060161936724,-1.7136584281135079,-0.8040282863922323,-2.6708404826285106,-1.8174655568179277,-5.8696729728799,-2.0944583113569166,-0.030236505039261195,-6.363081277434051,-0.6331603184269015,-2.9023320511362756,-2.970936039217613,-0.16422901600437065,-3.017742157369333,-3.9081828061999184,-0.4916050070880711,-0.7786740968614244,-6.80011295640666,-9.482204096279247,-1.5928123847064461,-1.2393673539006496,-1.4874714142591543,-0.5964497850097555,-4.22518282343714,-2.5916185981396596,-1.2388607040126267,-2.5351559970876174,-4.849449790566697,-0.14349948979860583,-0.27535888289785,-1.6793784839403305,-1.1385323714333822,-4.396143915377706,-1.6468830932310519,-0.9829861532730385,-0.2782070881899114,-4.606330388095684,-0.32661588947858317,-0.015271592003409905,-4.891526262916519,-1.1498958907493058,-3.5398993385844455,-2.7196179032295458,-0.37478985545773397,-4.222234607935921,-1.7787079393225476,-2.6986981093241487,-0.722742071057636,-5.04350090028807,-3.284706626695863,-6.869123462310175,-4.3328622316470735,-0.9254989594024192,-1.9295550338375147,-1.7921991249279836,-0.07481844072718857,-5.460914155581642,-1.266186179889004,-1.2301747265728504,-0.6786925812941628,-2.602294464473765,-1.7140894810897196,-0.754402474031458,-0.06325690251559511,-0.9328811038263871,-2.6522822349063206,-2.3182881919368223,-3.290041098277877,-0.8352657468372163,-0.03391441769314872,-0.9398810969957061,-1.2933733807444658,-5.761199862163103,-2.1301644043621897,-2.5650672663333287,-2.252570884865224,-1.4076294651195074,-1.0920227840960703,-5.2840750755521055,-0.13105193300943038,-0.10416773570568064,-4.827696818341204
Steroid Biosynthesis,-0.19662303287255833,-0.35957083601323153,-0.19229356754702248,-1.020784192740035,-1.4280819418265513,-1.1821134878739605,-3.0170952107369655,-0.24552099451203604,-0.9779510723113755,-0.6121049803802436,-1.2928215659717144,-0.014028818678787346,-0.14632257986655325,-0.4847070374179634,-0.21857603234330691,-0.11950176234974974,-0.04678022180463772,-0.2956899076972328,-0.2280651487977468,-0.11024093871020284,-0.13014596030094552,-0.6609677570908441,-0.15283313452542507,-0.9664004904722968,-0.13930945060285216,-1.7162510447905395,-0.14758427116558576,-0.6669972925165728,-0.3568084457710447,-1.6552702080142716,-0.4531408229137422,-0.14632257986655325,-0.8071689963253655,-0.07704356048991785,-0.6559044499790904,-1.4928004201517973,-0.5770679895703695,-1.376782899139025,-0.7434247074451571,-0.6661484040759981,-0.07220413965408315,-2.6271592526193244,-1.943451063604205,-0.19610995992818828,-0.24697968384893584,-0.14515169331227354,-0.4377184151423872,-0.6946462258243378,-1.577006149322564,-0.6025875398896248,-1.0513023903694987,-0.6935556546282757,-0.6792687701070161,-0.23305211927144967,-0.6889384725295323,-1.8476981907213064,-2.5488637149184457,-0.19122919107295844,-0.7879723691654883,-0.258174148927984,-3.605022390167732,-0.27408943195484214,-0.6863532871373866,-0.8825972064937616,-0.24103982536770202,-0.8272766140558864,-1.5994698750515572,-0.3460574466830553,-1.0173782642280595,-0.27878364581874426,-0.16888890401840817,-0.06710488684837707,-0.7222769463321744,-1.3427575301256354,-1.3168275292930747,-1.4709074738009518,-0.3278027920100872,-0.14971834117371824,-0.3674899623356823,-1.3085527235744552,-1.122168198634778,-0.10077877155064237,-0.1144607610684683,-0.14237630601605203,-1.503291709163647,-2.0202507158316108,-0.07925623066580285,-0.3158938408455455,-0.12583044880620417,-0.23692174477400682,-0.2298193317847033,-0.2866580795949011,-0.353362936609407,-0.08747625512129308,-0.03774286045242582,-0.13566300623048816,-2.224344383216367,-0.5015640528548678,-0.9421261181512463,-1.4337687041650145,-0.2879836275007089,-0.14632257986655325,-1.970538373562357,-0.4531408229137422,-0.3841569753953488,-2.307424876071091
Steroidogenesis,-1.4508568929953807,-1.4226918856958217,-3.170213555016375,-0.8124531439245922,-1.8298115759736797,-2.1568412038957634,-0.4868686637488805,-3.664543403927222,-2.8425553739351925,-2.14954196515437,-0.8510955416125534,-1.1822596740302245,-0.7698393007097348,-0.23096732492071584,-0.4051562544435425,-0.6673577414798897,-1.9776248815559727,-4.366406002367419,-4.517588782188332,-3.942920898555342,-3.879642196810731,-3.0366334081827047,-2.885304403668397,-0.8379294351561737,-3.2613883322347488,-0.26484903452066205,-4.55364587173287,-2.4350665301208085,-3.401498724988081,-0.7359175345936787,-3.9323160668720174,-0.6072255769813049,-0.6705529330662352,-2.8896250131203876,-0.48252378540739504,-0.70278011425581,-1.1462688293264793,-0.013118395412015756,-1.3342389466520859,-0.09259438920263925,-4.505629980799173,-1.3442589352389727,-0.9421261181512463,-4.387660267141362,-3.664543403927222,-5.541956394449023,-2.6246068893321772,-0.6687518523473672,-0.25810864142122275,-0.7835890043002116,-0.4965490892316608,-1.6933395177158492,-0.5796344756858965,-0.04827792658015743,-0.8989333119943403,-3.2798339819983173,-0.16936670156523165,-5.571724110769128,-0.1842909575988632,-1.4414356863329187,-0.44774038744552536,-4.517588782188332,-0.5569138461141708,-1.070401297832668,-3.1252705290392857,-3.19738373819749,-0.3158938408455455,-0.38222899029614593,-2.7305036664004185,-4.55097000155978,-4.852340868854797,-3.6590563344494345,-2.39650809813921,-1.5473069059591884,-1.9077794646168917,-0.3392775639139435,-5.296151773078344,-4.126901135057133,-1.0999846740766188,-0.773820668277768,-0.13445315201738103,-4.626586962984413,-3.656583075632384,-6.508972730379585,-0.18248004338045778,-0.2052182233451487,-3.1545051198712404,-1.2907027604886065,-3.4109871645654612,-3.8483144283839588,-4.204766626492354,-3.4395660888652007,-4.1410063568587825,-0.890255222406979,-2.3253269228635665,-3.1074110457459865,-0.6336228315909824,-2.3888336184352155,-0.9421261181512463,-1.2313463057237317,-2.1840179062674863,-2.3605605345524854,-0.20505213916418,-2.2341163798878565,-1.6255813686623861,-0.8250228141279181
Sulfate_Sulfite Metabolism,-0.519310335235971,-0.29727293075062416,-0.5524454236531637,-0.8212247399860999,-0.5457108559128864,-0.8090347908310664,-1.5654600083173074,-0.5628003304474971,-0.4207059612918537,-2.1650703670791827,-0.5342317280010869,-0.6075909389222771,-0.19943964138671239,-0.07610178047895355,-0.1556346104520289,-0.278866251244824,-0.6974751722765159,-0.31245040454375045,-0.6260859210600231,-0.4323538735388903,-0.7089660017540484,-1.1740832437862705,-0.6409294725664032,-1.285307975387264,-0.40414619591842366,-0.8161741351671832,-0.89176696534845,-1.0826127186004995,-0.6003334513323696,-1.0826127186004995,-0.6036335777234072,-0.3853583531802552,-1.0703664636490815,-0.5300553419762744,-0.8918835532393512,-0.7475339895300761,-0.12140559026774045,-0.401186722811429,-1.017500474230151,-0.3474700231498588,-0.49905192174321805,-0.9912340374410548,-1.2254162856076505,-0.9521494218699066,-1.2541123612381948,-0.697784162694484,-0.8541838097059224,-0.7834083499288865,-1.0826127186004995,-1.3778636010477667,-0.5752089286247742,-0.6642638572721113,-0.3614373086310455,-0.24816001683738242,-0.7057544759918651,-0.655919802049094,-0.9479328272533755,-1.351557278250462,-0.48207184334003367,-0.06820390321239127,-1.0062211485466526,-0.5049113869057648,-0.18367744312486445,-0.3133272451483112,-0.7313958403423545,-1.2464984402477943,-0.36241174686368166,-0.23754389664484896,-2.1204710888340887,-0.7592450243114229,-1.2541123612381948,-0.7581455682399991,-1.4427593649230062,-0.9541370693095687,-0.9984142425463753,-1.6378301701172615,-0.9733292901902586,-1.1880522570239833,-0.7501902331735048,-0.13753627125858045,-1.2094738380622398,-0.941772587407727,-0.7159392884251679,-0.3601716874941768,-0.7770548372848552,-0.4374254518816156,-0.5078802446426943,-0.2883592044772879,-1.1205321925829266,-0.8182631764704871,-0.5260089926497223,-1.3721606129910924,-1.2240795936459812,-0.12766587737006016,-0.7444894279455464,-0.655919802049094,-1.1951293184121523,-1.0523465120406603,-0.83034631105529,-0.46440750213949145,-0.7444894279455464,-0.41701863281630275,-1.0464303844415601,-0.29727293075062416,-0.6453219828321647,-1.0643138978680566
Taurine and Hypotaurine Metabolism,-0.8614194427480166,-0.5005013849688627,-1.5654600083173074,-0.5616173086167503,-1.0165014901422842,-2.2234822762929563,-0.8895604506514387,-1.707106670702709,-0.6304719502548851,-0.8831117720059616,-1.5909482170909257,-0.35154464547211783,-0.3079627705684157,-0.48851363233991746,-0.24268855294218705,-0.2327428180086434,-1.38438268833597,-0.4833987310069839,-0.3010431352683395,-1.0356431010478127,-0.9051625812384204,-0.8895604506514387,-0.729643042534633,-0.9234397790354055,-1.3941193923141586,-0.6150714692570718,-1.17702107034106,-1.799333550719223,-1.0075227279104755,-0.5339874835120118,-0.5305501709879717,-0.455478056465795,-0.4502027854251525,-1.3085527235744567,-0.35395427157174314,-0.4968247583088008,-0.6898241254161721,-0.3078489874843624,-1.0560407537190641,-0.43219775811642425,-0.9365555384431213,-1.0828678250219683,-0.8793095276176844,-1.4413130543763322,-1.345194821393082,-1.5654600083173074,-0.8232168152116658,-0.4093312376212742,-1.0903686454831851,-1.253140382289747,-0.4462964473848131,-2.1004846921925537,-1.4413130543763322,-0.4462964473848131,-0.35162560925253916,-3.364548633327773,-0.6531034692364617,-1.3085527235744567,-1.6663702928562545,-0.7708402083354332,-1.0642283525538347,-1.1706960777723356,-0.28967752444197165,-0.7215531081124924,-0.8487540578608223,-0.8614194427480166,-0.9591652420278635,-0.18808494040225876,-2.040997692423595,-0.9162454548027033,-1.4444801519672072,-1.6462248170570632,-0.5952042021792237,-1.1397504312659092,-0.8321867388881404,-0.05036797851440917,-1.2668053520635258,-1.2668053520635258,-0.5857005287322449,-0.9312481890405959,-0.4168794386891714,-1.0930893966501773,-1.8664900039812886,-1.2006503351767914,-0.3325321251020851,-0.6105673937228809,-1.2061925769024016,-0.7708402083354332,-1.1536573152609648,-0.9051625812384204,-0.8759910746770788,-0.6789960100410166,-1.3023889619666373,-0.43996893519170577,-2.040997692423595,-1.2006503351767914,-0.6182928670292208,-1.7407594827253585,-0.6376056530590745,-0.26493748701740333,-1.5654600083173074,-0.6789960100410166,-0.6254404619778812,-0.6444026905799262,-0.3446545683299134,-1.0182225282671404
Thiamine Metabolism,-0.2879968118390563,-0.1980805468811954,-0.23097094895662632,-0.8896127692235317,-0.5194309298957218,-0.359870185479101,-1.7407594827253567,-0.2700612193819993,-0.321575834965723,-0.8665337979227098,-0.9357202360674379,-0.15923274273792257,-0.06653130161402318,-0.03303937753159554,-0.02080552521499125,-0.07338749251799041,-0.2834039424886624,-0.16590689695702654,-0.41621043590005724,-0.1839553499287652,-0.359870185479101,-0.4673315225987409,-0.23097094895662632,-0.6961653659683075,-0.1348825555109367,-0.6797103243589395,-0.28551438201736373,-0.3359476074314043,-0.22225154673904432,-1.5231314700142367,-0.6849822899547791,-0.08290400302470821,-1.5103105613473842,-0.36152345976997124,-1.3222344108820137,-0.6017484279674958,-0.215064596056431,-0.2673151370413645,-0.471579007874167,-0.20070416067625627,-0.05365871949770079,-1.1637585605013467,-1.3995271941024061,-0.5735257198051865,-0.5517591918628744,-0.41946387552800585,-0.5260437112859071,-0.9535498907506497,-1.5231314700142367,-0.7437974649004858,-0.7689150261492103,-0.7093878808834155,-0.2408317048407195,-0.10760906836348297,-0.7475002952124287,-0.25829407616838435,-1.1217766600860868,-0.768361518262722,-0.4362249289515318,-0.045448005148054554,-1.4429909867308957,-0.08813911188823946,-0.29411688744754066,-0.6862526680080875,-0.46677661067137605,-0.41593275399703983,-0.5215833523225369,-0.15828346480401506,-1.440721253836049,-0.48019197200300845,-0.7206848983139027,-0.306382921056705,-1.2656240315662457,-0.813855882332115,-1.045770207285584,-2.0966229061225117,-0.5838109450686413,-0.6136635558119211,-0.5106090198985337,-0.09164679635300024,-1.6554142072935016,-0.5684890208817517,-0.49414500633462616,-0.1451405802624493,-0.8754652613025755,-0.8277775938299061,-0.20708922418557277,-0.19214145197613153,-0.6430386986153249,-0.508675017723357,-0.33321661697403604,-0.8133966139186495,-0.4841220481580602,-0.013547077814811367,-0.30752415436893055,-0.2720726386945446,-1.640502167821728,-0.8779145616559004,-0.3350654681357229,-0.5085983937059233,-0.2868959380379484,-0.44317068240206114,-1.4852228885403818,-0.1980805468811954,-0.045448005148054554,-1.503970383316366
Threonine and 2-Oxobutanoate Degradation,-0.24865097637303826,-0.30840242075164803,-0.2590132129352117,-1.6206709861573398,-1.2131492260574182,-1.7403655516269834,-2.971012278900274,-0.28408098980344587,-0.6726582658598697,-1.2427553861945695,-1.949110665773604,-0.06326433210705831,-0.18230394668636873,-0.25416221666981464,-0.09851031520023223,-0.11937269689591268,-0.10712462362564208,-0.11440507060218974,-0.5508114967008956,-0.11220633319449615,-0.36140553268685144,-1.0252182745339207,-0.17897771465820445,-0.8937097381343492,-0.043005110674336045,-2.8247906501682083,-0.4021067179510194,-1.6873577890265092,-0.5631313650493082,-3.0010849947480263,-0.6689824266129549,-0.1095395617778136,-2.1416554188937384,-0.47143372121280996,-2.9501294759541046,-1.5966674565271641,-0.7511300777040493,-1.5367133757662956,-0.7292127780149361,-0.8031513423960596,-0.19879892569209515,-3.4317201667682267,-2.9811366483977535,-0.5611543868642365,-0.3421594955151231,-0.27196015550445074,-0.4193252680655619,-1.7589731562701498,-1.6873577890265092,-0.6920855580626788,-1.1451761202233233,-1.1155084467205556,-0.42093682106368435,-0.9850554606045143,-0.9128539184492956,-1.975443417011212,-3.8143577345183806,-0.5762511562682485,-1.0875667069428507,-0.2569740552049515,-5.1601864820530645,-0.12265660276507423,-0.1292317578697093,-1.2320448068478747,-0.33493402665746597,-0.6308634170328715,-2.1535270927814807,-0.33955772414244956,-1.0875667069428507,-0.21591629123231681,-0.5230214187891213,-0.11533884166440073,-2.2006388397777856,-2.3383452257683777,-1.7346783100057084,-4.055850487297705,-0.5065724548324286,-0.4907147440242741,-0.5442981558686822,-0.06724799650434052,-1.9719397532235203,-0.540764443028404,-0.274068785410227,-0.09354735655329527,-0.9811148553400868,-1.277704947124837,-0.10360903381161123,-0.28759598085885263,-0.33016788754969095,-0.35679137905174263,-0.4116882922048013,-0.5872345996082512,-0.27717327292254496,-0.05433810112868364,-0.12504862250516907,-0.283874890791203,-3.180306453811222,-0.6191993691834992,-1.1400886591756811,-0.7081464249886246,-0.36373213782431046,-0.22506670207889923,-4.358975566231582,-0.36060397394569627,-0.18230394668636873,-3.759003196031756
