Pathway,Alanine Metabolism,Alpha Linolenic Acid and Linoleic Acid Metabolism,Amino Sugar Metabolism,Ammonia Recycling,Androgen and Estrogen Metabolism,Androstenedione Metabolism,Arachidonic Acid Metabolism,Arginine and Proline Metabolism,Aspartate Metabolism,Beta Oxidation of Very Long Chain Fatty Acids,beta-Alanine Metabolism,Betaine Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Butyrate Metabolism,Caffeine Metabolism,Cardiolipin Biosynthesis,Carnitine Synthesis,Catecholamine Biosynthesis,Citric Acid Cycle,Cysteine Metabolism,D-Arginine and D-Ornithine Metabolism,De Novo Triacylglycerol Biosynthesis,Estrone Metabolism,Ethanol Degradation,Fatty Acid Biosynthesis,Fatty Acid Elongation in Mitochondria,Fatty Acid Metabolism,Folate Metabolism,Fructose and Mannose Degradation,Galactose Metabolism,Gluconeogenesis,Glucose-Alanine Cycle,Glutamate Metabolism,Glutathione Metabolism,Glycerol Phosphate Shuttle,Glycerolipid Metabolism,Glycine and Serine Metabolism,Glycolysis,Histidine Metabolism,Homocysteine Degradation,Inositol Metabolism,Inositol Phosphate Metabolism,Ketone Body Metabolism,Lactose Degradation,Lactose Synthesis,Lysine Degradation,Malate-Aspartate Shuttle,Methionine Metabolism,Methylhistidine Metabolism,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,Mitochondrial Electron Transport Chain,Nicotinate and Nicotinamide Metabolism,Nucleotide Sugars Metabolism,Oxidation of Branched-Chain Fatty Acids,Pantothenate and CoA Biosynthesis,Pentose Phosphate Pathway,Phenylacetate Metabolism,Phenylalanine and Tyrosine Metabolism,Phosphatidylcholine Biosynthesis,Phosphatidylethanolamine Biosynthesis,Phosphatidylinositol Phosphate Metabolism,Phospholipid Biosynthesis,Phytanic Acid Peroxisomal Oxidation,Plasmalogen Synthesis,Porphyrin Metabolism,Propanoate Metabolism,Pterine Biosynthesis,Purine Metabolism,Pyrimidine Metabolism,Pyruvaldehyde Degradation,Pyruvate Metabolism,Retinol Metabolism,Riboflavin Metabolism,Selenoamino Acid Metabolism,Spermidine and Spermine Biosynthesis,Sphingolipid Metabolism,Starch and Sucrose Metabolism,Steroid Biosynthesis,Steroidogenesis,Sulfate_Sulfite Metabolism,Taurine and Hypotaurine Metabolism,Thiamine Metabolism,Threonine and 2-Oxobutanoate Degradation,Thyroid Hormone Synthesis,Transfer of Acetyl Groups into Mitochondria,Trehalose Degradation,Tryptophan Metabolism,Tyrosine Metabolism,Ubiquinone Biosynthesis,Urea Cycle,"Valine, Leucine, and Isoleucine Degradation",Vitamin B6 Metabolism,Vitamin K Metabolism,Warburg Effect
Transfer of Acetyl Groups into Mitochondria,0.9412066106562325,-0.26495098778559767,0.9583162353582229,0.8691799892835619,0.728932325860746,0.7583166988789827,0.11057323393295912,0.9041781300560444,0.8874191162437318,0.7662272896427522,0.8948976186245555,0.8544270078012705,0.5920308252549438,0.8924699556780205,0.9173426772727622,0.7555537125709364,0.9151153616452304,0.9228022287364042,0.501055692015138,0.9534666363996414,0.945489727380059,0.5996356957098463,0.8753086598861602,0.7841203356458994,0.9210670422418163,-0.515997586749831,0.9321064308714567,0.8708798890091214,0.918727422524616,0.9515233756753353,0.8942759173404893,0.962743203989557,0.9094735064903898,0.9606910870352673,0.9138066628506465,0.7759366193274516,0.9338507016773901,0.8916913860903272,0.8854273279831106,0.903667681078559,0.6910455130863223,0.9653675447052114,0.9726963102129694,0.8134877002203587,0.8802579990152753,0.9424130485425308,0.9331066145253334,0.7803338411661064,0.8209511270065025,0.7713266169202414,0.8787764685562464,0.8772995476375613,0.8643704139892942,0.8711555643611266,0.9625521570832153,0.9358365855978377,0.7482127832295569,0.8716581199068574,0.9397301953251864,0.709809994943989,0.7911649678866343,0.7540546813263392,0.8120707365068155,0.8973794376148246,0.7388095132086597,0.8855395647110527,0.6677787994083797,0.9058113769090562,0.917829779767443,0.4615313072071381,0.9408891647209733,0.9532801752029084,0.8967441839121937,0.967368942720469,0.8733093959440007,0.774092067359937,0.8017958959770658,0.7643363869085158,0.8409627513664929,0.903541453859181,0.8567588003094697,-0.54286154492141,0.8517091753675032,0.3852111625855496,0.9454235253601457,0.9413230729853964,0.5904695199713859,1.0,0.9064317276961247,0.7649673819685102,0.566104656809276,0.8417751396177523,0.865096378335318,0.9493735536227816,0.4740666104388081,0.5381249525278218,0.9776849171562834
Trehalose Degradation,0.8172588968973249,-0.20987696662189181,0.9265832339388843,0.8098278879814801,0.6985758969811626,0.7119562387868672,-0.014935133537008856,0.7665475150269015,0.7585440592056705,0.6494868267160647,0.7764736760902567,0.7754494845260911,0.48923841044251637,0.8307438649384752,0.7469816550768754,0.6473505621519257,0.8345151004658936,0.7780776662607645,0.522801034218965,0.7889457641029082,0.8309614938611085,0.5637811540186107,0.7966111801972865,0.7608818757500643,0.8168982483661926,-0.4788825745915343,0.790698458512276,0.7530753877030745,0.8413080258000161,0.9284759197805751,0.9361654626634214,0.9394305483659,0.8485565144622141,0.8334583162774923,0.8003772568912614,0.7507015027310009,0.8615855480346133,0.7998373033213168,0.9374030339171977,0.8067542992921438,0.6556626810843873,0.9375671671150786,0.9599687882044877,0.6431849781228552,0.9758143559853946,0.9394436327062629,0.8197970429671475,0.5892190602617061,0.747419213817882,0.675390475300245,0.7757253324375638,0.7603798418940875,0.7380404886641291,0.7597834055351692,0.8575384506571014,0.8899665616220223,0.6193359950592897,0.7676007682733796,0.8946774169416888,0.6909765798920382,0.6117974738207768,0.7095942514433766,0.7663133655747737,0.8462566882782357,0.5578751090420627,0.7795267192733599,0.5615093316035163,0.7659608133968837,0.7700359169898212,0.4961255626332251,0.8103140585520827,0.8362645059515215,0.7827509480350762,0.8451531202526918,0.7544243359073135,0.7329714433129921,0.7099237598684233,0.703527839762043,0.856739789282611,0.943092257430376,0.7212160618055993,-0.46465308160194907,0.7980776117944256,0.24912991011714616,0.8926788582328653,0.8374877311583643,0.46722948471398584,0.9064317276961247,1.0,0.6437536713114521,0.46468069092985415,0.7823029056852482,0.7636247605424447,0.8030116187157185,0.4336238044723958,0.3706713720803202,0.9059151273186836
Tryptophan Metabolism,0.7744965521855529,-0.3640975360291056,0.7497936178648207,0.8496090963765873,0.5958528125721635,0.5855299064920718,0.47250203878663705,0.890974126885463,0.8761230641073986,0.8363369494405211,0.8942637663068539,0.9085332600316995,0.8065397401629986,0.8214949050445441,0.6711062965824217,0.7684987512013886,0.6390082988702447,0.7446132197032208,0.6544637315989587,0.7653317176081978,0.7552469684497201,0.8503186291564085,0.6906515195080486,0.6989065435040863,0.8862735481453003,-0.2508772279422403,0.8146316958121054,0.8713242518299469,0.8314253110687743,0.7179802906080074,0.6666584881831294,0.6474381065519046,0.6419823551464392,0.8277011868592118,0.8192597844971209,0.4982541607620708,0.6975039072563131,0.8566818019999991,0.5388466916879376,0.8823082320828186,0.74480696807912,0.7612441993751836,0.7032441232064027,0.5550273090812294,0.6549303578249365,0.6499066305055725,0.8833329006156194,0.6196480143969539,0.9122829480420394,0.8756893666601954,0.871606224973959,0.840206666440355,0.8532462765270679,0.5488891381797435,0.767352800186168,0.6512611678438238,0.7718250621022925,0.9060828893327567,0.7837815038196548,0.8226221854691811,0.858317157135084,0.42649950144707904,0.4957021208129311,0.5913319312047826,0.5356410824057813,0.7139608371212786,0.37328259388854396,0.8192533710828531,0.7229109207430716,0.6418077352005841,0.87701912308509,0.8330565231252658,0.7568665869373246,0.8170509169661269,0.7704872127861712,0.7342081706453605,0.7798837769974493,0.8695789747000939,0.4915586823526869,0.6321395776773664,0.8840741269221563,-0.19624066746484534,0.6052897732797863,0.5402607562690723,0.7389074938323111,0.7584200802480887,0.7490696350392397,0.7649673819685102,0.6437536713114521,1.0,0.8146690009594141,0.6911438301362417,0.8191985832222989,0.8413485826288476,0.7645718457172307,0.1963052275848421,0.7232132587954625
Tyrosine Metabolism,0.5787169937843634,-0.5036933760321735,0.555556062081283,0.5705649518699955,0.5681491576826413,0.608810600126251,0.5915444934648486,0.6593248418261737,0.6433643266927973,0.591631988297969,0.6015450917863923,0.725269300203875,0.6299138796773399,0.6318056910933348,0.32825167157109175,0.45469722726055206,0.496869273963113,0.5163946533336701,0.8464141725317169,0.47924559856599125,0.47605828610211026,0.6135163064554477,0.451552337611712,0.6540509139738272,0.6412257804606327,-0.009737606851524382,0.5427246705733549,0.5961439880930973,0.6152447331416665,0.5049961940137846,0.5056371578864934,0.4424149459520102,0.40580440671612034,0.5758000707353829,0.5475267430110803,0.2629538055566688,0.47958592466419975,0.5439525496688279,0.3610545697811106,0.6325914860816403,0.374148071575347,0.5990753865848806,0.5064608333941675,0.2089018076411345,0.41186378319352707,0.5019014548488143,0.6694630020245801,0.5515156949488957,0.6232409366147175,0.6526731998507505,0.6206243614298427,0.5845251597171017,0.576553293977557,0.2671099505043667,0.6181368850981974,0.50347816486343,0.5295676232278507,0.7022996228117094,0.6341645907193504,0.6339563758737627,0.7014735099179445,0.4595036194936676,0.48221324602283144,0.3660610921952128,0.27173842496053463,0.44219722938080197,0.4234197756959539,0.5640918112125777,0.38136092888642925,0.705946566366435,0.6259187877150378,0.6111237016421497,0.4133987432428975,0.5444101066743186,0.6099856710629461,0.49086189607825875,0.4218292260785654,0.6595131705850046,0.2658115677232896,0.4675036078930132,0.6226376036780887,0.20362715419514246,0.3324231302933939,0.19613323708678784,0.5033907144489933,0.40804441986873663,0.4574025799618946,0.566104656809276,0.46468069092985415,0.8146690009594141,1.0,0.543356165903015,0.5923486054456946,0.5527652680361058,0.5532537845067197,-0.07845002998012082,0.47923641968344016
Ubiquinone Biosynthesis,0.7942227924048733,-0.1696163413540255,0.7615996194357352,0.6546460990113977,0.6716224263207738,0.7802013956060534,0.10629116901435333,0.7745926586549561,0.7138133591422754,0.5740793433647444,0.6978184835299273,0.8548837197105085,0.47786105505447823,0.7678760173486492,0.7033120997760645,0.6506167830817728,0.9070408391485975,0.8475074717008431,0.5662693854181786,0.7596811123819132,0.787200806812733,0.47647176418045045,0.8310663972681682,0.775800086434698,0.8042305936916303,-0.6534672078300003,0.7894036447196797,0.6799670830474001,0.9199098632490346,0.8681558143221739,0.8626628449435885,0.8169793735294701,0.7929147192519224,0.8017094555300804,0.7719324734388409,0.7389123625746375,0.8187250283483554,0.7335726163203344,0.7539728916068662,0.7682118303327845,0.46026501787500507,0.852291304877375,0.8187547275613827,0.6232415662311918,0.7223942273618346,0.8421945005641546,0.8002824668056541,0.7552857077795329,0.6958811453085235,0.7574959388791015,0.7223096669873997,0.7489745946761323,0.7274098715019012,0.7725317407155368,0.894401306380781,0.8740700168482988,0.5026713916705743,0.6900742342375995,0.8258659908028143,0.4465423255060425,0.6068354009191909,0.8416538745899711,0.804759561509562,0.6767485424218719,0.6099243758772902,0.698935491183605,0.6871830067288064,0.7451189005477925,0.7441034880581493,0.5423252575444336,0.7737932481437452,0.7872082528675058,0.7428007983523942,0.8190291725258636,0.8885541831541853,0.6219013182278813,0.6091583829548662,0.611758937254556,0.7594910958906583,0.8614969130032637,0.6486712475398615,-0.3324684560017218,0.7233862873564098,0.25249288384063734,0.7725754087286322,0.7454624755728535,0.4347131515400216,0.8417751396177523,0.7823029056852482,0.6911438301362417,0.543356165903015,1.0,0.6578306423096041,0.7757451663696472,0.2665200702134863,0.4681650787208031,0.7952027896743257
Urea Cycle,0.9272445691155882,-0.4105236168312553,0.8822398937819951,0.9617908882210998,0.7016791805035346,0.6851788008624852,0.07470470238984825,0.9651782317012726,0.9601810454210117,0.7478092778103576,0.9447997434865212,0.8296236690270902,0.5435551173363743,0.8044119722474636,0.8270577066206563,0.6260348775516615,0.6904854040028939,0.8249452356063991,0.42528576984296607,0.8970775606436403,0.8837956221387737,0.7955783279847056,0.6781705724047973,0.7415615609264391,0.8414422517094383,-0.35650447737241353,0.8001032442248248,0.8117122814831439,0.8017760539923884,0.7937764005049363,0.7632677390781498,0.8111272073166426,0.7898653245608069,0.9179143199600852,0.8639994789822808,0.556835026892839,0.7362904175788102,0.9453153107298182,0.714493350939673,0.9515921238623495,0.8704809054895157,0.857937692414851,0.8554562177886794,0.7437787914019568,0.7721603107574124,0.8131112790856379,0.8732459120452245,0.7531215018095855,0.9168402439175317,0.8293649615649141,0.7844696723227972,0.7390841197302017,0.7494873198018205,0.6863550417196139,0.8574686465755441,0.7724264881748611,0.6953026302805619,0.8606216930498807,0.8016738699641067,0.8540734245725353,0.7976740395673952,0.5199169031958886,0.6401794857410056,0.7823239222496782,0.5512079478588849,0.716499853003919,0.34593825774555353,0.9265822164331164,0.8567026860101234,0.35534104909241687,0.9296842352750097,0.9427874877715782,0.8277793833709659,0.8969120750164251,0.6679599616395911,0.6653182204848821,0.9344459046473654,0.893119907449454,0.6726322417019748,0.7638215508436201,0.8546805476864768,-0.5817136370401604,0.7944131070071017,0.4578037555130066,0.8301554909863837,0.8731601818543074,0.6825073001400593,0.865096378335318,0.7636247605424447,0.8191985832222989,0.5923486054456946,0.6578306423096041,1.0,0.9133519870844287,0.6782915357375788,0.4037949513938335,0.8788583850870686
"Valine, Leucine, and Isoleucine Degradation",0.9492772843593332,-0.22584620960760096,0.8998989490172608,0.9091450103230514,0.6273322685356089,0.6463552567317637,0.19000222223755123,0.9505944677526822,0.9497939368010854,0.8313877140565958,0.9502799101004177,0.8671230810700583,0.6724951032307545,0.8647341957345598,0.9450210723521152,0.7971593491778087,0.8166688253475571,0.932868811995751,0.4113338665260285,0.9808750337470068,0.9604678993890385,0.7015782484153413,0.8271501504959301,0.7007075264603526,0.9255249622048121,-0.5142252992824812,0.9206514955649067,0.9031700681477381,0.8902526970280679,0.8841411011751733,0.8028096897235032,0.8794452767827832,0.8660528703735884,0.9802974835438409,0.9517750865895315,0.7021345429089048,0.8768991409245526,0.948538061681082,0.7579634362786134,0.9373885901660063,0.8059193335387381,0.8989321947792325,0.8980247000565122,0.8578795753906253,0.8159380763426859,0.8438642263073665,0.9423700044118264,0.7847029202019172,0.8890275189091885,0.8365805229194931,0.8938673372997471,0.8828139006325748,0.8919065683493059,0.8389671558607197,0.9111332600810681,0.8385402662057441,0.8123638561490318,0.8961089815576516,0.8726120072830627,0.7493558432628389,0.8782583302009576,0.6039794474508445,0.6854766051473765,0.8530178933177616,0.7733830489675547,0.879532680260709,0.5337605080451344,0.9300610369654502,0.9636031941164671,0.37386727526951163,0.9720002338203967,0.9572766543239489,0.9375830799824543,0.9757053605846414,0.8157758869517029,0.789664994725682,0.8942099398729643,0.8209505185896265,0.7559293336840354,0.7978211351934048,0.9182052953433385,-0.6050449886611655,0.856972745467745,0.5691004915246152,0.9173752787355668,0.9687154547296991,0.7323034211222225,0.9493735536227816,0.8030116187157185,0.8413485826288476,0.5527652680361058,0.7757451663696472,0.9133519870844287,1.0,0.6060778314757874,0.5573230657372731,0.937757403622806
Vitamin B6 Metabolism,0.5158108959871174,-0.3810883502225061,0.5259993353458371,0.7331223489927249,0.28735724027252324,0.21184342628669336,0.458523820558436,0.6513754622302279,0.7133303305341212,0.6357830009699478,0.7083971268755368,0.5331888531591478,0.6934632384340909,0.4905903217941134,0.4704605886943711,0.5202730179323996,0.21841268488062504,0.4352169490713766,0.311434382518966,0.5301075423697725,0.5422483277062395,0.834359234696828,0.3408100788463436,0.42542708942725665,0.6251814364735159,0.01245830384095987,0.5338781201265925,0.6368150776937236,0.4750924275279405,0.3839300931042128,0.3818239870777676,0.3717533792026853,0.3887999611774957,0.6009632667659961,0.6190652164608742,0.2206823380808943,0.37435476887428576,0.6766127544280216,0.3009191628545075,0.6483344717431396,0.7841242616653734,0.44308159749923137,0.43717801143744,0.4160789326519927,0.520353537118604,0.34311666657665796,0.6198352952459323,0.227937178572695,0.7146381070289527,0.5877555048095037,0.5943976819236607,0.5263909578893361,0.5880471626575628,0.25339317908798614,0.42052456400413474,0.283668574955881,0.6217145467853877,0.7010019503904116,0.4495613112675306,0.8041861609857479,0.6072480194807909,-0.008403515206599392,0.10777676593824283,0.3974539592785602,0.3233910718615517,0.47741882728609897,0.046319121876331845,0.6225157298937454,0.5349499096654472,0.36788631614096784,0.6524151031642436,0.606097229734217,0.589835468425172,0.5873078824531779,0.34203791597917604,0.5635444621117024,0.7034430312855573,0.6862859430146948,0.1643610365850731,0.33833699221125335,0.7459677702088174,-0.21804842716840975,0.4138168031360668,0.5358894528944897,0.4848232633290078,0.5677108486785563,0.7069384149263607,0.4740666104388081,0.4336238044723958,0.7645718457172307,0.5532537845067197,0.2665200702134863,0.6782915357375788,0.6060778314757874,1.0,0.13950488879043005,0.46309793193233034
Vitamin K Metabolism,0.5623647207007001,0.19127811982010282,0.407335835206167,0.3899290494999925,0.19340945508776414,0.30083660258399886,-0.051306448465148806,0.45146003867722,0.4236631910816511,0.14590418390078225,0.4408433617178636,0.32934755836328866,0.11694977798476636,0.3375433259654091,0.7113695823502345,0.4843408080116559,0.5635679736854761,0.6632778075243628,-0.26512660165176327,0.6183735975453913,0.6503214280217141,0.17506001483806707,0.6283909561963272,0.2305261118788367,0.4461376647124181,-0.6569462510441372,0.49881832051423713,0.3528842424276327,0.49284167860091643,0.5144271460623184,0.41651002971850776,0.5713095164043265,0.6756648091112049,0.5846121004676511,0.5834396241965928,0.6878838833919452,0.5220438582394453,0.5286770146396619,0.5276020560321346,0.43136132307691016,0.40464208988776235,0.3720528523980599,0.4513119227118811,0.8074457703477709,0.3858255103634007,0.40962404707938277,0.47236842293880316,0.5114659448223484,0.34281512912351786,0.23481975432053645,0.3446372491060629,0.4088930751345971,0.4653516821391283,0.7984144833910108,0.4958491522597758,0.5070157571341827,0.2782834348635327,0.29694570570574963,0.36987759853185037,0.07710005819127194,0.38477317392493154,0.31602677104850985,0.31713921346329,0.4073551829924616,0.5627401368712206,0.5150976147421755,0.4406050496554054,0.5470651067229223,0.7094522785052325,-0.06327348762942582,0.45591146172081537,0.46373501351203156,0.6847430902246447,0.6135564745908456,0.47658111398893566,0.2988299636693741,0.4672717466362931,0.2207492037422092,0.3869632097404374,0.4618012118973965,0.40549838755184114,-0.6301220584352092,0.6387943435010199,0.26408842562139045,0.4030463625983402,0.6295477902616236,0.36054179773351386,0.5381249525278218,0.3706713720803202,0.1963052275848421,-0.07845002998012082,0.4681650787208031,0.4037949513938335,0.5573230657372731,0.13950488879043005,1.0,0.5839909914783019
Warburg Effect,0.9310290363652701,-0.24724631182887966,0.962309701599306,0.8815610809126074,0.7238333696094038,0.742667890390918,0.04296387512148373,0.9029494460966572,0.8758844262181914,0.7127028012723166,0.9063757995331804,0.8303179997287333,0.5086528705906678,0.8881479699298176,0.91763726419162,0.7618508723598084,0.893564104945562,0.9078738825518281,0.4154788172925901,0.947562221817957,0.9510648223756462,0.6319984604906094,0.8685494337577959,0.7547992804610559,0.9039269955465027,-0.549233001155065,0.9054424248705913,0.8534063843519619,0.8953005394650245,0.9480158031206513,0.8846408037234623,0.9750370429889537,0.9133533606292858,0.9583360518458998,0.9239933672312256,0.8121218001217116,0.9249565662763595,0.9093079335456505,0.9147199699010545,0.9087940894202067,0.7236796630117085,0.9482562733351992,0.9638727070148316,0.8167809677757275,0.8809312997428592,0.9378982217486607,0.9181903513737898,0.7560154315619372,0.8225708911059001,0.7284892076799996,0.8589431769469219,0.8615157138045647,0.8571398245493766,0.8963997257402895,0.9398102163453194,0.9329231927447617,0.7218177095325428,0.8498492623379079,0.9370644230968943,0.7176415890686503,0.7809803897238162,0.684049253674588,0.7604867287625966,0.884020963236391,0.682557967050575,0.8628872729031348,0.6012347195810276,0.9067297072871312,0.9172768036436214,0.4226184256735545,0.9287874526255614,0.946343545749193,0.9121314370264029,0.9677391291328497,0.8292730926496406,0.769138620033435,0.8152981774006959,0.7736510441456105,0.8283024279251616,0.9128276124536618,0.8430802039294893,-0.6014524582607298,0.8719619233182615,0.3729715702655069,0.9282589041578051,0.9547239081859991,0.6232835796478993,0.9776849171562834,0.9059151273186836,0.7232132587954625,0.47923641968344016,0.7952027896743257,0.8788583850870686,0.937757403622806,0.46309793193233034,0.5839909914783019,1.0
